env_step,rew,time
271232,-647.8577,64132.9485
272576,-655.7174,64450.7498
273920,-711.6263,64769.0561
275264,-667.3397,65086.9514
276608,-614.1255,65405.7429
277952,-658.4654,65730.7486
279296,-650.1017,66048.9747
280640,-687.2138,66367.4204
281984,-661.8642,66683.6106
283328,-666.8389,67001.5865
284672,-689.6845,67319.9008
286016,-670.6357,67635.9175
287360,-656.5673,67952.7353
288704,-672.4165,68270.6795
290048,-720.542,68588.5459
291392,-693.814,68907.653
292736,-715.3078,69227.6274
294080,-658.7861,69547.3969
295424,-661.0382,69865.3646
296768,-740.7222,70185.1162
298112,-645.8098,70503.5821
299456,-673.501,70822.3055
300800,-680.6802,71142.4066
302144,-679.231,71460.0911
303488,-659.8926,71778.9101
304832,-672.5492,72097.4125
306176,-677.5862,72417.2219
307520,-655.6249,72736.2824
308864,-653.3106,73053.8101
310208,-634.1263,73373.6475
311552,-668.9061,73691.5012
312896,-728.1582,74009.0223
314240,-716.6443,74327.5671
315584,-672.9545,74645.4506
316928,-674.3008,74962.0223
318272,-630.1428,75281.2393
319616,-654.2289,75601.8293
320960,-679.4086,75920.1032
322304,-684.1169,76239.0124
323648,-649.0843,76559.4512
324992,-661.5965,76878.9306
326336,-684.454,77196.4786
327680,-688.6141,77514.4315
329024,-648.976,77833.2221
330368,-649.5084,78152.0181
331712,-645.5839,78472.3492
333056,-620.4725,78782.6268
334400,-657.9704,79065.7115
335744,-678.2689,79326.2282
