,speed,mass_flow,T_oa,T_roo,P_tot
19936800.0,0.4346138039867024,0.30460597441975334,304.15,294.3550116698311,42.72532775419842
19937700.0,0.25647406864713745,0.24420866161437516,303.4,293.886004227657,27.98132036758748
19938600.0,0.1519763387621399,0.11627519035439587,302.65,294.80885572002035,2.6902840536847092
19939500.0,0.3656887180783007,0.19730541873582602,301.9,294.8058049857259,21.084498826070007
19940400.0,0.20325232988201555,0.16283968273511182,301.1499435662222,292.863240964297,9.376098087718603
19941300.0,0.1,0.11897784420853069,300.35284992,294.13992786095776,3.285610731340654
19942200.0,0.1,0.07500000000000001,299.52532543999996,294.8560198868935,0.8739606953892677
19943100.0,0.1,0.07500000000000001,298.76078079999996,294.7331993055115,0.8739606953892677
19944000.0,0.1,0.07500000000000001,298.15174978844436,294.5190442584734,0.8739606953892677
19944900.0,0.1,0.07500000000000001,297.760555008,294.2975358646803,0.8739606953892677
19945800.0,0.1,0.07500000000000001,297.52555327999994,294.08345964945255,0.8739606953892677
19946700.0,0.1,0.07500000000000001,297.3528862719999,293.87823157039617,0.8739606953892677
19947600.0,0.1,0.07500000000000001,297.14926886399996,293.67847588630474,0.8739606953892677
19948500.0,0.1,0.07500000000000001,296.9,293.47955197257244,0.8739606953892677
19949400.0,0.1,0.07500000000000001,296.65,293.281890910071,0.8739606953892677
19950300.0,0.1,0.07500000000000001,296.4,293.08589010779,0.8739606953892677
19951200.0,0.1,0.07500000000000001,296.1513949155555,292.8920360546765,0.8739606953892677
19952100.0,0.1,0.07500000000000001,296.03299071999993,292.70540429791134,0.8739606953892677
19953000.0,0.1,0.07500000000000001,296.08782399999996,292.53870532758486,0.8739606953892677
19953900.0,0.1,0.07500000000000001,296.17332927999996,292.3915687431647,0.8739606953892677
19954800.0,0.1,0.07500000000000001,296.14887530666664,292.256448003361,0.8739606953892677
19955700.0,0.1,0.07500000000000001,296.01705088,292.12360502448485,0.8739606953892677
19956600.0,0.1,0.07500000000000001,295.83656614399996,291.9945131076968,0.8739606953892677
19957500.0,0.1,0.07500000000000001,295.56338112,291.86601685600795,0.8739606953892677
19958400.0,0.1,0.07500000000000001,295.149428608,291.73069151041125,0.8739606953892677
19959300.0,0.1,0.07500000000000001,294.65,291.5828957230134,0.8739606953892677
19960200.0,0.1,0.07500000000000001,294.15,291.42616608680953,0.8739606953892677
19961100.0,0.1,0.07500000000000001,293.65,291.2623049848726,0.8739606953892677
19962000.0,0.1,0.07500000000000001,293.15,291.09128678472223,0.8739606953892677
19962900.0,0.1,0.07500000000000001,292.65,290.91212323331285,0.8739606953892677
19963800.0,0.1,0.07500000000000001,292.15,290.72572936072146,0.8739606953892677
19964700.0,0.1,0.07500000000000001,291.65,290.5336955193973,0.8739606953892677
19965600.0,0.1,0.07500000000000001,291.15349525333335,290.33745909934316,0.8739606953892677
19966500.0,0.1,0.07500000000000001,291.0773056,290.15104775440153,0.8739606953892677
19967400.0,0.1,0.07500000000000001,291.52504896,290.00467553642187,0.8739606953892677
19968300.0,0.1,0.07500000000000001,292.03645184000004,289.8974277572155,0.8739606953892677
19969200.0,0.1,0.07500000000000001,292.15,289.80417767495913,0.8739606953892677
19970100.0,0.1,0.07500000000000001,291.9,289.6964199377505,0.8739606953892677
19971000.0,0.1,0.07500000000000001,291.65,289.58268493115094,0.8739606953892677
19971900.0,0.1,0.07500000000000001,291.4,289.4671563221953,0.8739606953892677
19972800.0,0.1,0.07500000000000001,291.15,289.35048157633327,0.8739606953892677
19973700.0,0.1,0.07500000000000001,290.9,289.2328364139376,0.8739606953892677
19974600.0,0.1,0.07500000000000001,290.65,289.11522879956374,0.8739606953892677
19975500.0,0.1,0.07500000000000001,290.4,288.99820828803286,0.8739606953892677
19976400.0,0.1,0.07500000000000001,290.1505288391111,288.88216295217666,0.8739606953892677
19977300.0,0.1,0.07500000000000001,290.058332672,288.77453735398524,0.8739606953892677
19978200.0,0.1,0.07500000000000001,290.2350888533333,288.69454854313284,0.8739606953892677
19979100.0,0.1,0.07500000000000001,290.61967351466666,288.6593274093783,0.8739606953892677
19980000.0,0.6794259236284784,0.40377538363353294,291.151292288,288.3396017887868,185.13215014356214
19980900.0,0.9248168909582906,0.5859863368444057,291.8380770133333,287.35283145864776,309.69145961951017
