,ene_cost,penalty,sum
144,-56.568877551020435,-680.6897470313061,-737.2586245823265
145,-0.07752031368102805,-0.0,-0.07752031368102805
146,-0.4640743102796679,-0.0,-0.4640743102796679
147,-41.23871173469391,-434.25059187538864,-475.4893036100825
148,-56.568877551020435,-545.3168073026745,-601.885684853695
149,-7.071109693877554,-37.28652128796739,-44.35763098184494
150,-28.963265306122473,-385.7914586557513,-414.75472396187376
151,-1.5273596938775515,-0.0,-1.5273596938775515
152,-56.568877551020435,-551.0545490945447,-607.6234266455651
153,-0.0,-518.8670259047171,-518.8670259047171
154,-28.963265306122473,-351.7574512985334,-380.7207166046559
155,-41.23871173469391,-507.4323555520323,-548.6710672867262
156,-0.07752031368102805,-0.0,-0.07752031368102805
157,-12.218877551020412,-211.23623367813025,-223.45511122915065
158,-12.218877551020412,-273.0019422472765,-285.2208197982969
159,-7.071109693877554,-190.5828230594807,-197.65393275335825
160,-1.5273596938775515,-0.0,-1.5273596938775515
161,-1.5273596938775515,-0.0,-1.5273596938775515
162,-3.620408163265309,-86.32625798123854,-89.94666614450385
163,-7.071109693877554,-281.4807263804596,-288.55183607433713
164,-56.568877551020435,-796.4802673442023,-853.0491448952228
165,-19.403125,-652.896737022354,-672.2998620223541
166,-0.0,-0.0,0.0
167,-3.620408163265309,-324.55043484018233,-328.17084300344766
168,-22.177933673469397,-977.5494229021433,-999.7273565756127
169,-0.5988042091836737,-482.0638269965798,-482.6626312057635
170,-7.6070312499999995,-948.8429727206039,-956.4500039706039
171,-0.5988042091836737,-0.0,-0.5988042091836737
172,-4.79043367346939,-0.0,-4.79043367346939
173,-0.18194119661753608,-0.0,-0.18194119661753608
174,-16.167713647959197,-0.0,-16.167713647959197
175,-0.030391983182161783,-0.0,-0.030391983182161783
176,-22.177933673469397,-0.0,-22.177933673469397
177,-22.177933673469397,-0.0,-22.177933673469397
178,-7.6070312499999995,-0.0,-7.6070312499999995
179,-1.419387755102042,-0.0,-1.419387755102042
180,-11.355102040816336,-0.0,-11.355102040816336
181,-1.419387755102042,-0.0,-1.419387755102042
182,-7.6070312499999995,-0.0,-7.6070312499999995
183,-22.177933673469397,-0.0,-22.177933673469397
184,-22.177933673469397,-0.0,-22.177933673469397
185,-22.177933673469397,-0.0,-22.177933673469397
186,-0.030391983182161783,-0.0,-0.030391983182161783
187,-1.419387755102042,-0.0,-1.419387755102042
188,-0.013983371126228283,-0.0,-0.013983371126228283
189,-2.2040816326530623,-0.0,-2.2040816326530623
190,-7.438775510204088,-0.0,-7.438775510204088
191,-0.013983371126228283,-0.0,-0.013983371126228283
192,-1.2755102040816333,-0.0,-1.2755102040816333
193,-0.6530612244897965,-0.0,-0.6530612244897965
194,-0.08371126228269093,-0.0,-0.08371126228269093
195,-10.204081632653066,-0.0,-10.204081632653066
196,-0.0,-0.0,0.0
197,-1.2755102040816333,-0.0,-1.2755102040816333
198,-10.204081632653066,-0.0,-10.204081632653066
199,-2.2040816326530623,-0.0,-2.2040816326530623
200,-0.013983371126228283,-0.0,-0.013983371126228283
201,-2.2040816326530623,-0.0,-2.2040816326530623
202,-10.204081632653066,-0.0,-10.204081632653066
203,-0.08371126228269093,-0.0,-0.08371126228269093
204,-2.2040816326530623,-0.0,-2.2040816326530623
205,-0.013983371126228283,-0.0,-0.013983371126228283
206,-0.6530612244897965,-0.0,-0.6530612244897965
207,-5.224489795918372,-0.0,-5.224489795918372
208,-5.224489795918372,-0.0,-5.224489795918372
209,-7.438775510204088,-0.0,-7.438775510204088
210,-5.224489795918372,-0.0,-5.224489795918372
211,-2.2040816326530623,-0.0,-2.2040816326530623
212,-5.224489795918372,-0.0,-5.224489795918372
213,-0.08371126228269093,-0.0,-0.08371126228269093
214,-10.204081632653066,-0.0,-10.204081632653066
215,-3.4999999999999996,-0.0,-3.4999999999999996
216,-3.4999999999999996,-0.0,-3.4999999999999996
217,-0.6530612244897965,-0.0,-0.6530612244897965
218,-0.2755102040816328,-0.0,-0.2755102040816328
219,-7.438775510204088,-684.6675701512254,-692.1063456614295
220,-0.08371126228269093,-1028.835240447097,-1028.9189517093798
221,-0.0,-758.0166670515837,-758.0166670515837
222,-5.224489795918372,-1377.3471416452708,-1382.571631441189
223,-0.0,-738.6064859780731,-738.6064859780731
224,-0.5988042091836737,-953.9472099491377,-954.5460141583213
225,-16.167713647959197,-1274.7417501455175,-1290.9094637934766
226,-7.6070312499999995,-1159.6361108589463,-1167.2431421089464
227,-11.355102040816336,-1163.5451050470124,-1174.9002070878287
228,-1.419387755102042,-841.8564560839286,-843.2758438390307
229,-16.167713647959197,-1107.4021959791025,-1123.5699096270616
230,-22.177933673469397,-1115.5256032819466,-1137.703536955416
231,-11.355102040816336,-976.1706416063362,-987.5257436471525
232,-22.177933673469397,-1033.0080494048957,-1055.185983078365
233,-7.6070312499999995,-810.7252125196851,-818.3322437696851
234,-0.18194119661753608,-93.3651752559399,-93.54711645255743
235,-2.7722417091836746,-427.5811571272925,-430.3533988364762
236,-0.030391983182161783,-0.0,-0.030391983182161783
237,-2.7722417091836746,-211.21923380695762,-213.9914755161413
238,-0.0,-404.93072975110636,-404.93072975110636
239,-2.7722417091836746,-0.0,-2.7722417091836746
240,-0.4640743102796679,-0.0,-0.4640743102796679
241,-0.4640743102796679,-45.12093660041501,-45.58501091069468
242,-28.963265306122473,-210.88402721605917,-239.84729252218165
243,-19.403125,-139.65654512829815,-159.05967012829814
244,-0.07752031368102805,-368.5826637496234,-368.6601840633044
245,-28.963265306122473,-194.05423283433265,-223.01749814045513
246,-7.071109693877554,-0.0,-7.071109693877554
247,-12.218877551020412,-0.932459374530481,-13.151336925550893
248,-12.218877551020412,-28.902607644261025,-41.12148519528144
249,-1.5273596938775515,-0.0,-1.5273596938775515
250,-7.071109693877554,-0.0,-7.071109693877554
251,-12.218877551020412,-70.18320408914178,-82.4020816401622
252,-56.568877551020435,-534.4500680345163,-591.0189455855368
253,-19.403125,-335.85843042648094,-355.2615554264809
254,-3.620408163265309,-0.0,-3.620408163265309
255,-0.07752031368102805,-18.5496589250306,-18.627179238711626
256,-0.4640743102796679,-0.0,-0.4640743102796679
257,-28.963265306122473,-445.7543690875127,-474.7176343936352
258,-56.568877551020435,-685.3104948679402,-741.8793724189607
259,-1.5273596938775515,-0.0,-1.5273596938775515
260,-1.5273596938775515,-0.0,-1.5273596938775515
261,-41.23871173469391,-714.991160315833,-756.2298720505269
262,-3.620408163265309,-283.37492269349696,-286.9953308567623
263,-1.5273596938775515,-151.54821378018823,-153.07557347406578
264,-4.79043367346939,-656.3668766893102,-661.1573103627795
265,-22.177933673469397,-1019.6435841421248,-1041.8215178155942
266,-0.5988042091836737,-540.1191863957024,-540.717990604886
267,-16.167713647959197,-0.0,-16.167713647959197
268,-0.030391983182161783,-0.0,-0.030391983182161783
269,-22.177933673469397,-0.0,-22.177933673469397
270,-22.177933673469397,-0.0,-22.177933673469397
271,-0.030391983182161783,-0.0,-0.030391983182161783
272,-0.0,-0.0,0.0
273,-16.167713647959197,-0.0,-16.167713647959197
274,-0.030391983182161783,-0.0,-0.030391983182161783
275,-2.7722417091836746,-0.0,-2.7722417091836746
276,-7.6070312499999995,-0.0,-7.6070312499999995
277,-11.355102040816336,-0.0,-11.355102040816336
278,-0.5988042091836737,-0.0,-0.5988042091836737
279,-0.0,-0.0,0.0
280,-2.7722417091836746,-0.0,-2.7722417091836746
281,-4.79043367346939,-0.0,-4.79043367346939
282,-1.419387755102042,-0.0,-1.419387755102042
283,-0.0,-0.0,0.0
284,-0.013983371126228283,-0.0,-0.013983371126228283
285,-0.08371126228269093,-0.0,-0.08371126228269093
286,-0.6530612244897965,-0.0,-0.6530612244897965
287,-3.4999999999999996,-0.0,-3.4999999999999996
288,-0.08371126228269093,-0.0,-0.08371126228269093
289,-2.2040816326530623,-0.0,-2.2040816326530623
290,-0.2755102040816328,-0.0,-0.2755102040816328
291,-0.0,-0.0,0.0
292,-0.08371126228269093,-0.0,-0.08371126228269093
293,-10.204081632653066,-0.0,-10.204081632653066
294,-0.08371126228269093,-0.0,-0.08371126228269093
295,-7.438775510204088,-0.0,-7.438775510204088
296,-0.08371126228269093,-0.0,-0.08371126228269093
297,-0.08371126228269093,-0.0,-0.08371126228269093
298,-2.2040816326530623,-0.0,-2.2040816326530623
299,-1.2755102040816333,-0.0,-1.2755102040816333
300,-0.6530612244897965,-0.0,-0.6530612244897965
301,-3.4999999999999996,-0.0,-3.4999999999999996
302,-0.08371126228269093,-0.0,-0.08371126228269093
303,-1.2755102040816333,-0.0,-1.2755102040816333
304,-0.08371126228269093,-0.0,-0.08371126228269093
305,-10.204081632653066,-0.0,-10.204081632653066
306,-0.0,-0.0,0.0
307,-0.2755102040816328,-0.0,-0.2755102040816328
308,-0.013983371126228283,-0.0,-0.013983371126228283
309,-0.08371126228269093,-0.0,-0.08371126228269093
310,-0.013983371126228283,-0.0,-0.013983371126228283
311,-10.204081632653066,-0.0,-10.204081632653066
312,-7.438775510204088,-0.0,-7.438775510204088
313,-3.4999999999999996,-0.0,-3.4999999999999996
314,-0.2755102040816328,-0.0,-0.2755102040816328
315,-10.204081632653066,-971.9300328440454,-982.1341144766984
316,-0.6530612244897965,-1368.7079101021368,-1369.3609713266267
317,-1.2755102040816333,-1443.242663801425,-1444.5181740055066
318,-7.438775510204088,-1534.55060804406,-1541.9893835542641
319,-2.2040816326530623,-1447.152407342901,-1449.356488975554
320,-11.355102040816336,-1431.0037675177114,-1442.3588695585277
321,-16.167713647959197,-1419.6414624375166,-1435.8091760854757
322,-0.030391983182161783,-849.3441756544598,-849.374567637642
323,-0.0,-379.6118709397888,-379.6118709397888
324,-4.79043367346939,-1057.3208299839393,-1062.1112636574087
325,-0.18194119661753608,-578.3609864682035,-578.542927664821
326,-22.177933673469397,-1128.4771710257587,-1150.655104699228
327,-0.0,-0.0,0.0
328,-2.7722417091836746,-612.0147628229461,-614.7870045321297
329,-0.18194119661753608,-68.31991662230621,-68.50185781892374
330,-11.355102040816336,-719.8161421474197,-731.171244188236
331,-4.79043367346939,-505.1504294874462,-509.9408631609156
332,-0.18194119661753608,-0.0,-0.18194119661753608
333,-0.5988042091836737,-0.0,-0.5988042091836737
334,-2.7722417091836746,-103.7189498241446,-106.49119153332828
335,-0.030391983182161783,-115.86172402678585,-115.892116009968
336,-28.963265306122473,-311.46939893358194,-340.4326642397044
337,-0.0,-756.4391993785307,-756.4391993785307
338,-3.620408163265309,-0.0,-3.620408163265309
339,-3.620408163265309,-0.0,-3.620408163265309
340,-56.568877551020435,-343.69360989497864,-400.26248744599906
341,-41.23871173469391,-307.96030254888365,-349.1990142835775
342,-41.23871173469391,-347.347334474307,-388.58604620900087
343,-3.620408163265309,-0.0,-3.620408163265309
344,-3.620408163265309,-0.0,-3.620408163265309
345,-56.568877551020435,-455.7538558801866,-512.3227334312071
346,-7.071109693877554,-0.0,-7.071109693877554
347,-7.071109693877554,-0.0,-7.071109693877554
348,-0.07752031368102805,-212.669907876068,-212.74742818974903
349,-7.071109693877554,-0.0,-7.071109693877554
350,-41.23871173469391,-467.80959624413754,-509.0483079788314
351,-41.23871173469391,-543.8845998531178,-585.1233115878117
352,-19.403125,-428.47805345037386,-447.88117845037385
353,-41.23871173469391,-652.5718328878611,-693.810544622555
354,-28.963265306122473,-630.2509877185685,-659.214253024691
355,-12.218877551020412,-489.3442007622525,-501.5630783132729
356,-28.963265306122473,-706.2641967371064,-735.2274620432289
357,-12.218877551020412,-578.9422969190355,-591.1611744700559
358,-19.403125,-708.4525763046486,-727.8557013046486
359,-1.5273596938775515,-282.8433824606009,-284.3707421544784
360,-0.0,-0.0,0.0
361,-0.5988042091836737,-331.726754086003,-332.3255582951867
362,-22.177933673469397,-1046.6326978790448,-1068.8106315525142
363,-7.6070312499999995,-0.0,-7.6070312499999995
364,-7.6070312499999995,-0.0,-7.6070312499999995
365,-0.5988042091836737,-0.0,-0.5988042091836737
366,-0.030391983182161783,-0.0,-0.030391983182161783
367,-1.419387755102042,-0.0,-1.419387755102042
368,-4.79043367346939,-0.0,-4.79043367346939
369,-22.177933673469397,-0.0,-22.177933673469397
370,-22.177933673469397,-0.0,-22.177933673469397
371,-7.6070312499999995,-0.0,-7.6070312499999995
372,-7.6070312499999995,-0.0,-7.6070312499999995
373,-16.167713647959197,-0.0,-16.167713647959197
374,-1.419387755102042,-0.0,-1.419387755102042
375,-11.355102040816336,-0.0,-11.355102040816336
376,-1.419387755102042,-0.0,-1.419387755102042
377,-16.167713647959197,-0.0,-16.167713647959197
378,-0.5988042091836737,-0.0,-0.5988042091836737
379,-0.030391983182161783,-0.0,-0.030391983182161783
380,-7.438775510204088,-0.0,-7.438775510204088
381,-0.0,-0.0,0.0
382,-5.224489795918372,-0.0,-5.224489795918372
383,-1.2755102040816333,-0.0,-1.2755102040816333
384,-1.2755102040816333,-0.0,-1.2755102040816333
385,-10.204081632653066,-0.0,-10.204081632653066
386,-0.2755102040816328,-0.0,-0.2755102040816328
387,-1.2755102040816333,-0.0,-1.2755102040816333
388,-1.2755102040816333,-0.0,-1.2755102040816333
389,-1.2755102040816333,-0.0,-1.2755102040816333
390,-0.2755102040816328,-0.0,-0.2755102040816328
391,-0.2755102040816328,-0.0,-0.2755102040816328
392,-0.08371126228269093,-0.0,-0.08371126228269093
393,-0.6530612244897965,-0.0,-0.6530612244897965
394,-0.0,-0.0,0.0
395,-0.0,-0.0,0.0
396,-2.2040816326530623,-0.0,-2.2040816326530623
397,-0.6530612244897965,-0.0,-0.6530612244897965
398,-10.204081632653066,-0.0,-10.204081632653066
399,-7.438775510204088,-0.0,-7.438775510204088
400,-7.438775510204088,-0.0,-7.438775510204088
401,-3.4999999999999996,-0.0,-3.4999999999999996
402,-7.438775510204088,-0.0,-7.438775510204088
403,-1.2755102040816333,-0.0,-1.2755102040816333
404,-3.4999999999999996,-0.0,-3.4999999999999996
405,-0.6530612244897965,-0.0,-0.6530612244897965
406,-0.0,-0.0,0.0
407,-10.204081632653066,-0.0,-10.204081632653066
408,-1.2755102040816333,-0.0,-1.2755102040816333
409,-0.013983371126228283,-0.0,-0.013983371126228283
410,-0.08371126228269093,-0.0,-0.08371126228269093
411,-0.08371126228269093,-804.1161548569448,-804.1998661192275
412,-7.438775510204088,-1408.5182261841283,-1415.9570016943323
413,-0.013983371126228283,-969.7212911780753,-969.7352745492014
414,-0.6530612244897965,-1174.0155810558008,-1174.6686422802907
415,-2.2040816326530623,-1257.819802006827,-1260.0238836394801
416,-16.167713647959197,-1306.1475898542653,-1322.3153035022244
417,-0.5988042091836737,-902.5174756844876,-903.1162798936713
418,-0.5988042091836737,-797.5529985429375,-798.1518027521212
419,-16.167713647959197,-1155.897756256286,-1172.065469904245
420,-0.0,-34.485032735267396,-34.485032735267396
421,-11.355102040816336,-968.6924158812417,-980.047517922058
422,-0.030391983182161783,-44.26748333071373,-44.297875313895894
423,-22.177933673469397,-952.3921082354263,-974.5700419088957
424,-0.18194119661753608,-62.68959894885029,-62.871540145467826
425,-2.7722417091836746,-399.1322222914846,-401.90446400066827
426,-22.177933673469397,-778.3066286331405,-800.4845623066099
427,-0.0,-143.97993836870455,-143.97993836870455
428,-0.18194119661753608,-0.0,-0.18194119661753608
429,-2.7722417091836746,-0.0,-2.7722417091836746
430,-2.7722417091836746,-0.0,-2.7722417091836746
431,-7.6070312499999995,-160.19185505019777,-167.79888630019778
432,-28.963265306122473,-260.24397289145327,-289.20723819757575
433,-41.23871173469391,-355.122197588571,-396.3609093232649
434,-0.4640743102796679,-26.537333542307806,-27.001407852587473
435,-28.963265306122473,-167.5359241843239,-196.49918949044638
436,-12.218877551020412,-0.0,-12.218877551020412
437,-7.071109693877554,-0.0,-7.071109693877554
438,-1.5273596938775515,-0.0,-1.5273596938775515
439,-7.071109693877554,-0.0,-7.071109693877554
440,-28.963265306122473,-134.58391003728138,-163.54717534340386
441,-19.403125,-71.55131866095417,-90.95444366095417
442,-41.23871173469391,-330.6930571122052,-371.9317688468991
443,-0.4640743102796679,-0.0,-0.4640743102796679
444,-41.23871173469391,-356.2366397431788,-397.47535147787266
445,-28.963265306122473,-336.76678431781966,-365.73004962394214
446,-3.620408163265309,-0.0,-3.620408163265309
447,-0.4640743102796679,-0.0,-0.4640743102796679
448,-28.963265306122473,-404.20117133505755,-433.16443664118003
449,-12.218877551020412,-270.8533258439843,-283.0722033950047
450,-12.218877551020412,-329.6782241590904,-341.8971017101108
451,-19.403125,-496.3114590812097,-515.7145840812098
452,-7.071109693877554,-332.811075402617,-339.88218509649454
453,-3.620408163265309,-232.17509220708052,-235.79550037034582
454,-41.23871173469391,-785.6527513374544,-826.8914630721483
455,-1.5273596938775515,-218.26429682251955,-219.7916565163971
456,-0.5988042091836737,-302.487868174444,-303.0866723836277
457,-0.18194119661753608,-174.47392015953938,-174.65586135615692
458,-0.5988042091836737,-407.0208549838185,-407.6196591930022
459,-2.7722417091836746,-0.0,-2.7722417091836746
460,-2.7722417091836746,-0.0,-2.7722417091836746
461,-22.177933673469397,-0.0,-22.177933673469397
462,-22.177933673469397,-0.0,-22.177933673469397
463,-0.18194119661753608,-0.0,-0.18194119661753608
464,-7.6070312499999995,-0.0,-7.6070312499999995
465,-0.0,-0.0,0.0
466,-0.030391983182161783,-0.0,-0.030391983182161783
467,-7.6070312499999995,-0.0,-7.6070312499999995
468,-22.177933673469397,-0.0,-22.177933673469397
469,-2.7722417091836746,-0.0,-2.7722417091836746
470,-0.030391983182161783,-0.0,-0.030391983182161783
471,-4.79043367346939,-0.0,-4.79043367346939
472,-0.5988042091836737,-0.0,-0.5988042091836737
473,-16.167713647959197,-0.0,-16.167713647959197
474,-11.355102040816336,-0.0,-11.355102040816336
475,-0.0,-0.0,0.0
476,-7.438775510204088,-0.0,-7.438775510204088
477,-0.0,-0.0,0.0
478,-0.08371126228269093,-0.0,-0.08371126228269093
479,-1.2755102040816333,-0.0,-1.2755102040816333
480,-0.2755102040816328,-0.0,-0.2755102040816328
481,-0.6530612244897965,-0.0,-0.6530612244897965
482,-10.204081632653066,-0.0,-10.204081632653066
483,-10.204081632653066,-0.0,-10.204081632653066
484,-2.2040816326530623,-0.0,-2.2040816326530623
485,-0.0,-0.0,0.0
486,-7.438775510204088,-0.0,-7.438775510204088
487,-0.08371126228269093,-0.0,-0.08371126228269093
488,-0.6530612244897965,-0.0,-0.6530612244897965
489,-0.013983371126228283,-0.0,-0.013983371126228283
490,-2.2040816326530623,-0.0,-2.2040816326530623
491,-0.08371126228269093,-0.0,-0.08371126228269093
492,-0.08371126228269093,-0.0,-0.08371126228269093
493,-0.013983371126228283,-0.0,-0.013983371126228283
494,-0.013983371126228283,-0.0,-0.013983371126228283
495,-10.204081632653066,-0.0,-10.204081632653066
496,-0.6530612244897965,-0.0,-0.6530612244897965
497,-2.2040816326530623,-0.0,-2.2040816326530623
498,-1.2755102040816333,-0.0,-1.2755102040816333
499,-1.2755102040816333,-0.0,-1.2755102040816333
500,-0.2755102040816328,-0.0,-0.2755102040816328
501,-2.2040816326530623,-0.0,-2.2040816326530623
502,-7.438775510204088,-0.0,-7.438775510204088
503,-0.0,-0.0,0.0
504,-3.4999999999999996,-0.0,-3.4999999999999996
505,-0.013983371126228283,-0.0,-0.013983371126228283
506,-5.224489795918372,-0.0,-5.224489795918372
507,-5.224489795918372,-117.85123368183577,-123.07572347775414
508,-5.224489795918372,-1162.00068181829,-1167.2251716142084
509,-0.08371126228269093,-781.3308240978813,-781.414535360164
510,-0.013983371126228283,-540.6557429349846,-540.6697263061108
511,-1.2755102040816333,-981.5428235205331,-982.8183337246148
512,-0.030391983182161783,-361.2466143936672,-361.27700637684933
513,-22.177933673469397,-1140.1354938097825,-1162.3134274832519
514,-22.177933673469397,-1128.1911685875912,-1150.3691022610606
515,-22.177933673469397,-1105.8223014662985,-1128.000235139768
516,-0.5988042091836737,-509.65681412980075,-510.25561833898445
517,-0.18194119661753608,-195.43136639017575,-195.6133075867933
518,-11.355102040816336,-809.9736207875253,-821.3287228283416
519,-0.0,-0.0,0.0
