,ene_cost,penalty,sum
611,-3.0391983182161784e-05,-0.0,-3.0391983182161784e-05
612,-3.8161846613230885e-05,-0.0,-3.8161846613230885e-05
613,-8.847044193664281e-05,-0.0,-8.847044193664281e-05
614,-0.00016345078793317925,-0.0,-0.00016345078793317925
615,-0.0002747173373847264,-0.0,-0.0002747173373847264
616,-0.00042666490122950025,-0.0,-0.00042666490122950025
617,-0.0006194399160028488,-0.0,-0.0006194399160028488
618,-0.0008471458894698966,-0.0,-0.0008471458894698966
619,-0.001100285510536249,-0.0,-0.001100285510536249
620,-0.001377904912830128,-0.0,-0.001377904912830128
621,-0.0016743296961588723,-0.0,-0.0016743296961588723
622,-0.0019772464076757263,-0.0,-0.0019772464076757263
623,-0.0022696887872513845,-0.0,-0.0022696887872513845
624,-0.006486286290272929,-0.0,-0.006486286290272929
625,-0.007165493743588859,-0.0,-0.007165493743588859
626,-0.007677409277825272,-0.0,-0.007677409277825272
627,-0.007990306232809628,-0.0,-0.007990306232809628
628,-0.008149197531268366,-0.0,-0.008149197531268366
629,-0.00821652009432119,-0.0,-0.00821652009432119
630,-0.008191178892658028,-0.0,-0.008191178892658028
631,-0.008040713053559372,-0.0,-0.008040713053559372
632,-0.007686399334364959,-0.0,-0.007686399334364959
633,-0.007138990145815762,-0.0,-0.007138990145815762
634,-0.006463919682534543,-0.0,-0.006463919682534543
635,-0.005723851204751071,-0.0,-0.005723851204751071
636,-0.005041851324645398,-0.0,-0.005041851324645398
637,-0.004437854266376691,-0.0,-0.004437854266376691
638,-0.0039046358309442427,-0.0,-0.0039046358309442427
639,-0.003426211652814386,-0.0,-0.003426211652814386
640,-0.0029952742299621366,-0.0,-0.0029952742299621366
641,-0.0026045748691092226,-0.0,-0.0026045748691092226
642,-0.002263999120511448,-0.0,-0.002263999120511448
643,-0.0019668321605984624,-0.0,-0.0019668321605984624
644,-0.001697133993939118,-0.0,-0.001697133993939118
645,-0.001447217233714545,-0.0,-0.001447217233714545
646,-0.0012152195602883789,-0.0,-0.0012152195602883789
647,-0.0009990662842243117,-0.0,-0.0009990662842243117
648,-0.00027765652287735766,-0.0,-0.00027765652287735766
649,-0.00016017707235991668,-0.0,-0.00016017707235991668
650,-0.00010512896013032864,-0.0,-0.00010512896013032864
651,-6.858348310617756e-05,-0.0,-6.858348310617756e-05
652,-3.724921156333859e-05,-0.0,-3.724921156333859e-05
653,-0.0,-0.0,0.0
654,-0.0,-0.0,0.0
655,-0.0,-0.0,0.0
656,-0.0,-0.0,0.0
657,-0.0,-0.0,0.0
658,-0.0,-0.0,0.0
659,-0.0,-0.0,0.0
660,-0.0,-0.0,0.0
661,-0.0,-0.0,0.0
662,-0.0,-0.0,0.0
663,-0.0,-0.0,0.0
664,-0.0,-0.0,0.0
665,-0.0,-0.0,0.0
666,-0.0,-0.0,0.0
667,-0.0,-0.0,0.0
668,-0.0,-0.0,0.0
669,-0.0,-0.0,0.0
670,-0.0,-0.0,0.0
671,-0.0,-0.0,0.0
