,PTot,TRoo,time
2279,5.231953892668184,293.44774401167905,18553500.0
2280,40.81632653061228,296.4383323857074,18554400.0
2281,5.231953892668184,293.9364888150244,18555300.0
2282,326.53061224489824,295.26207511802266,18556200.0
2283,0.0,291.0215029388963,18557100.0
2284,5.231953892668184,296.58962047340754,18558000.0
2285,0.0,296.42998314228225,18558900.0
2286,137.75510204081638,297.10588483717567,18559800.0
2287,326.53061224489824,296.48359430176185,18560700.0
2288,137.75510204081638,296.3396876478978,18561600.0
2289,137.75510204081638,296.28998743051733,18562500.0
2290,0.0,296.21534586712386,18563400.0
2291,326.53061224489824,296.2035947453865,18564300.0
2292,326.53061224489824,296.11134049901045,18565200.0
2293,0.0,296.0628821618018,18566100.0
2294,40.81632653061228,295.78914855122616,18567000.0
2295,0.0,295.58661889512393,18567900.0
2296,137.75510204081638,295.387684163281,18568800.0
2297,137.75510204081638,295.2278749459455,18569700.0
2298,0.0,295.02042368036496,18570600.0
2299,40.81632653061228,294.8012039746558,18571500.0
2300,40.81632653061228,294.53562532641325,18572400.0
2301,326.53061224489824,294.2219664759763,18573300.0
2302,137.75510204081638,294.2176381542247,18574200.0
2303,0.0,293.76542948838664,18575100.0
2304,40.81632653061228,293.54180289518564,18576000.0
2305,0.0,293.1676440682905,18576900.0
2306,326.53061224489824,293.053457411282,18577800.0
2307,326.53061224489824,293.0427829803019,18578700.0
2308,137.75510204081638,292.96818800684696,18579600.0
2309,326.53061224489824,292.6102315946126,18580500.0
2310,5.231953892668184,292.6455090086271,18581400.0
2311,5.231953892668184,292.29636033696977,18582300.0
2312,5.231953892668184,292.0318760189222,18583200.0
2313,5.231953892668184,291.8186218605621,18584100.0
2314,40.81632653061228,291.58928157384395,18585000.0
2315,137.75510204081638,291.26014114097035,18585900.0
2316,326.53061224489824,290.9944709925954,18586800.0
2317,5.231953892668184,290.99919717434256,18587700.0
2318,137.75510204081638,290.6730453325382,18588600.0
2319,326.53061224489824,290.31767933272147,18589500.0
2320,40.81632653061228,290.30144368794663,18590400.0
2321,40.81632653061228,289.88298815510177,18591300.0
2322,40.81632653061228,289.52558848665257,18592200.0
2323,137.75510204081638,289.2340731516805,18593100.0
2324,326.53061224489824,289.0247878805721,18594000.0
2325,40.81632653061228,289.0918540705538,18594900.0
2326,40.81632653061228,288.7931350910328,18595800.0
2327,326.53061224489824,288.6488921466243,18596700.0
2328,137.75510204081638,289.0799643492618,18597600.0
2329,326.53061224489824,289.0638509965009,18598500.0
2330,40.81632653061228,289.43216071257666,18599400.0
2331,5.231953892668184,289.3116727183947,18600300.0
2332,0.0,289.40788993262726,18601200.0
2333,40.81632653061228,289.78265309015103,18602100.0
2334,137.75510204081638,288.2144200750454,18603000.0
2335,137.75510204081638,287.88529971287653,18603900.0
2336,0.0,287.977120183993,18604800.0
2337,0.0,290.92249135266,18605700.0
2338,5.231953892668184,292.33419342180355,18606600.0
2339,326.53061224489824,291.07751634661224,18607500.0
2340,326.53061224489824,289.0947087224871,18608400.0
2341,5.231953892668184,289.3125470711657,18609300.0
2342,5.231953892668184,292.21460596529727,18610200.0
2343,326.53061224489824,293.0669877475263,18611100.0
2344,0.0,290.4432627786062,18612000.0
2345,137.75510204081638,296.80694840117616,18612900.0
2346,326.53061224489824,292.1322787840926,18613800.0
2347,40.81632653061228,291.4980429335354,18614700.0
2348,326.53061224489824,293.84976899067726,18615600.0
2349,5.231953892668184,292.04169805916047,18616500.0
2350,5.231953892668184,296.5816340752479,18617400.0
2351,0.0,297.5414700832074,18618300.0
2352,0.0,302.6787813743843,18619200.0
2353,5.231953892668184,304.96962962143846,18620100.0
2354,5.231953892668184,300.7891252112652,18621000.0
2355,137.75510204081638,301.14382755748505,18621900.0
2356,5.231953892668184,296.5822111531405,18622800.0
2357,5.231953892668184,301.15069083438436,18623700.0
2358,326.53061224489824,301.68234184047685,18624600.0
2359,0.0,295.37862939315687,18625500.0
2360,326.53061224489824,305.900004622633,18626400.0
2361,40.81632653061228,295.3650821841673,18627300.0
2362,326.53061224489824,298.1352442286315,18628200.0
2363,0.0,294.697537420791,18629100.0
2364,326.53061224489824,304.4935814587144,18630000.0
2365,5.231953892668184,294.5665723597895,18630900.0
2366,137.75510204081638,299.6724571615969,18631800.0
2367,326.53061224489824,295.3463782355051,18632700.0
2368,40.81632653061228,293.6765045190167,18633600.0
2369,5.231953892668184,295.98870879580426,18634500.0
2370,326.53061224489824,298.21680418430503,18635400.0
2371,137.75510204081638,293.0906444211312,18636300.0
2372,0.0,293.72666529841024,18637200.0
2373,5.231953892668184,300.7875991195188,18638100.0
2374,326.53061224489824,297.6442185750232,18639000.0
2375,326.53061224489824,292.52453591640153,18639900.0
2376,0.0,292.0285132658195,18640800.0
2377,5.231953892668184,298.50323096869704,18641700.0
