env_step,rew,time
787584,-620.8399,115445.2552
790272,-628.8196,115856.009
792960,-619.1151,116306.914
795648,-621.6752,116735.5245
798336,-619.6558,117145.7773
801024,-620.0281,117555.0868
803712,-621.0287,117970.2574
806400,-615.7167,118373.5767
809088,-614.2407,118774.9515
811776,-618.5364,119170.6751
814464,-617.5386,119568.1343
817152,-622.9667,119982.1475
819840,-629.1315,120388.9116
822528,-628.9114,120807.5286
825216,-631.1089,121248.303
827904,-623.5804,121667.1277
830592,-617.8204,122078.3885
833280,-615.4705,122511.5413
835968,-619.6383,122915.4154
838656,-623.7377,123304.8533
841344,-619.422,123671.7575
844032,-617.1558,124070.3579
846720,-616.8939,124475.1903
849408,-615.8475,124880.1328
852096,-612.3116,125254.8032
854784,-632.0172,125619.9818
857472,-617.1141,126006.2515
860160,-625.1472,126405.4623
862848,-632.6404,126817.2408
865536,-624.9799,127225.1122
868224,-622.2206,127633.7702
870912,-630.1849,128131.3156
873600,-630.7986,128625.8006
876288,-624.0965,129007.7328
878976,-625.3651,129389.7022
881664,-617.2329,129802.5512
884352,-622.272,130187.6829
887040,-623.886,130585.739
889728,-629.1326,130970.2464
892416,-629.5763,131374.2643
895104,-627.0921,131778.7353
897792,-616.8776,132176.0231
900480,-621.501,132582.2638
903168,-619.8849,132985.1595
905856,-620.9906,133387.0865
908544,-621.2892,133792.5907
911232,-624.4575,134176.7184
913920,-619.8414,134529.7168
916608,-624.6642,134906.1944
919296,-622.9179,135290.6506
921984,-624.7716,135693.5157
924672,-622.7266,136093.1409
927360,-619.3881,136483.7285
930048,-621.6287,136906.4208
932736,-624.8692,137316.4383
935424,-627.8345,137735.6474
938112,-629.1411,138146.0621
940800,-628.094,138553.647
943488,-626.5569,138985.4686
946176,-621.8217,139364.5148
948864,-623.9016,139719.3392
951552,-626.2941,140093.148
954240,-623.6277,140487.7075
956928,-634.3171,140896.1141
959616,-625.1866,141267.3935
962304,-622.0237,141647.9471
964992,-619.9233,142075.4069
967680,-621.4882,142600.6836
970368,-622.2125,143016.418
973056,-624.1974,143441.5013
975744,-631.0088,143861.195
978432,-629.4122,144248.9206
981120,-628.9811,144617.7886
983808,-626.3264,144982.3023
986496,-622.7767,145347.9978
989184,-623.892,145712.6816
991872,-622.3201,146101.2312
994560,-621.5464,146480.9251
997248,-622.5533,146847.2016
999936,-620.576,147226.0531
1002624,-622.7966,147613.8512
1005312,-618.8351,147997.7757
1008000,-621.5117,148380.9022
1010688,-619.4229,148745.9213
1013376,-619.0091,149113.4264
1016064,-619.3365,149471.8767
1018752,-619.1163,149840.828
1021440,-615.2814,150211.3992
1024128,-617.5685,150584.3123
1026816,-617.4184,150962.3955
1029504,-616.1575,151355.712
1032192,-613.5122,151735.2691
1034880,-617.9018,152080.5914
1037568,-621.6234,152428.0879
1040256,-620.4585,152776.2643
1042944,-619.8521,153149.3921
1045632,-618.7684,153529.7358
1048320,-624.8022,153914.2315
1051008,-627.3838,154295.7693
1053696,-622.502,154664.6561
1056384,-622.9698,155046.2656
1059072,-621.734,155435.8042
1061760,-622.5892,155808.7567
1064448,-621.7103,156158.5553
1067136,-619.8873,156514.1701
1069824,-620.1523,156898.0622
1072512,-619.7427,157293.5126
1075200,-617.3319,157684.1665
1077888,-619.8887,158071.2179
1080576,-618.7394,158486.1473
1083264,-619.3494,158870.1026
1085952,-615.9561,159298.1322
1088640,-618.3559,159670.4509
1091328,-615.9679,160050.5032
1094016,-614.9942,160431.3182
1096704,-613.9818,160811.7862
1099392,-616.2794,161209.0321
1102080,-613.4604,161617.3803
1104768,-614.0649,162026.8619
1107456,-614.7071,162429.736
1110144,-615.0952,162809.3912
1112832,-618.3301,163197.738
1115520,-617.1086,163574.3784
1118208,-616.5235,163963.6919
1120896,-619.7619,164329.8669
1123584,-617.2843,164723.236
1126272,-615.8646,165112.4746
1128960,-619.1891,165509.634
1131648,-620.8282,165890.0975
1134336,-619.227,166270.3233
1137024,-620.2393,166634.8334
1139712,-618.8249,166993.4162
1142400,-621.1848,167381.0219
1145088,-615.9083,167767.5243
1147776,-618.4778,168174.2716
1150464,-615.6201,168565.0772
1153152,-616.2324,168980.7427
1155840,-616.4201,169382.0708
1158528,-617.3378,169761.5519
1161216,-618.6282,170166.8886
1163904,-617.8404,170563.2801
1166592,-620.4984,170937.8672
1169280,-619.5729,171323.2228
1171968,-618.5615,171698.4507
1174656,-615.8932,172075.037
1177344,-619.4413,172433.7535
1180032,-619.1919,172809.3381
1182720,-618.3845,173200.3516
1185408,-617.2699,173585.1688
1188096,-616.002,173973.9249
1190784,-614.0977,174364.3476
1193472,-614.8705,174740.3676
1196160,-616.8401,175109.6021
1198848,-614.2356,175500.875
1201536,-616.292,175872.7792
1204224,-617.8253,176247.8143
1206912,-615.4836,176637.4276
1209600,-614.2903,177025.4761
1212288,-616.043,177411.769
1214976,-615.6744,177798.0324
1217664,-616.0087,178192.9609
1220352,-614.9978,178598.8541
1223040,-614.3672,178962.8429
1225728,-616.4172,179338.8259
1228416,-617.3035,179708.8602
1231104,-616.623,180121.1834
1233792,-616.9063,180529.1303
1236480,-619.0084,180926.8933
1239168,-618.869,181321.8114
1241856,-619.6406,181732.0231
1244544,-621.4727,182144.6878
1247232,-620.2771,182540.5974
1249920,-621.231,182919.4754
1252608,-619.8326,183289.7781
1255296,-621.2619,183707.8669
1257984,-622.756,184125.4717
1260672,-620.622,184536.0287
1263360,-621.2135,184926.2055
1266048,-618.2975,185307.5514
