env_step,rew,time
663936,-617.0568,97916.3962
666624,-610.6305,98339.7221
669312,-612.9416,98799.8699
672000,-613.9219,99228.7626
674688,-614.2728,99652.2424
677376,-622.8023,100091.8467
680064,-621.4404,100487.4954
682752,-616.8777,100906.3827
685440,-617.2267,101340.031
688128,-614.4095,101784.2339
690816,-618.0853,102223.6825
693504,-613.9056,102658.8859
696192,-627.8985,103056.5261
698880,-622.1446,103448.8347
701568,-620.2239,103825.1106
704256,-611.9166,104231.8062
706944,-630.0735,104635.2695
709632,-609.8852,105048.7544
712320,-603.0418,105451.7549
715008,-602.2587,105855.4338
717696,-608.7608,106275.2343
720384,-607.8594,106694.5064
723072,-606.4284,107098.72
725760,-609.4869,107501.8895
728448,-611.9882,107905.4534
731136,-609.1244,108327.2919
733824,-623.8059,108751.8431
736512,-618.7615,109152.3447
739200,-632.2349,109556.6885
741888,-615.6934,109975.4867
744576,-617.9595,110385.3511
747264,-619.7934,110785.7167
749952,-622.9894,111195.121
752640,-633.6901,111640.916
755328,-622.9807,112055.5185
758016,-614.1241,112455.4211
760704,-635.1647,112911.906
763392,-612.5772,113355.7944
766080,-608.9863,113787.8729
768768,-609.5721,114202.8673
771456,-617.6647,114587.4565
774144,-615.3298,114989.542
776832,-611.6664,115406.7112
779520,-607.9385,115827.8936
782208,-610.8093,116308.4436
784896,-614.1334,116747.4398
787584,-608.6641,117149.8957
790272,-618.5283,117575.8742
792960,-613.2882,118020.0046
795648,-612.7454,118464.6621
798336,-620.2491,118900.8725
801024,-616.2663,119342.955
803712,-611.9208,119781.7231
806400,-617.7625,120205.8875
809088,-615.7888,120622.3583
811776,-611.8727,121057.4503
814464,-614.1969,121475.4526
817152,-606.7839,121880.0176
819840,-612.192,122299.5661
822528,-609.0461,122734.3608
825216,-609.0826,123138.1182
827904,-611.4896,123529.5738
830592,-610.7767,123937.6191
833280,-612.5283,124361.2084
835968,-616.5474,124788.3943
838656,-619.0607,125176.8537
841344,-621.1581,125540.7472
844032,-614.5715,125911.454
846720,-618.0023,126305.0469
849408,-613.8854,126711.6809
852096,-614.2489,127128.9918
854784,-620.8257,127528.2054
857472,-618.7504,127964.1695
860160,-612.5518,128506.5006
862848,-608.771,128938.809
865536,-605.0269,129329.6683
868224,-603.8892,129753.3289
870912,-603.0058,130141.2394
873600,-605.2894,130545.7346
876288,-606.0638,130934.2001
878976,-602.2875,131343.8734
881664,-604.9841,131744.7798
884352,-602.2374,132127.8128
887040,-610.006,132527.9709
889728,-602.241,132922.3521
892416,-606.9813,133300.7395
895104,-613.8848,133702.392
897792,-624.0178,134096.8567
900480,-611.9593,134455.6924
903168,-607.8154,134837.9605
905856,-606.6966,135243.6099
908544,-609.7903,135648.4582
911232,-609.3945,136040.6799
913920,-608.1584,136416.691
916608,-611.3682,136805.1443
919296,-609.8461,137220.0633
921984,-609.3076,137614.8674
924672,-615.9218,138009.7188
927360,-607.8049,138392.3218
930048,-610.6265,138796.8143
932736,-615.2856,139208.3712
935424,-607.657,139581.38
938112,-605.2746,139958.8018
940800,-613.5162,140367.8957
943488,-611.071,140785.5721
946176,-607.2669,141167.0458
948864,-606.8483,141536.6429
951552,-609.0851,141910.8197
954240,-613.846,142409.4708
956928,-622.5441,142813.8644
959616,-618.3634,143222.5034
962304,-612.3998,143616.7003
964992,-616.44,144033.9294
967680,-613.8693,144400.1153
970368,-613.4207,144773.3694
973056,-608.3408,145151.5169
975744,-608.0922,145533.4529
978432,-607.832,145925.5521
981120,-612.2982,146313.3443
983808,-610.313,146676.653
986496,-607.3763,147029.9334
989184,-604.2354,147401.6295
991872,-606.2245,147778.0786
994560,-604.9464,148149.2648
997248,-601.4449,148512.7942
999936,-606.9247,148880.0682
1002624,-609.0767,149256.5769
1005312,-606.8624,149636.5679
1008000,-604.4716,150016.5085
1010688,-607.4401,150415.087
1013376,-605.9358,150793.5235
1016064,-608.0349,151178.8657
1018752,-602.6472,151570.8761
1021440,-607.7829,151928.5736
1024128,-615.7892,152275.0053
1026816,-610.9916,152621.6155
1029504,-606.9902,152976.6532
1032192,-605.748,153363.9145
1034880,-604.1397,153757.1535
1037568,-607.174,154151.0558
1040256,-600.5347,154537.5939
1042944,-604.6769,154923.5266
1045632,-603.7,155323.6683
1048320,-607.0573,155703.2996
1051008,-604.8153,156053.5155
1053696,-603.6607,156394.3372
1056384,-601.2769,156756.7283
1059072,-601.2351,157132.6024
1061760,-607.5339,157508.6098
1064448,-605.3401,157880.633
1067136,-608.2251,158276.6507
1069824,-611.5145,158677.3202
1072512,-608.7371,159084.2252
1075200,-611.155,159503.919
1077888,-603.7482,159890.1112
1080576,-603.3886,160283.7202
1083264,-603.8476,160667.6154
1085952,-608.1555,161051.3457
1088640,-601.869,161448.4998
1091328,-599.2327,161848.1255
1094016,-601.1858,162249.0298
1096704,-599.7589,162646.4557
1099392,-603.3757,163021.7526
1102080,-601.0125,163409.8572
1104768,-606.6006,163803.8223
1107456,-606.8731,164194.4016
1110144,-612.0933,164592.5161
1112832,-606.1117,164993.645
1115520,-606.3854,165406.5398
1118208,-606.4805,165794.9698
1120896,-604.2397,166168.2499
1123584,-605.6125,166525.9455
1126272,-603.9815,166885.5868
1128960,-603.2318,167253.556
1131648,-604.7557,167625.1269
1134336,-605.1985,168027.6013
1137024,-601.7355,168423.9513
1139712,-603.468,168815.9289
1142400,-604.3448,169238.1366
1145088,-604.5984,169623.1144
1147776,-605.8295,170042.768
1150464,-602.3135,170460.7015
1153152,-605.8472,170843.8743
1155840,-608.3171,171220.9642
1158528,-604.2632,171596.4013
1161216,-601.4615,171979.3881
1163904,-600.8881,172337.0198
1166592,-600.4688,172714.5971
1169280,-602.9654,173108.2433
1171968,-601.0828,173497.544
1174656,-601.6797,173886.0895
1177344,-601.9261,174291.8253
1180032,-600.1031,174689.7089
1182720,-601.0577,175071.2044
1185408,-599.237,175463.5058
1188096,-599.7272,175848.1487
1190784,-602.3668,176225.9485
1193472,-598.2569,176623.6289
1196160,-597.64,177007.7038
1198848,-599.8105,177407.7133
1201536,-599.2224,177797.9033
1204224,-599.4901,178201.2395
1206912,-601.3696,178609.5525
1209600,-599.2741,178998.5018
1212288,-601.9925,179400.6436
1214976,-600.4856,179805.0296
1217664,-603.9548,180237.3208
1220352,-604.8778,180658.7297
1223040,-600.7899,181067.636
1225728,-604.2603,181463.6846
1228416,-605.9258,181885.0038
1231104,-605.3328,182298.8344
1233792,-602.8295,182711.3001
1236480,-604.4863,183076.9495
1239168,-605.4998,183485.5346
1241856,-604.1398,183912.0043
1244544,-603.5089,184366.5753
1247232,-602.7172,184797.4934
1249920,-601.9382,185214.3034
1252608,-603.1862,185622.113
1255296,-602.6293,186041.188
1257984,-601.9663,186445.8868
1260672,-602.0008,186860.1796
1263360,-603.73,187268.2407
1266048,-603.8167,187659.7921
1268736,-602.0439,188073.0485
1271424,-603.3392,188489.6147
1274112,-603.2705,188897.5399
1276800,-602.5364,189297.2868
1279488,-603.4705,189692.4699
1282176,-602.8868,190083.8294
1284864,-603.7438,190486.1626
1287552,-601.5609,190885.8392
1290240,-598.9083,191294.7433
1292928,-603.6609,191716.0057
1295616,-607.2562,192089.4259
1298304,-601.9908,192465.2863
1300992,-604.7184,192829.6269
1303680,-600.8441,193209.7853
1306368,-601.4908,193600.0725
1309056,-600.3948,194003.0767
1311744,-604.4683,194409.6562
1314432,-606.5362,194818.4761
1317120,-599.3574,195220.1529
1319808,-603.1638,195630.1326
1322496,-600.2106,195986.9858
1325184,-599.7455,196303.8735
1327872,-601.376,196614.6902
1330560,-597.4492,196911.8824
1333248,-600.0825,197183.8091
1335936,-597.7026,197454.2746
1338624,-603.4346,197725.8875
1341312,-601.1645,197994.4573
1344000,-601.0214,198256.1627
