env_step,rew,time
135488,-670.328,243298.2064
136832,-720.3567,245868.3589
138176,-652.8207,248390.4644
139520,-668.5647,250952.2923
140864,-738.8852,253574.1234
142208,-741.8018,256103.359
143552,-706.2097,258629.0144
144896,-662.8065,261194.823
146240,-773.3286,263849.0047
147584,-714.416,266446.0331
148928,-665.0566,269001.698
150272,-697.9308,271550.7626
151616,-710.7708,274133.6626
152960,-664.7281,276706.8664
154304,-647.8434,279323.6684
155648,-654.1959,281862.8628
156992,-716.8214,284401.9968
158336,-682.1523,287031.5779
159680,-719.5334,289616.5081
161024,-678.3719,292239.2381
162368,-719.7332,294819.5514
163712,-657.9982,297428.5355
165056,-698.5021,300167.943
166400,-700.5034,302922.5296
167744,-671.158,305569.9758
169088,-679.1504,308260.9485
170432,-666.2007,310853.1524
171776,-650.4766,313499.2896
173120,-693.5571,316110.5336
174464,-730.5212,318781.0854
175808,-682.6884,321458.7374
177152,-722.1714,324084.1918
178496,-633.0783,326640.5256
179840,-682.0505,329256.2212
181184,-658.8383,331883.493
182528,-660.6485,334537.3049
183872,-678.7837,337165.9288
185216,-780.7055,339862.1385
186560,-659.2404,342440.0114
187904,-690.5878,345078.6288
189248,-601.261,347726.4379
190592,-700.5758,350348.9283
191936,-681.1833,352914.1745
193280,-681.4436,355445.6392
194624,-694.4152,358077.7358
195968,-619.3452,360589.2963
197312,-648.1398,363139.5032
198656,-733.6697,365724.9224
200000,-668.502,368305.7186
201344,-677.9242,370897.6903
202688,-666.9584,373456.0994
204032,-684.9979,376077.8582
205376,-738.4709,378727.8226
206720,-648.8102,381296.4377
208064,-683.9314,383947.8343
209408,-606.033,386606.5633
210752,-649.0952,389285.2517
212096,-718.9152,391916.8953
213440,-653.7317,394410.359
214784,-675.438,396936.2657
216128,-652.8525,399590.0213
217472,-640.8303,402178.4416
218816,-638.9775,404758.4944
220160,-711.2133,407378.2183
221504,-699.512,410056.154
222848,-624.6716,412607.5967
224192,-743.0231,415241.3115
225536,-664.2864,417915.7314
226880,-696.894,420557.379
228224,-678.1257,423218.3663
229568,-609.5367,425866.0953
230912,-633.6828,428490.3979
232256,-686.0378,431102.3667
233600,-690.9924,433745.7213
234944,-695.2562,436386.3376
236288,-730.0465,438986.5255
237632,-653.0496,441595.1803
238976,-683.9561,444225.2705
240320,-606.8924,446852.4746
241664,-606.1769,449485.5644
243008,-689.2517,452035.1091
244352,-638.8679,454661.8309
245696,-650.5383,457271.0936
247040,-666.7955,459975.6605
248384,-718.7371,462557.0662
249728,-658.7067,465228.761
251072,-687.7781,467946.996
252416,-637.5457,470508.3205
253760,-652.8208,473101.7819
255104,-675.4581,476282.4147
256448,-735.0964,478733.7765
257792,-603.8278,481184.4438
259136,-668.2244,483591.0153
260480,-605.4273,486057.665
261824,-699.5485,488553.8436
263168,-642.1956,491239.3592
264512,-629.2661,493766.2009
265856,-644.4557,496409.4769
267200,-659.053,498938.7169
268544,-656.0318,501709.4994
269888,-744.6472,504139.7259
271232,-637.0663,506592.4531
272576,-688.5814,509141.1157
273920,-663.4375,511835.2343
275264,-673.4215,514323.2047
276608,-690.6519,516860.4612
277952,-644.772,519375.5945
279296,-733.3321,522049.7605
280640,-731.5923,524666.1634
281984,-603.3602,527269.1746
283328,-693.9474,529866.6192
284672,-651.3344,532381.5961
286016,-676.5804,535009.7178
287360,-664.6354,537604.1718
288704,-652.8571,540097.6167
290048,-659.9169,542554.3683
291392,-632.3605,545013.6745
292736,-667.9144,547436.3439
294080,-672.8088,549885.2387
295424,-682.7056,552356.311
296768,-631.9122,554780.7799
298112,-714.1637,557220.4831
299456,-646.913,559680.7647
300800,-676.8162,562410.0086
