,speed,mass_flow,T_oa,T_sa,T_roo,P_tot
17925.0,0.5840511156680406,0.23362044626721623,304.052549889132,286.1507847558291,297.46721048739875,75.57400988951096
17926.0,0.8676006444565462,0.3470402577826185,303.99422268766165,286.15913372738316,296.3989147316278,227.60095122625506
17927.0,0.5893530919118213,0.23574123676472852,303.87032039164717,286.1258450355217,296.312880124865,73.92602522346611
17928.0,0.4666205455266247,0.1866482182106499,303.3062356553876,286.1484189342617,296.6810572222986,35.93220288232627
17929.0,0.5756418526250705,0.23025674105002822,301.4595727326551,286.14886793726873,296.1380479127981,66.57584467586551
17930.0,0.5187069385658247,0.20748277542632992,298.926624087129,286.14928573172216,295.80203927301034,53.131853791063385
17931.0,0.6498660365283132,0.2599464146113253,296.72616675040285,286.146117925252,294.77450365114544,115.85745441549093
17932.0,0.05573577689937779,0.022294310759751117,295.564060322266,288.24221258487506,295.61527406601294,1.3672492770276674
17933.0,0.0,0.0,294.8279283150633,289.22937281950254,296.62479300520647,0.0
17934.0,0.0,0.0,294.2576803642056,289.6466412914616,297.0985385758411,0.0
17935.0,0.0,0.0,293.87773733852157,289.79829733631493,297.3061870817256,0.0
17936.0,0.0,0.0,293.7100240033645,289.8537366177098,297.3747323128933,0.0
17937.0,0.0,0.0,293.72221020691245,289.87372596437,297.3656505479583,0.0
17938.0,0.0,0.0,293.79712991469864,289.88106722693624,297.3121819422054,0.0
17939.0,0.0,0.0,293.8050912016989,289.8837627396699,297.2325210043016,0.0
17940.0,0.0,0.0,293.5663705728822,289.884749575723,297.1293062373764,0.0
17941.0,0.0,0.0,292.90876724701536,289.8851116288945,296.9932989867952,0.0
17942.0,0.0,0.0,292.1083257372565,289.8852444738444,296.8194931562401,0.0
17943.0,0.0,0.0,291.5532196144335,289.88529309987297,296.6152810828177,0.0
17944.0,0.0,0.0,291.58099097884866,289.88531095263835,296.4006132676169,0.0
17945.0,0.0,0.0,292.14457169572427,289.88531750030415,296.2004222394588,0.0
17946.0,0.0,0.0,292.9154108854564,289.8853198972849,296.0299004104014,0.0
17947.0,0.0,0.0,293.55147346248685,289.8853207772702,295.8898018229749,0.0
17948.0,0.0,0.0,293.8288696899226,289.88532109991434,295.7694186046364,0.0
17949.0,0.0,0.0,293.991387363971,289.88532121807253,295.6587383409932,0.0
17950.0,0.0,0.0,294.12918466305473,289.88532126147277,295.55602831146456,0.0
17951.0,0.0,0.0,294.2220882207841,289.88532127736306,295.46085964166997,0.0
17952.0,0.0,0.0,294.2614197283761,289.8853212831677,295.37196423591985,0.0
17953.0,0.0,0.0,294.2794841674262,289.8853212853495,295.28754872010006,0.0
17954.0,0.0,0.0,294.2831780295865,289.8853212861303,295.206176074145,0.0
17955.0,0.0,0.0,294.26712698044076,289.8853212864086,295.1261623671176,0.0
17956.0,0.0,0.0,294.21071971148007,289.88532128650877,295.04627976248673,0.0
17957.0,0.0,0.0,294.0715776636587,289.8853212865455,294.9656966113923,0.0
17958.0,0.0,0.0,293.9012884804409,289.8853212865589,294.8848097991397,0.0
17959.0,0.0,0.0,293.77778202257315,289.8853212865639,294.80605634638107,0.0
17960.0,0.0,0.0,293.7732330348567,289.8853212865657,294.7340439676307,0.0
17961.0,0.0,0.0,293.8907193187555,289.8853212865663,294.67340689520364,0.0
17962.0,0.0,0.0,294.0603557375289,289.8853212865666,294.62664964549276,0.0
17963.0,0.0,0.0,294.20389730204164,289.88532128656664,294.5935691675234,0.0
17964.0,0.0,0.0,294.26744666652235,289.8853212865667,294.5710198349606,0.0
17965.0,0.0,0.0,294.29472905966367,289.8853212865667,294.555390156888,0.0
17966.0,0.0,0.0,294.3000878883825,289.8853212865667,294.5440426250004,0.0
17967.0,0.0,0.0,294.2757884246802,289.8853212865667,294.53434339839777,0.0
17968.0,0.0,0.0,294.20790194723554,289.8853212865667,294.5237954269671,0.0
17969.0,0.0,0.0,294.0809227502933,289.8853212865667,294.5102700586137,0.0
17970.0,0.0,0.0,293.92893794696533,289.8853212865667,294.4933897566542,0.0
17971.0,0.0,0.0,293.7988350128711,289.8853212865667,294.47641995085286,0.0
17972.0,0.0,0.0,293.72314548320827,289.8853212865667,294.46540931594717,0.0
17973.0,0.0,0.0,293.67937155803014,289.8853212865667,294.46402533527925,0.0
17974.0,0.0,0.0,293.66901928779095,289.8853212865667,294.47579740430325,0.0
17975.0,0.07237142348072703,0.02894856939229081,293.7075570213717,291.3806839695626,294.4670035036322,0.6710042619171008
17976.0,0.2384474908722569,0.09537899634890276,293.8010588076852,294.46362687578545,294.4842692558956,5.269160346974352
17977.0,0.06989423638360945,0.02795769455344378,293.9187210379121,294.46081688223643,294.5852500569686,0.32171819068687313
17978.0,0.13223162246432738,0.05289264898573096,294.04617043453294,294.5007251548355,294.70478225873467,3.414813347712145
17979.0,0.5175075049342054,0.20700300197368213,294.1787347566337,294.7814980680709,294.8464744428888,49.0643120070076
17980.0,0.4615434350683221,0.18461737402732886,294.31365748200034,288.7828918637299,294.5083431499183,37.27508451973597
17981.0,0.26670776902367044,0.10668310760946817,294.4555856459786,286.2158090570549,293.897490797722,8.276496456372213
17982.0,0.45411477025110797,0.1816459081004432,294.6057523840389,286.1488986497945,293.16422778608916,32.96922768351441
17983.0,0.2554687561102987,0.10218750244411948,294.7634132815626,286.13585746640166,293.10901309125376,6.963808935877504
17984.0,0.10904707050605038,0.04361882820242015,294.9655953472749,286.14560578437107,293.80613882312815,0.627076112138214
17985.0,0.2599078684713102,0.10396314738852408,295.33106206017493,286.1629510469684,294.25738652516986,9.424023843764463
17986.0,0.5457793298347728,0.21831173193390913,295.79814473351627,286.1572296131712,293.7791912126319,56.238054491622115
17987.0,0.3951920628649292,0.1580768251459717,296.24821143648865,286.13643462878713,293.83455435942767,25.291062095907037
17988.0,0.1071744576165789,0.04286978304663156,296.5268727883594,286.1402326460559,294.99810219159764,0.7865456571080822
17989.0,0.27889820584647423,0.11155928233858971,296.49151232589713,286.1688081116243,295.77741994491953,18.186243379283475
17990.0,0.6711279452212977,0.2684511780885191,296.33338188509794,286.15463390122386,294.8255910008557,114.82470634220074
17991.0,0.23048869193880378,0.09219547677552152,296.32598535910836,286.1285102830835,295.4983807254331,6.533959162083933
17992.0,0.31419035882378227,0.12567614352951292,296.74072123797976,286.16795682556244,296.4625387758162,26.02870841658496
17993.0,0.8999006062756311,0.3599602425102525,297.65977629541396,286.1687595907706,295.2088456785899,254.2538622453496
17994.0,0.6766624151865963,0.27066496607463847,298.81765856022287,286.1261265416805,294.93987047029674,127.01333857637306
17995.0,0.319201040907512,0.1276804163630048,299.8934196251797,286.1466414074745,296.4757245126183,20.35594052288208
17996.0,0.6650339468397616,0.26601357873590464,300.666208839101,286.1580948562822,296.3805075606562,110.86546874032203
17997.0,0.27670039737274515,0.11068015894909806,301.3043653617885,286.133540551126,297.5732777630977,8.542164328055208
17998.0,0.31939690082417715,0.12775876032967087,301.7996010829325,286.1543060874446,298.6623940608017,11.138414777304563
17999.0,0.44800092715820367,0.17920037086328147,302.0415569609641,286.16510560536875,299.0652906204536,40.30428595534632
18000.0,0.8504522511657092,0.34018090046628374,301.9322077907195,286.16431503027195,297.7988730401658,212.19483577824292
18001.0,0.7889579552631347,0.31558318210525393,301.5081193742987,286.1416306575863,297.25626906383303,168.23057846085013
18002.0,0.6062703732842684,0.24250814931370737,300.9622728295082,286.1382804733313,297.6801284791701,80.97072198411266
18003.0,0.28319115535478434,0.11327646214191373,300.5048639303291,286.1333627217928,299.1103496414793,10.361975855264543
18004.0,0.22281354965037098,0.0891254198601484,300.27513946539784,286.1622365120177,300.682303478719,9.773571711539363
18005.0,0.5692512829304743,0.2277005131721897,300.12283801785986,286.15763550699313,299.68044890932975,68.35236210022191
18006.0,0.2786099986184686,0.11144399944738743,299.9911817929216,286.1334038347364,300.05732849802445,8.262516552548561
18007.0,0.4569559474949608,0.18278237899798436,299.89018135104885,286.16554530102104,299.9509316908145,37.75159108778063
18008.0,0.6951541213978331,0.2780616485591333,299.8385969332067,286.15387747983544,298.49805488369367,115.69494628358952
18009.0,0.6361810070628124,0.25447240282512495,299.85840182450676,286.14756313977216,297.86218319762116,90.69336284908313
18010.0,0.7030761539168433,0.28123046156673737,299.8988229454106,286.1423896713669,297.083207825448,129.31736506144884
18011.0,0.3906709263060714,0.1562683705224286,299.8906363460756,286.14085698522973,297.6976577544156,23.293071813895526
18012.0,0.700386138729727,0.28015445549189083,299.77506243049294,286.16633155751236,297.09256276071363,121.5410773782976
18013.0,0.7526662215524418,0.30106648862097674,299.5569452189662,286.142046239318,296.0843144005286,152.0780360217405
18014.0,0.4577130909868971,0.18308523639475885,299.2676741793911,286.13816377055974,296.41839057711525,33.653518941345204
18015.0,0.5288383180497148,0.21153532721988594,298.93518366894455,286.15714187612514,296.4751782091631,51.553992922779145
18016.0,0.6459224418785541,0.2583689767514217,298.567228626783,286.1536251171985,295.86424218268695,91.83419783513186
18017.0,0.7029720792708815,0.2811888317083525,298.1226537203933,286.1561218589719,295.2865331492518,123.5154822453947
18018.0,0.7801763440419315,0.3120705376167726,297.6512660289596,286.1416479475025,294.43768026891445,182.29521690284352
18019.0,0.28872923381052634,0.11549169352421054,297.2327196169144,286.1314446201486,295.17357591667167,10.121201525348296
18020.0,0.3622818559821941,0.14491274239287766,296.928844480771,286.15762509564496,295.5683019156952,16.518913719672287
18021.0,0.36778122212810066,0.1471124888512403,296.7172782193941,286.14744741370566,295.43904068986495,17.983164034281533
18022.0,0.38434520063756294,0.1537380802550252,296.5726789808202,286.16153965772185,295.48128345964426,32.67752516049136
18023.0,0.823101721161225,0.32924068846449006,296.48222687759034,286.15730060288877,294.0545257999151,200.5054560437482
18024.0,0.4035899878041124,0.161435995121645,296.4391802301409,286.122878474543,293.8444413258175,31.39400415299804
18025.0,0.15957449042248925,0.0638297961689957,296.44650260377307,286.1471029059025,294.61219903751186,3.0441296530440667
18026.0,0.5640605829125709,0.22562423316502836,296.4715239549024,286.1694508700367,294.04787620698426,72.12748846997437
18027.0,0.6816367750754609,0.2726547100301844,296.47104773776914,286.2361365735267,292.86054106645554,131.34520756172674
18028.0,0.05546249020503448,0.022184996082013794,296.40758948317085,286.6772145481767,293.57113829300613,1.4084332088368796
18029.0,0.0,0.0,296.28562792905694,287.3417850815293,294.5123784866116,0.0
18030.0,0.0,0.0,296.14009242095636,287.7261527745056,295.0333589969815,0.0
18031.0,0.0,0.0,296.0068707028302,287.8660584841892,295.3421097067077,0.0
18032.0,0.0,0.0,295.93096261847364,287.91585505675295,295.5317356816157,0.0
18033.0,0.0,0.0,295.9478276909154,287.934323305588,295.6541035495048,0.0
18034.0,0.0,0.0,295.9965022721445,287.94109309602266,295.73751148877676,0.0
18035.0,0.0,0.0,295.9930987510689,287.94357061662873,295.7968907141345,0.0
18036.0,0.0,0.0,295.8610431651636,287.94448061534536,295.838452676228,0.0
18037.0,0.0,0.0,295.59719701218444,287.94481389954575,295.86330669885535,0.0
18038.0,0.0,0.0,295.2755297281388,287.9449342363719,295.8696432503564,0.0
18039.0,0.0,0.0,294.9778817534941,287.94497824955675,295.8580465317675,0.0
18040.0,0.0,0.0,294.7609436734844,287.94499641080495,295.8336126351208,0.0
18041.0,0.0,0.0,294.5796594967726,287.9450031164415,295.7983736763583,0.0
18042.0,0.0,0.0,294.4219814519895,287.94500548300294,295.75341715231366,0.0
18043.0,0.0,0.0,294.2995452236037,287.9450063150803,295.69995324218894,0.0
18044.0,0.0,0.0,294.2293877016457,287.94500660613346,295.6401028484826,0.0
18045.0,0.0,0.0,294.2270182689453,287.945006708437,295.5774724187255,0.0
18046.0,0.0,0.0,294.2555279433621,287.94500674612306,295.5161308346506,0.0
18047.0,0.0,0.0,294.265128083964,287.9450067599691,295.45862670617225,0.0
18048.0,0.0,0.0,294.2227913824252,287.9450067649455,295.4051142645958,0.0
18049.0,0.0,0.0,294.1540827774659,287.9450067667393,295.35412660154157,0.0
18050.0,0.0,0.0,294.0478419243169,287.9450067674661,295.3036325717333,0.0
18051.0,0.0,0.0,293.8745412331621,287.9450067677656,295.2509911189567,0.0
18052.0,0.0,0.0,293.6187672887939,287.94500676788914,295.19292056991424,0.0
18053.0,0.0,0.0,293.3232350043139,287.9450067679402,295.12704706024374,0.0
18054.0,0.0,0.0,293.01499742265213,287.9450067679612,295.05256655596645,0.0
18055.0,0.0,0.0,292.7087154231186,287.94500676797,294.97000052610264,0.0
18056.0,0.0,0.0,292.41525419870135,287.9450067679738,294.8803759758624,0.0
18057.0,0.0,0.0,292.1302668567385,287.94500676797526,294.7837416706825,0.0
18058.0,0.0,0.0,291.853299932907,287.9450067679757,294.6804814037799,0.0
18059.0,0.0,0.0,291.5872587932521,287.94500676797594,294.5711793972845,0.0
18060.0,0.0,0.0,291.3721946530956,287.94500676797594,294.45690558224373,0.0
18061.0,0.0,0.0,291.3276787073952,287.945006767976,294.3419677194104,0.0
18062.0,0.0,0.0,291.39357873860604,287.945006767976,294.23217633757173,0.0
18063.0,0.0,0.0,291.45256938513825,287.945006767976,294.1296049716641,0.0
18064.0,0.0,0.0,291.3705007456829,287.945006767976,294.03186809533304,0.0
18065.0,0.0,0.0,291.05822083647735,287.945006767976,293.93238686502883,0.0
18066.0,0.0,0.0,290.66590586499444,287.94500676797594,293.8259708058556,0.0
18067.0,0.0,0.0,290.3954383349279,287.94500676797594,293.71451461191737,0.0
18068.0,0.0,0.0,290.4974229318763,287.94500676797594,293.608726722148,0.0
18069.0,0.0,0.0,291.17345022355454,287.94500676797594,293.52853770266466,0.0
18070.0,0.0,0.0,292.1176391273497,287.94500676797594,293.49049212230267,0.0
18071.0,0.01982736637562683,0.007930946550250732,292.9032871188356,288.3742765889922,293.4726566929118,0.03192236488234254
18072.0,0.06531901592215977,0.026127606368863913,293.2363535793665,291.75595232076347,293.42547845306285,0.18704367025823979
18073.0,0.024520153121490088,0.009808061248596038,293.3868026010047,292.9552283610137,293.4830351630341,0.0267609103224594
18074.0,0.0424799654506015,0.016991986180240604,293.51150379657537,293.21456168342775,293.5807796924495,0.12008816687830179
18075.0,0.14321717124424463,0.05728686849769786,293.6548677256547,293.52492461712734,293.697851570643,1.1825363224236158
18076.0,0.265156092881789,0.10606243715271561,293.8505855967491,288.4330829547754,293.5422226898126,8.994586592453498
18077.0,0.5543744488978227,0.22174977955912908,294.08680491322724,286.2167286776328,292.4425758385866,59.43967711599585
18078.0,0.6023781285547946,0.2409512514219178,294.35846773668686,286.1412260370974,291.63025740780284,74.49049962161418
18079.0,0.5777270031130877,0.23109080124523507,294.669464633005,286.14733431174403,291.37408379338757,65.86245854332476
18080.0,0.7038487099539117,0.2815394839815647,295.14338054327817,286.1592356678782,291.2543623490279,121.64640168757539
18081.0,0.681376004470805,0.27255040178832207,296.13833357212576,286.1398173588935,291.22669726238513,134.71814716055215
18082.0,0.10898258712051524,0.0435930348482061,297.3812709220017,286.12680813029243,292.42281328801494,1.7457363728554653
18083.0,0.2790893357423775,0.11163573429695098,298.4068520829579,286.16872259834884,293.2938771987656,9.972479099979866
18084.0,0.514315405562594,0.20572616222503762,298.84458135520805,286.1614142356817,293.25537722653536,46.862209653722644
18085.0,0.4321876742716192,0.1728750697086477,298.8430647928578,286.14028820824313,293.4551306759975,29.255540569229133
18086.0,0.3574742037847181,0.14298968151388727,298.6981686508319,286.155198102695,294.1463853721016,19.421245710378074
18087.0,0.6558003143819717,0.2623201257527887,298.66180141582953,286.1637475400963,293.9731186697837,97.39912110186258
18088.0,0.48677563535062435,0.19471025414024976,298.92209862284994,286.1313273788482,294.1926763874393,46.81290781074463
18089.0,0.22721832717027945,0.09088733086811178,299.3519121272068,286.1459403954092,295.47284027817983,6.1676426124580965
18090.0,0.5469910664252111,0.21879642657008447,299.80961443792086,286.1732470197067,295.6023609799915,58.20643323640699
18091.0,0.7045959694396119,0.2818383877758448,300.1961362676511,286.1592085951087,295.21306978178023,121.71215622811152
18092.0,0.8005101568852484,0.3202040627540994,300.4480451608679,286.1472272467454,294.8332893215665,178.22066222435816
18093.0,0.5133551858394367,0.20534207433577473,300.64030461810614,286.12873722604434,295.47018283540615,51.164107885230244
18094.0,0.262745186336039,0.10509807453441562,300.79717147101377,286.1377080404432,296.8983889901793,6.694082850894568
18095.0,0.20679160795627366,0.08271664318250946,300.90912306092446,286.1490835379919,298.17782347568686,3.0913852442972503
18096.0,0.26800052404392805,0.10720020961757122,300.9713903751192,286.1633268246805,298.89089689210374,8.66256354702721
18097.0,0.4267657713560339,0.17070630854241356,300.9987619101764,286.15146225412514,298.40057461202576,29.194088930276955
18098.0,0.34111572951902425,0.13644629180760973,300.9983063342187,286.1587769178075,298.5961022464334,25.64812809321293
18099.0,0.7852782571394112,0.31411130285576444,300.97233153162404,286.1633486193452,296.91480834742254,171.22576538893702
18100.0,0.492746035433571,0.1970984141734284,300.89606685606816,286.1239213943282,296.57140793842314,43.31804847048241
18101.0,0.41231379242247146,0.1649255169689886,300.6996711041219,286.1498715478163,296.9045722407986,24.189302599495804
18102.0,0.47086830725946827,0.18834732290378733,300.47131497118477,286.1518130494125,296.7396528695652,35.821969477447134
18103.0,0.43359901278357804,0.17343960511343123,300.3445433397685,286.1514666438345,296.72994239369604,28.644637120023148
18104.0,0.6576560150439636,0.26306240601758546,300.4070766506792,286.16921982338204,296.15093821677715,103.28346544588864
18105.0,0.7788644656523691,0.3115457862609477,300.5503445052262,286.1425268297286,295.2425280831796,171.50304702088354
18106.0,0.3758345364017731,0.15033381456070924,300.71229166748486,286.1250983656169,295.9579287603596,20.299478609811654
18107.0,0.4212405876677007,0.1684962350670803,300.8716749325449,286.1655952376416,296.6452206934018,30.433379847040268
18108.0,0.7480628134672859,0.2992251253869143,301.01996128635074,286.16855420598256,295.868976129188,144.81017565685596
18109.0,0.7711082338316744,0.30844329353266975,301.1820403299607,286.14247677216076,295.15901711304883,156.89066790955138
18110.0,0.6088479465802873,0.24353917863211497,301.33267954041014,286.13468716613875,295.1849131591168,79.6837709181289
18111.0,0.5515104464318464,0.22060417857273856,301.4294113743127,286.1573190698281,295.52667521184406,64.7505527516725
18112.0,0.7524159603623881,0.3009663841449553,301.43295795552353,286.1475805194901,294.90103426209185,162.375077535382
18113.0,0.2919208090201033,0.11676832360804132,301.34165964032167,286.12381511366465,295.7473911815168,10.322912250416723
18114.0,0.3261355510134939,0.13045422040539753,301.19354951629737,286.1579344305242,296.4615136965854,12.008679255555501
18115.0,0.350429446233902,0.1401717784935608,301.0307080463792,286.149361752708,296.6053302316361,15.011948731271438
18116.0,0.33233311398797105,0.13293324559518843,300.8850193717651,286.15592258803673,296.8493339328407,14.593137652634487
18117.0,0.5927389860044623,0.23709559440178488,300.74205408294944,286.1648708530778,296.1192902541988,72.30646454067491
18118.0,0.5244525500270563,0.2097810200108225,300.59275265940835,286.13142496124436,295.53863720590164,57.567103217108865
18119.0,0.13997622598363574,0.0559904903934543,300.4362682155011,286.12767709553947,296.4992764259978,1.701319558983783
18120.0,0.24274265161095296,0.09709706064438119,300.2318937057852,286.1688003734917,297.0288955676334,9.163021319268216
18121.0,0.659189139300313,0.26367565572012525,299.8555573935078,286.1708167765751,295.627977646126,103.79613551436735
18122.0,0.7308475868582706,0.2923390347433082,299.3796004496534,286.1318634624794,294.19470264778835,141.83169674107904
18123.0,0.2913242168672245,0.11652968674688981,298.93743639006135,286.1404501709176,294.4279327715312,13.128292891125687
18124.0,0.022064186834377324,0.00882567473375093,298.6748326860953,287.5985525742652,295.5243429064655,0.09931474057181298
18125.0,0.0,0.0,298.671852155153,288.49617835247176,296.36684867388766,0.0
18126.0,0.0,0.0,298.78262565992844,288.88235928294836,296.8546454979331,0.0
18127.0,0.0,0.0,298.8139175135015,289.02760739121334,297.1645283823867,0.0
18128.0,0.0,0.0,298.5549854339389,289.07995498999975,297.3712890201585,0.0
18129.0,0.0,0.0,297.90421659122313,289.0988169233767,297.50366930927413,0.0
18130.0,0.0,0.0,297.13007807153895,289.10542110027717,297.5755279576845,0.0
18131.0,0.0,0.0,296.5743430251749,289.1077275236251,297.6024514324972,0.0
18132.0,0.0,0.0,296.4503077447697,289.1085719271711,297.6030293403079,0.0
18133.0,0.0,0.0,296.45,289.1088845229729,297.5927631496216,0.0
18134.0,0.0,0.0,296.45,289.1089929137401,297.5770874581613,0.0
18135.0,0.0,0.0,296.45,289.10903233751645,297.55780270931007,0.0
18136.0,0.0,0.0,296.45,289.10904701904326,297.53513907585,0.0
18137.0,0.0,0.0,296.45,289.10905242301294,297.5101627853017,0.0
18138.0,0.0,0.0,296.45,289.10905443716825,297.4840160967862,0.0
18139.0,0.0,0.0,296.45,289.10905517391376,297.45734184862806,0.0
18140.0,0.0,0.0,296.4107448670605,289.10905543437195,297.43009863636985,0.0
18141.0,0.0,0.0,296.2023808153532,289.1090555272104,297.3987308744769,0.0
18142.0,0.0,0.0,295.87034346126165,289.1090555602871,297.35758832441576,0.0
18143.0,0.0,0.0,295.5176280089397,289.1090555720542,297.30385569320515,0.0
18144.0,0.0,0.0,295.2217447855346,289.1090555761734,297.2380699022335,0.0
18145.0,0.0,0.0,294.94666666666666,289.10905557768126,297.1626273713185,0.0
18146.0,0.0,0.0,294.6716666666667,289.109055578239,297.078512671674,0.0
18147.0,0.0,0.0,294.39666666666665,289.10905557845143,296.9868877186519,0.0
18148.0,0.0,0.0,294.1562872816573,289.1090555785262,296.8885054477672,0.0
18149.0,0.0,0.0,294.07005671179115,289.1090555785521,296.78718775236126,0.0
18150.0,0.0,0.0,294.1109737908376,289.1090555785611,296.68863697713147,0.0
18151.0,0.0,0.0,294.20314326858477,289.1090555785641,296.59638592122366,0.0
18152.0,0.0,0.0,294.30414442494003,289.1090555785652,296.5112707248713,0.0
18153.0,0.0,0.0,294.4763926108382,289.1090555785656,296.4344401481126,0.0
18154.0,0.0,0.0,294.6762593678135,289.1090555785657,296.36753830918366,0.0
18155.0,0.0,0.0,294.81821169024937,289.1090555785657,296.30964332754115,0.0
18156.0,0.0,0.0,294.82224806932476,289.1090555785657,296.25701025182,0.0
18157.0,0.0,0.0,294.6811165585749,289.10905557856574,296.20410112713046,0.0
18158.0,0.0,0.0,294.477594846737,289.10905557856574,296.14693907805827,0.0
18159.0,0.0,0.0,294.30522269630495,289.10905557856574,296.08494671971124,0.0
18160.0,0.0,0.0,294.229104348713,289.10905557856574,296.0210220720422,0.0
18161.0,0.0,0.0,294.196316004823,289.10905557856574,295.95910172719937,0.0
18162.0,0.0,0.0,294.1898822339157,289.10905557856574,295.9021737431063,0.0
18163.0,0.0,0.0,294.2190983220022,289.10905557856574,295.85385159897027,0.0
18164.0,0.0,0.0,294.30523332213585,289.10905557856574,295.8177302722898,0.0
18165.0,0.0,0.0,294.47825776413697,289.10905557856574,295.79633360374345,0.0
18166.0,0.0,0.0,294.67742029769215,289.10905557856574,295.79290286228485,0.0
18167.0,0.003071642903973735,0.001228657161589494,294.8185765681562,289.1308518432531,295.8054521799311,0.0007667372208224946
18168.0,0.16300325444604688,0.06520130177841876,294.8499311705804,292.28171424079557,295.7422966084131,6.207120624935423
18169.0,0.5039840286464635,0.20159361145858543,294.84999999999997,295.78027728403833,295.74537437324483,47.952530736879694
18170.0,0.2058493175437031,0.08233972701748124,294.84999999999997,295.7603615840677,295.8531195805037,3.726254190007856
18171.0,0.24190177967549595,0.09676071187019837,294.84999999999997,295.64140635210515,295.95090484522115,5.364187569161331
18172.0,0.2989839229776001,0.11959356919104006,294.84999999999997,289.0954538414272,295.6611336321883,10.306323975918225
18173.0,0.172683019229147,0.06907320769165883,294.84999999999997,286.2283811330049,295.2223827398878,3.0028153964310085
18174.0,0.33543414811145517,0.13417365924458208,294.84999999999997,286.1449085120051,294.4731979346649,14.330023718779845
18175.0,0.22776263341298114,0.09110505336519248,294.84999999999997,286.1466601605251,294.39197616403465,6.884903352612249
18176.0,0.5902512194824948,0.23610048779299794,294.7142941508009,286.1630423160729,293.6626479220904,73.06792387667869
18177.0,0.5666301763475269,0.22665207053901076,294.04871071328324,286.1347761040392,293.1042415564013,69.96110206175373
18178.0,0.21418018952390677,0.08567207580956272,293.16628700849657,286.13969678510813,293.7602031801736,4.13947719495901
18179.0,0.42735979492180814,0.17094391796872324,292.5973172893771,286.17648628405163,294.0022371740898,39.59340906234123
18180.0,0.7605843747198912,0.3042337498879565,292.68005776620083,286.130766742259,293.0684979544302,160.38449977540498
18181.0,0.33734112947345923,0.1349364517893837,292.9757779268447,286.1326071047453,293.45582616850163,15.935699452887862
18182.0,0.22060525506624573,0.0882421020264983,293.2876146259938,286.1479056832525,294.3522790062691,3.767543629639221
18183.0,0.37373188015022546,0.1494927520600902,293.5940917053852,286.17259930968584,294.7899093883349,32.02977618060782
18184.0,0.8033580822336496,0.3213432328934598,293.8817335925761,286.1450003902111,293.75875214873855,188.89946332567484
18185.0,0.3580154274274436,0.14320617097097743,294.16446662457605,286.12039787027777,294.12846866075034,22.740127848319094
18186.0,0.09515927650304505,0.03806371060121802,294.44336787514004,286.1394056665752,295.56390975420396,0.5677185777477797
18187.0,0.3307747049347744,0.13230988197390978,294.712000171765,286.17700240392764,296.08461170410584,20.10374836703571
18188.0,0.6501837002161805,0.26007348008647224,294.92035010947984,286.1637446790467,295.16036692003144,97.00979102740989
18189.0,0.5515400136018621,0.22061600544074486,294.93262326666627,286.1345890767461,295.0723140043195,66.06225823968677
18190.0,0.9372865123045858,0.3749146049218343,294.84038556713506,286.1610216070398,294.2432855549793,283.6407061783849
18191.0,0.7362522785720763,0.29450091142883056,294.80496530469634,286.12758798894225,294.05773750230475,167.02347064031878
18192.0,0.2546718846208346,0.10186875384833387,294.9534803882754,286.14672585301594,295.6853351414411,11.180427709724636
18193.0,0.6539414447257978,0.26157657789031913,295.23325321265844,286.1820754058761,295.79432584634225,97.73610548327403
18194.0,0.6819228168387005,0.2727691267354802,295.5514897162249,286.14875017153076,295.7124577282638,109.97933734491326
18195.0,0.6630317195578953,0.26521268782315816,295.8332756284857,286.114117785609,295.721006361361,124.43847868890164
18196.0,0.2469634012216945,0.0987853604886778,296.02779942333206,286.1475492397752,297.43025007518173,12.302823015598085
18197.0,0.5826550803092558,0.23306203212370238,296.1829368062759,286.16632226956625,297.33496844636613,79.31608874782528
18198.0,0.28178710961527403,0.11271484384610964,296.31350209714276,286.14269954670306,298.393456117926,15.832167645730745
18199.0,0.59985531547483,0.239942126189932,296.4115427883489,286.1603009557571,297.87147661059294,86.62141329500619
18200.0,0.2765560291934678,0.11062241167738712,296.4723986562561,286.140155703186,298.85171806818175,15.286453822750342
18201.0,0.7364340647736863,0.2945736259094745,296.5033079551224,286.17742213984354,297.8951294212204,140.3589180790029
18202.0,0.6036086912197095,0.24144347648788375,296.50552572910345,286.136158530203,297.47234547582207,75.39552743743425
18203.0,0.4859767263438144,0.19439069053752578,296.47694013246735,286.1343492766304,297.70125445087973,43.4679077402557
18204.0,0.38650152285833805,0.15460060914333523,296.40940254509326,286.1551948889613,298.4657349798866,32.15666129804048
18205.0,0.8569738326377229,0.34278953305508925,296.28884762899094,286.1763579846396,297.03554103920675,218.9116685334557
18206.0,0.5884700848570089,0.23538803394280358,296.14212139293807,286.1215538209552,296.62410111324044,81.74907639902477
18207.0,0.33692982026368234,0.13477192810547295,296.00734014973625,286.1435114680632,297.6136112674586,18.39139519691532
18208.0,0.7403899228385112,0.2961559691354045,295.93012660772814,286.1728551302493,296.74200888570994,142.21987532193268
18209.0,0.7099814448771438,0.2839925779508575,295.9435926027093,286.12584513313425,295.8178050659475,130.23027038569705
18210.0,0.42217405675690267,0.1688696227027611,295.9894385066587,286.1379183774097,296.24960402169745,26.489701776735796
18211.0,0.604848556332005,0.241939422532802,295.98866797758393,286.1618469684284,296.06150478748276,82.31443046402225
