,PCoo.y,TRoo
18765000.0,0.0,292.41739966821075
18765900.0,0.0,292.28236422228343
18766800.0,0.0,292.1556954969806
18767700.0,0.0,292.0439617771766
18768600.0,0.0,291.96020549262175
18769500.0,0.0,291.92865481490395
18770400.0,0.0,291.98264402262964
18771300.0,0.0,292.1530359422688
18772200.0,0.0,292.443639818209
18773100.0,0.0,292.84061689619045
18774000.0,233.39330937659884,293.23779837718376
18774900.0,1088.594226078103,292.3029958809526
18775800.0,1709.3667089680457,292.48680977231515
18776700.0,1993.0779630710958,292.82938825786374
18777600.0,1853.8938554028277,293.282801193631
18778500.0,615.5582883053958,294.068299113722
18779400.0,386.55375319723873,294.7502229478452
18780300.0,335.4075232735538,295.42556476814786
18781200.0,326.25778707822684,296.1329242784337
18782100.0,330.5489341912657,296.8821487751926
18783000.0,391.46892763869766,297.1507124459458
18783900.0,465.5796002625851,297.1507078978918
18784800.0,549.6741339254748,297.1506861637107
18785700.0,641.2714245525699,297.1506529480176
18786600.0,739.909526582572,297.15061477390043
18787500.0,847.4390117003808,297.150565380082
18788400.0,961.4437269331484,297.1504903857344
18789300.0,1081.3250943909188,297.15045050964005
18790200.0,1213.9499141740635,297.1504207255037
18791100.0,1362.8558403720212,297.1503964376642
18792000.0,1532.0253657904063,297.15038458273
18792900.0,1711.098535559786,297.1503253535468
18793800.0,1893.7750977777748,297.1502467179535
18794700.0,2026.357346292249,297.15002906327976
18795600.0,2057.5603431527425,297.14978308236294
18796500.0,1986.4063650967314,297.1495963771639
18797400.0,1858.313509241953,297.14956586564034
18798300.0,1735.134505950938,297.149696941579
18799200.0,1629.7084514561882,297.1498183623461
18800100.0,1546.8155989571064,297.1499189086099
18801000.0,1491.150120438585,297.14990360542754
18801900.0,1425.876480662994,297.1498236113222
18802800.0,1338.2146262965716,297.14976475416233
18803700.0,1234.874702088539,297.1497322476233
18804600.0,1130.5365531907785,297.14972465979906
18805500.0,1034.4068971098832,297.1497368023897
18806400.0,952.3837645645641,297.1497714987948
18807300.0,892.1981320849967,297.149820719486
18808200.0,853.7460174946912,297.1498483472228
18809100.0,821.4167069301917,297.14983833109596
18810000.0,783.33885640289,297.14980869188076
18810900.0,735.8738644921439,297.1497691295598
18811800.0,683.5383262137747,297.149736324474
18812700.0,629.4654677531465,297.14969751904795
18813600.0,568.0315010008267,297.14949774422354
18814500.0,466.8616047198853,297.14954151608737
18815400.0,413.9468839887359,297.14956092314475
18816300.0,373.22950702860373,297.1496097135321
18817200.0,33.01283121412479,297.20894737238115
18818100.0,0.0,299.2955720332803
18819000.0,0.0,299.7477580429803
18819900.0,0.0,299.9017003409211
18820800.0,0.0,299.9290904901978
18821700.0,0.0,299.8829898032275
18822600.0,0.0,299.7846496646319
18823500.0,0.0,299.6479185577315
18824400.0,0.0,299.4884964874683
18825300.0,0.0,299.33636488541026
18826200.0,0.0,299.2157540530879
18827100.0,0.0,299.1190727837276
18828000.0,0.0,299.0247255950238
18828900.0,0.0,298.9012744399005
18829800.0,0.0,298.7275756393837
18830700.0,0.0,298.50829472253076
18831600.0,0.0,298.26720776820883
18832500.0,0.0,298.0347302050457
18833400.0,0.0,297.8110425785731
18834300.0,0.0,297.5941676472833
18835200.0,0.0,297.38643587302926
18836100.0,0.0,297.1930442900131
18837000.0,0.0,297.0186929735716
18837900.0,0.0,296.8577417587632
18838800.0,0.0,296.6993619721274
18839700.0,0.0,296.5325664966749
18840600.0,0.0,296.36030780206755
18841500.0,0.0,296.1845734644212
18842400.0,0.0,296.00490347121973
18843300.0,0.0,295.82153468437457
18844200.0,0.0,295.6351349165261
18845100.0,0.0,295.44615756782076
18846000.0,0.0,295.2549074941557
18846900.0,0.0,295.06475906969075
18847800.0,0.0,294.8866924121323
18848700.0,0.0,294.7252974025319
18849600.0,0.0,294.5799267034934
18850500.0,0.0,294.4505217953755
18851400.0,0.0,294.3424773248277
18852300.0,0.0,294.25485806330335
18853200.0,0.0,294.1839556400003
18854100.0,0.0,294.1239765951417
18855000.0,0.0,294.0697563716891
18855900.0,0.0,294.0368602732995
18856800.0,0.0,294.0668527359933
18857700.0,0.0,294.19811543942734
18858600.0,0.0,294.43337025301514
18859500.0,0.0,294.7622007504634
18860400.0,14.704075902974754,295.1378727814367
18861300.0,302.2902813340107,293.73824204885926
18862200.0,300.04898656968163,293.8080392651659
18863100.0,300.392846078584,294.0577064358442
18864000.0,303.4063030921294,294.3898314527424
18864900.0,310.63790766691073,295.2037388691303
18865800.0,320.4331084670009,295.8084132340222
18866700.0,331.1582323740817,296.4504343710907
18867600.0,355.15807552235486,297.12248727690957
18868500.0,430.32603212811836,297.15064998614093
18869400.0,506.157577444349,297.1506466180812
18870300.0,585.6390047592392,297.15063099922725
18871200.0,669.6527244170845,297.15060785641975
18872100.0,761.7216233730669,297.1505804853108
18873000.0,865.1308490558145,297.15053547447263
18873900.0,982.2816561998297,297.15049612327954
18874800.0,1119.9591543113593,297.15046399956003
18875700.0,1286.1231363552324,297.1504280218242
18876600.0,1487.733085324857,297.1503818991262
18877500.0,1717.0742033740794,297.15032640041466
18878400.0,1952.6968895246093,297.15028594627813
18879300.0,2134.4500941918186,297.1502393498112
18880200.0,2197.9037494828353,297.1501553246107
18881100.0,2186.3007738157376,297.1500832770916
18882000.0,2168.9426759147696,297.15004151038767
18882900.0,2191.718196268913,297.15001078354027
18883800.0,2230.8197892836342,297.14997520756447
18884700.0,2248.075099155278,297.14991545138685
18885600.0,2195.4621359228654,297.14983227993
18886500.0,2064.9376829578287,297.14976054937387
18887400.0,1908.7174374893598,297.14970509034765
18888300.0,1750.5705039148338,297.14967360541556
18889200.0,1613.211959775457,297.1496873118428
18890100.0,1490.4010959339948,297.14969064852835
18891000.0,1373.5918735458554,297.149707309555
18891900.0,1264.9742509152895,297.1497107594527
18892800.0,1166.3520757017493,297.1497130763175
18893700.0,1077.347232441488,297.1497183225635
18894600.0,998.4831020625115,297.14973420389197
18895500.0,928.1739294200707,297.1497409794542
18896400.0,863.2715013568597,297.1497364699993
18897300.0,799.2139751848046,297.1497278523987
18898200.0,733.7889773652171,297.1497173518121
18899100.0,669.4941100541819,297.1496934427232
18900000.0,585.8415981493633,297.14881608748766
18900900.0,489.71164093993065,297.1495398402023
18901800.0,431.44479175589834,297.1495592951403
18902700.0,387.44059959616635,297.1496157477587
18903600.0,288.9303754971519,297.25237895690765
18904500.0,0.0,299.4818891230578
18905400.0,0.0,299.982673502092
18906300.0,0.0,300.1478742760164
18907200.0,0.0,300.147686251154
18908100.0,0.0,300.06465949716033
18909000.0,0.0,299.9413933901636
18909900.0,0.0,299.79330924572713
18910800.0,0.0,299.625295924031
18911700.0,0.0,299.444544947936
18912600.0,0.0,299.25167484272123
18913500.0,0.0,299.04826790356725
18914400.0,0.0,298.83934639525944
18915300.0,0.0,298.63203408982633
18916200.0,0.0,298.4307115890261
18917100.0,0.0,298.2347570963518
18918000.0,0.0,298.04071155585837
18918900.0,0.0,297.84460173800505
18919800.0,0.0,297.64644514016385
18920700.0,0.0,297.44673062519917
