,uFan,PTot,TRoo
17690880.0,0.0005712355045866405,1.6046918911378758,302.3541894992708
17690940.0,0.0005712355045866405,1.6227260809716735,302.5441846818957
17691000.0,0.0005712355045866405,1.6384235642858924,302.7113908591849
17691060.0,0.0005712355045866405,1.6521078913822527,302.85884991194854
17691120.0,0.0005712355045866405,1.6640723224999938,302.9893195259337
17691180.0,0.0005712355045866405,1.6745705646272904,303.1051899069238
17691240.0,0.0005712355045866405,1.6838164166588792,303.2084780721411
17691300.0,0.0005712355045866405,1.6919890314382982,303.3008771713849
17691300.0,0.035381272089241675,1.6919890314382982,303.3008771713849
17691360.0,0.035381272089241675,106.4848392467799,303.28439728274026
17691420.0,0.035381272089241675,106.5964246757742,303.2562276926587
17691480.0,0.035381272089241675,106.4686016008626,303.23141788930167
17691540.0,0.035381272089241675,106.33053490065076,303.20954972545223
17691600.0,0.035381272089241675,106.20318487001461,303.1902646414871
17691660.0,0.035381272089241675,106.0954961119285,303.17401363714833
17691720.0,0.035381272089241675,105.99739880252679,303.1591827064782
17691780.0,0.035381272089241675,105.90922823530593,303.1458358735636
17691840.0,0.035381272089241675,105.83063901016331,303.1339275538905
17691900.0,0.035381272089241675,105.76069328749877,303.12331903793165
17691960.0,0.035381272089241675,105.69834689577242,303.113853520655
17692020.0,0.035381272089241675,105.64260488384708,303.1053810079076
17692080.0,0.035381272089241675,105.59256644475548,303.097765655466
17692140.0,0.035381272089241675,105.5474325186142,303.09088702775574
17692200.0,0.035381272089241675,105.50650023056338,303.08463924278726
17692200.0,0.02818441229159717,105.50650023056338,303.08463924278726
17692260.0,0.02818441229159717,84.09240736828947,303.0990415981414
17692320.0,0.02818441229159717,84.18316755406263,303.11434764473086
17692380.0,0.02818441229159717,84.25642555155011,303.12766242654146
17692440.0,0.02818441229159717,84.31414981372181,303.1384647807532
17692500.0,0.02818441229159717,84.3643924718102,303.147858824079
17692560.0,0.02818441229159717,84.40797848849944,303.1559891569318
17692620.0,0.02818441229159717,84.44560841820254,303.16298809485824
17692680.0,0.02818441229159717,84.47789582468205,303.16897284042534
17692740.0,0.02818441229159717,84.50538646003176,303.1740473245174
17692800.0,0.02818441229159717,84.52856581395604,303.1783038405558
17692860.0,0.02818441229159717,84.54786566004356,303.1818244567084
17692920.0,0.02818441229159717,84.56367025605923,303.18468224146613
17692980.0,0.02818441229159717,84.57632195412398,303.1869423310181
17693040.0,0.02818441229159717,84.58612614464464,303.18866286142236
17693100.0,0.02818441229159717,84.59335558035711,303.18989578455626
17693100.0,0.029140904906159518,84.59335558035711,303.18989578455626
17693160.0,0.029140904906159518,87.4587022095048,303.18819885310864
17693220.0,0.029140904906159518,87.4465217113968,303.18597758928024
17693280.0,0.029140904906159518,87.43443059080818,303.1836446033897
17693340.0,0.029140904906159518,87.42196495992343,303.18123128867455
17693400.0,0.029140904906159518,87.40906375378174,303.1787404801446
17693460.0,0.029140904906159518,87.39574220175125,303.17617508757957
17693520.0,0.029140904906159518,87.38201724575127,303.1735380724085
17693580.0,0.029140904906159518,87.3679048529851,303.17083243556124
17693640.0,0.029140904906159518,87.35342059668233,303.1680612093024
17693700.0,0.029140904906159518,87.33857997305677,303.1652274521272
17693760.0,0.029140904906159518,87.32339852804812,303.1623342465286
17693820.0,0.029140904906159518,87.30789191532105,303.15938469978414
17693880.0,0.029140904906159518,87.29207594041117,303.1563819482769
17693940.0,0.029140904906159518,87.27596661713379,303.1533291664003
17694000.0,0.029140904906159518,87.25958025496224,303.1502295820409
17694000.0,0.02741584096423457,87.25958025496224,303.1502295820409
17694060.0,0.02741584096423457,82.10141564935425,303.15195539907756
17694120.0,0.02741584096423457,82.11031844541864,303.1537774694645
17694180.0,0.02741584096423457,82.1175948231686,303.15501882306876
17694240.0,0.02741584096423457,82.12071900571821,303.1555222427783
17694300.0,0.02741584096423457,82.12196672222585,303.1556168119298
17694360.0,0.02741584096423457,82.121326859912,303.15533038952077
17694420.0,0.02741584096423457,82.11894411124725,303.1546937025366
17694480.0,0.02741584096423457,82.11496653475855,303.1537363742579
17694540.0,0.02741584096423457,82.10953253240763,303.1524860531718
17694600.0,0.02741584096423457,82.10276951242746,303.1509682453244
17694660.0,0.02741584096423457,82.09479378222625,303.1492062940376
17694720.0,0.02741584096423457,82.08571152905911,303.14722156926524
17694780.0,0.02741584096423457,82.0756199819501,303.1450336933051
17694840.0,0.02741584096423457,82.0646080978173,303.142660674241
17694900.0,0.02741584096423457,82.0527569941765,303.14011899015566
17694900.0,0.025191412152299485,82.0527569941765,303.14011899015566
17694960.0,0.025191412152299485,75.41451747511086,303.1437434089056
17695020.0,0.025191412152299485,75.42860981344593,303.1473915164416
17695080.0,0.025191412152299485,75.4443710657119,303.1501952808754
17695140.0,0.025191412152299485,75.45501921945986,303.152253938147
17695200.0,0.025191412152299485,75.46167855478168,303.1534190809268
17695260.0,0.025191412152299485,75.46570019621367,303.153999307096
17695320.0,0.025191412152299485,75.46741260950024,303.1540904161744
17695380.0,0.025191412152299485,75.46704124036542,303.15373922442865
17695440.0,0.025191412152299485,75.46479503864806,303.15299161962133
17695500.0,0.025191412152299485,75.46086753865362,303.15188910862753
17695560.0,0.025191412152299485,75.45543076184534,303.150468958451
17695620.0,0.025191412152299485,75.44863933238804,303.14876462503116
17695680.0,0.025191412152299485,75.4406316696461,303.14680616333425
17695740.0,0.025191412152299485,75.4315319671019,303.14462059537453
17695800.0,0.025191412152299485,75.4214516575893,303.1422322383006
17695800.0,0.022910186741822217,75.4214516575893,303.1422322383006
17695860.0,0.022910186741822217,68.61483014252794,303.146138190968
17695920.0,0.022910186741822217,68.62604624230963,303.150054975904
17695980.0,0.022910186741822217,68.64109580505304,303.1530963627847
17696040.0,0.022910186741822217,68.6511797087267,303.1553059998043
17696100.0,0.022910186741822217,68.65767110285063,303.156583720963
17696160.0,0.022910186741822217,68.66174232803989,303.1573084293011
17696220.0,0.022910186741822217,68.66364817785995,303.157539001644
17696280.0,0.022910186741822217,68.66361216878435,303.1573283240416
17696340.0,0.022910186741822217,68.66183205923073,303.156723272327
17696400.0,0.022910186741822217,68.65848368942437,303.1557655785106
17696460.0,0.022910186741822217,68.65372395175942,303.1544925405408
17696520.0,0.022910186741822217,68.64769282047368,303.1529375032368
17696580.0,0.022910186741822217,68.64051516717943,303.1511302844348
17696640.0,0.022910186741822217,68.63230239305912,303.1490975566035
17696700.0,0.022910186741822217,68.62315388455423,303.1468631866752
17696700.0,0.02001022490139426,68.62315388455423,303.1468631866752
17696760.0,0.02001022490139426,59.951305814230885,303.1526860777985
17696820.0,0.02001022490139426,59.98114364620401,303.158579272593
17696880.0,0.02001022490139426,60.00077692761507,303.1634090058685
17696940.0,0.02001022490139426,60.013397678602885,303.16688737291435
17697000.0,0.02001022490139426,60.023580911526345,303.1696073892271
17697060.0,0.02001022490139426,60.03117093178834,303.1716493577987
17697120.0,0.02001022490139426,60.03639982395199,303.17308493856984
17697180.0,0.02001022490139426,60.03950290038802,303.1739780890942
17697240.0,0.02001022490139426,60.040692107728255,303.17438604957687
17697300.0,0.02001022490139426,60.040155853112026,303.17435980524397
17697360.0,0.02001022490139426,60.03806221650467,303.17394493897774
17697420.0,0.02001022490139426,60.034561231866654,303.17318222354754
17697480.0,0.02001022490139426,60.02978714704042,303.1721082175639
17697540.0,0.02001022490139426,60.023859513126055,303.17075555352613
17697600.0,0.02001022490139426,60.01688515588717,303.16915346316364
17697600.0,0.026376760052721514,60.01688515588717,303.16915346316364
17697660.0,0.026376760052721514,79.00983292921157,303.14950326420603
17697720.0,0.026376760052721514,78.91776749417325,303.12910033453
17697780.0,0.026376760052721514,78.8180690137848,303.11053170609506
17697840.0,0.026376760052721514,78.73531988535719,303.09360203196684
17697900.0,0.026376760052721514,78.65795541920339,303.07813371465386
17697960.0,0.026376760052721514,78.58709057489118,303.0639690679394
17698020.0,0.026376760052721514,78.52181487928652,303.05095069310147
17698080.0,0.026376760052721514,78.4618174784275,303.0389673687964
17698140.0,0.026376760052721514,78.40624134447876,303.02790870031924
17698200.0,0.026376760052721514,78.35494526911778,303.0176868886683
17698260.0,0.026376760052721514,78.30723473618386,303.00818870814084
17698320.0,0.026376760052721514,78.26277047735825,302.9993459629369
17698380.0,0.026376760052721514,78.2212326577411,302.99109203288
17698440.0,0.026376760052721514,78.18232130763516,302.983365374294
17698500.0,0.026376760052721514,78.1457622688861,302.9761105306808
17698500.0,0.014286571266290977,78.1457622688861,302.9761105306808
17698560.0,0.014286571266290977,42.39714994579606,303.0028985586433
17698620.0,0.014286571266290977,42.46686574389196,303.0310319826117
17698680.0,0.014286571266290977,42.53169326243173,303.0557406260168
17698740.0,0.014286571266290977,42.58926505585825,303.0773909668977
17698800.0,0.014286571266290977,42.63992258076952,303.0963275678635
17698860.0,0.014286571266290977,42.68440000604884,303.1128553602084
17698920.0,0.014286571266290977,42.72202480305119,303.1272624118018
17698980.0,0.014286571266290977,42.75401304851426,303.1398684565428
17699040.0,0.014286571266290977,42.78259902013469,303.15089517895166
17699100.0,0.014286571266290977,42.80785211503139,303.1604928584249
17699160.0,0.014286571266290977,42.82964479237882,303.16879794547344
17699220.0,0.014286571266290977,42.84833572677435,303.1759505635833
17699280.0,0.014286571266290977,42.86424875348257,303.1820845446762
17699340.0,0.014286571266290977,42.8777161217099,303.18731741920664
17699400.0,0.014286571266290977,42.88913395161233,303.1917496439991
17699400.0,0.018684033554724786,42.88913395161233,303.1917496439991
17699460.0,0.018684033554724786,56.07255063220827,303.18303930988355
17699520.0,0.018684033554724786,56.034284920140436,303.17325545395266
17699580.0,0.018684033554724786,55.99802262276045,303.16425159760917
17699640.0,0.018684033554724786,55.969743801139195,303.15611237552343
17699700.0,0.018684033554724786,55.94334069159426,303.14866914970156
17699760.0,0.018684033554724786,55.9187177815135,303.14173057445225
17699820.0,0.018684033554724786,55.89568537903312,303.135246139591
17699880.0,0.018684033554724786,55.87408790793527,303.1291705126517
17699940.0,0.018684033554724786,55.85378408079527,303.1234629475855
17700000.0,0.018684033554724786,55.83464638308683,303.11808682122967
17700060.0,0.018684033554724786,55.81655964728965,303.1130092142013
17700120.0,0.018684033554724786,55.79942007707046,303.1082005324742
17700180.0,0.018684033554724786,55.78313416088992,303.1036341660841
17700240.0,0.018684033554724786,55.76761767419326,303.09928618164565
17700300.0,0.018684033554724786,55.75279474643552,303.0951350455901
17700300.0,0.012803720708284226,55.75279474643552,303.0951350455901
17700360.0,0.012803720708284226,38.23240203331777,303.107589064499
17700420.0,0.012803720708284226,38.266260868192305,303.12078848116187
17700480.0,0.012803720708284226,38.2889898147913,303.1323570834471
17700540.0,0.012803720708284226,38.31196585750618,303.14247871045
17700600.0,0.012803720708284226,38.33359888311551,303.15131417609575
17700660.0,0.012803720708284226,38.35083717647889,303.1590106015211
17700720.0,0.012803720708284226,38.36562355849437,303.1652590806035
17700780.0,0.012803720708284226,38.378374057085374,303.17068786992206
17700840.0,0.012803720708284226,38.389361016151085,303.1753805124032
17700900.0,0.012803720708284226,38.398765023805325,303.1794115359003
17700960.0,0.012803720708284226,38.40674388044554,303.18284747725517
17701020.0,0.012803720708284226,38.413438686251276,303.1857477767913
17701080.0,0.012803720708284226,38.41897574723837,303.1881655646864
17701140.0,0.012803720708284226,38.42346810367815,303.19014835368944
17701200.0,0.012803720708284226,38.42701691115443,303.1917386503272
17701200.0,0.01677557330971466,38.42701691115443,303.1917386503272
17701260.0,0.01677557330971466,50.33786522426615,303.1819025493197
17701320.0,0.01677557330971466,50.28967181236899,303.17129321647764
17701380.0,0.01677557330971466,50.25940807081708,303.16157124582116
17701440.0,0.01677557330971466,50.22953749798463,303.15264665931124
17701500.0,0.01677557330971466,50.20478370339494,303.1444407715515
17701560.0,0.01677557330971466,50.18037898520805,303.13688120936393
17701620.0,0.01677557330971466,50.159065386783766,303.1299049797502
17701680.0,0.01677557330971466,50.137780584321135,303.12345458221836
17701740.0,0.01677557330971466,50.11992897202874,303.1174782512287
17701800.0,0.01677557330971466,50.102589493967834,303.1119224281852
17701860.0,0.01677557330971466,50.08633049515887,303.1067530697563
17701920.0,0.01677557330971466,50.071212654134335,303.1019355153387
17701980.0,0.01677557330971466,50.057126704636936,303.0974371754041
17702040.0,0.01677557330971466,50.04397110930835,303.093228302774
17702100.0,0.01677557330971466,50.031659476457726,303.08928202784693
17702100.0,0.010877857287200119,50.031659476457726,303.08928202784693
17702160.0,0.010877857287200119,32.464161515278406,303.1021517916991
17702220.0,0.010877857287200119,32.49150591065507,303.11585744623784
17702280.0,0.010877857287200119,32.51408298379989,303.12778646769345
17702340.0,0.010877857287200119,32.534427881634414,303.1379663608948
17702400.0,0.010877857287200119,32.55278760065509,303.14703090120844
17702460.0,0.010877857287200119,32.56925631066036,303.15509719182467
17702520.0,0.010877857287200119,32.58398681956447,303.1622694855311
17702580.0,0.010877857287200119,32.59713424179347,303.16864066938876
17702640.0,0.010877857287200119,32.608847809529834,303.1742935701956
17702700.0,0.010877857287200119,32.61926705634939,303.17930209612456
17702760.0,0.010877857287200119,32.62852005202774,303.1837322371749
17702820.0,0.010877857287200119,32.63672300738513,303.18764294365945
17702880.0,0.010877857287200119,32.643980658611675,303.19108689905005
17702940.0,0.010877857287200119,32.65038702743206,303.1941112010881
17703000.0,0.010877857287200119,32.65602632201617,303.1967579630524
17703000.0,0.014370632312676952,32.65602632201617,303.1967579630524
17703060.0,0.014370632312676952,43.12100340959957,303.18932055651857
17703120.0,0.014370632312676952,43.1048118861687,303.18114361152806
17703180.0,0.014370632312676952,43.08671737689037,303.17368777960553
17703240.0,0.014370632312676952,43.06775122918732,303.166876334449
17703300.0,0.014370632312676952,43.0521605533839,303.1608941116657
17703360.0,0.014370632312676952,43.03761605073473,303.1553842374391
17703420.0,0.014370632312676952,43.02417626469468,303.1503001549324
17703480.0,0.014370632312676952,43.01174857370338,303.14559964702767
17703540.0,0.014370632312676952,43.000233943281934,303.14124444148274
17703600.0,0.014370632312676952,42.98954057286972,303.13719983340627
17703660.0,0.014370632312676952,42.979584085756294,303.13343434008755
17703720.0,0.014370632312676952,42.970287315597716,303.12991938688117
17703780.0,0.014370632312676952,42.96157978866895,303.12662902186975
17703840.0,0.014370632312676952,42.95339718762835,303.1235396570239
17703900.0,0.014370632312676952,42.9456808080504,303.1206298336793
17703900.0,0.010796076591638126,42.9456808080504,303.1206298336793
17703960.0,0.010796076591638126,32.27989036886444,303.1278824630583
17704020.0,0.010796076591638126,32.29141133368195,303.1356917971402
17704080.0,0.010796076591638126,32.30449332235026,303.142593231101
17704140.0,0.010796076591638126,32.31728858704482,303.1486863393292
17704200.0,0.010796076591638126,32.32759687912491,303.1539980854685
17704260.0,0.010796076591638126,32.33649446957393,303.1584268318063
17704320.0,0.010796076591638126,32.34430611955943,303.16231698562353
17704380.0,0.010796076591638126,32.351118478360114,303.16571796201214
17704440.0,0.010796076591638126,32.35701346590146,303.16867386404664
17704500.0,0.010796076591638126,32.362066007779624,303.1712240316789
17704560.0,0.010796076591638126,32.366343949821484,303.1734035516869
17704620.0,0.010796076591638126,32.36990832805215,303.17524370897667
17704680.0,0.010796076591638126,32.372813802438486,303.1767723864887
17704740.0,0.010796076591638126,32.3751091602258,303.17801442004566
17704800.0,0.010796076591638126,32.376837832281375,303.17899191362164
17704800.0,0.012408952694313814,32.376837832281375,303.17899191362164
17704860.0,0.012408952694313814,37.2051797831399,303.1752680979074
17704920.0,0.012408952694313814,37.19661452322781,303.1711003492471
17704980.0,0.012408952694313814,37.18790148391941,303.1671622546156
17705040.0,0.012408952694313814,37.17893575318634,303.16341966674884
17705100.0,0.012408952694313814,37.17070557329271,303.15984150737927
17705160.0,0.012408952694313814,37.16293154208213,303.15640070235884
17705220.0,0.012408952694313814,37.15549666504468,303.1530723860794
17705280.0,0.012408952694313814,37.14831787939166,303.14983479997835
17705340.0,0.012408952694313814,37.14146643359093,303.1466683475421
17705400.0,0.012408952694313814,37.134740199572036,303.14355570605085
17705460.0,0.012408952694313814,37.12828120056063,303.1404814742524
17705520.0,0.012408952694313814,37.12185749745431,303.1374320729974
17705580.0,0.012408952694313814,37.11564046312679,303.1343955466425
17705640.0,0.012408952694313814,37.109391889431166,303.1313614070461
17705700.0,0.012408952694313814,37.10329721957432,303.1283205024442
17705700.0,0.009785453267951053,37.10329721957432,303.1283205024442
17705760.0,0.009785453267951053,29.269677943976614,303.13267109159113
17705820.0,0.009785453267951053,29.275825377177657,303.137307481616
17705880.0,0.009785453267951053,29.283689344144,303.14116168165106
17705940.0,0.009785453267951053,29.29037667211357,303.14431232596706
17706000.0,0.009785453267951053,29.295501724972244,303.1465207589493
17706060.0,0.009785453267951053,29.29969982962455,303.14818877542604
17706120.0,0.009785453267951053,29.303032589979125,303.1493618646563
17706180.0,0.009785453267951053,29.305566937450692,303.15008130003184
17706240.0,0.009785453267951053,29.307364363575136,303.1503845965873
17706300.0,0.009785453267951053,29.308481265086012,303.15030591615164
17706360.0,0.009785453267951053,29.308969262145656,303.14987642581036
17706420.0,0.009785453267951053,29.30887553323794,303.1491246155603
17706480.0,0.009785453267951053,29.308243176751922,303.1480765801957
17706540.0,0.009785453267951053,29.307111575764573,303.14675626977834
17706600.0,0.009785453267951053,29.305516749408614,303.1451857124742
17706600.0,0.008176729640991573,29.305516749408614,303.1451857124742
17706660.0,0.008176729640991573,24.490121504795223,303.14804207477056
17706720.0,0.008176729640991573,24.498012185007557,303.15086539701156
17706780.0,0.008176729640991573,24.504558376766497,303.153020925728
17706840.0,0.008176729640991573,24.507712805786745,303.1543824286489
17706900.0,0.008176729640991573,24.51034439783172,303.15527130428774
17706960.0,0.008176729640991573,24.512277988952263,303.1557346241901
17707020.0,0.008176729640991573,24.513569252383874,303.15580990288805
17707080.0,0.008176729640991573,24.51421804053858,303.15549780288467
17707140.0,0.008176729640991573,24.51426382702801,303.1548234428528
17707200.0,0.008176729640991573,24.51375466852805,303.1538181540462
17707260.0,0.008176729640991573,24.512737647392278,303.1525134313383
17707320.0,0.008176729640991573,24.511256351615682,303.15093905956417
17707380.0,0.008176729640991573,24.50935052108512,303.1491226546463
17707440.0,0.008176729640991573,24.507056295630193,303.1470896712076
17707500.0,0.008176729640991573,24.50440658697678,303.14486355251023
17707500.0,0.006615416276270308,24.50440658697678,303.14486355251023
17707560.0,0.006615416276270308,19.825844131422365,303.14687563257405
17707620.0,0.006615416276270308,19.83496923126361,303.14893159938936
17707680.0,0.006615416276270308,19.83724391341153,303.15041090861155
17707740.0,0.006615416276270308,19.83895948282293,303.1513754657628
17707800.0,0.006615416276270308,19.84032822848609,303.15188087504146
17707860.0,0.006615416276270308,19.841773267946174,303.15197754660255
17707920.0,0.006615416276270308,19.84128738152688,303.15171114164133
17707980.0,0.006615416276270308,19.841006657844208,303.1511233923787
17708040.0,0.006615416276270308,19.839783912596094,303.1502521760869
17708100.0,0.006615416276270308,19.838772807121767,303.14913218313217
17708160.0,0.006615416276270308,19.83707488037018,303.1477985907958
17708220.0,0.006615416276270308,19.83503526517414,303.14627765495635
17708280.0,0.006615416276270308,19.832723096560077,303.1445961436963
17708340.0,0.006615416276270308,19.8301305604431,303.1427752804349
17708400.0,0.006615416276270308,19.82724930072818,303.14084403616863
17708400.0,0.008707204558369085,19.82724930072818,303.14084403616863
17708460.0,0.008707204558369085,26.080099362630992,303.13289840308954
17708520.0,0.008707204558369085,26.060817846462093,303.1246197077933
17708580.0,0.008707204558369085,26.04856049930585,303.11688110626204
17708640.0,0.008707204558369085,26.03569893126388,303.1096358561214
17708700.0,0.008707204558369085,26.023432425784062,303.10284280077855
17708760.0,0.008707204558369085,26.01200479689522,303.0964797293022
17708820.0,0.008707204558369085,26.001671458999066,303.090669053063
17708880.0,0.008707204558369085,25.991905979155508,303.0851884437001
17708940.0,0.008707204558369085,25.982667635601093,303.08001457296194
17709000.0,0.008707204558369085,25.973913339956948,303.0751260970156
17709060.0,0.008707204558369085,25.965605511428993,303.070503469788
17709120.0,0.008707204558369085,25.957711043936474,303.06612877054516
17709180.0,0.008707204558369085,25.950200497560704,303.0619855469167
17709240.0,0.008707204558369085,25.94304744309689,303.0580586721927
17709300.0,0.008707204558369085,25.93622797099758,303.0543342157224
17709300.0,0.0018126981016972693,25.93622797099758,303.0543342157224
17709360.0,0.0018126981016972693,5.408582973250082,303.0700971756545
17709420.0,0.0018126981016972693,5.4120049233664815,303.0868975188979
17709480.0,0.0018126981016972693,5.417236430563668,303.1019370522346
17709540.0,0.0018126981016972693,5.422679237413456,303.115408742265
17709600.0,0.0018126981016972693,5.4275471124386465,303.1274834183354
17709660.0,0.0018126981016972693,5.431550983669355,303.13833608112617
17709720.0,0.0018126981016972693,5.435019644446905,303.14808358735553
17709780.0,0.0018126981016972693,5.43807826864816,303.1568337278957
17709840.0,0.0018126981016972693,5.440750686598315,303.16468854937244
17709900.0,0.0018126981016972693,5.44307229113765,303.171740862875
17709960.0,0.0018126981016972693,5.445079665921504,303.1780738888238
17710020.0,0.0018126981016972693,5.44680569259442,303.1837618808429
17710080.0,0.0018126981016972693,5.448279583720036,303.18887099176067
17710140.0,0.0018126981016972693,5.449527377030586,303.1934601399419
17710200.0,0.0018126981016972693,5.450572302541712,303.1975818041351
17710200.0,0.00548569481441842,5.450572302541712,303.1975818041351
17710260.0,0.00548569481441842,16.474964691533458,303.19080950238384
17710320.0,0.00548569481441842,16.47258933826884,303.18313070436767
17710380.0,0.00548569481441842,16.46309927834519,303.17609542884895
17710440.0,0.00548569481441842,16.45422690305711,303.16964068457924
17710500.0,0.00548569481441842,16.446334987963233,303.16371869473545
17710560.0,0.00548569481441842,16.4392768846427,303.15828183737773
17710620.0,0.00548569481441842,16.432895362342823,303.1532849167885
17710680.0,0.00548569481441842,16.42708135553482,303.14868603686773
17710740.0,0.00548569481441842,16.42175013698649,303.144446679148
17710800.0,0.00548569481441842,16.416832669378586,303.1405315255052
17710860.0,0.00548569481441842,16.4122722037295,303.13690820808404
17710920.0,0.00548569481441842,16.408021663261234,303.1335470489156
17710980.0,0.00548569481441842,16.404041456481554,303.13042081032233
17711040.0,0.00548569481441842,16.400297797437045,303.1275044626513
17711100.0,0.00548569481441842,16.396761440891282,303.1247749707462
17711100.0,0.002877992425747426,16.396761440891282,303.1247749707462
17711160.0,0.002877992425747426,8.602981184952275,303.12960146591183
17711220.0,0.002877992425747426,8.605898414829205,303.13493441796925
17711280.0,0.002877992425747426,8.607787769807146,303.1396886617523
17711340.0,0.002877992425747426,8.609239176070965,303.143922531401
17711400.0,0.002877992425747426,8.610470644612443,303.147675015981
17711460.0,0.002877992425747426,8.611493216444034,303.15098510008096
17711520.0,0.002877992425747426,8.612312941442719,303.15388864727726
17711580.0,0.002877992425747426,8.612944167528546,303.156417794582
17711640.0,0.002877992425747426,8.613401071076122,303.1586010315928
17711700.0,0.002877992425747426,8.613696082457043,303.16046348234937
17711760.0,0.002877992425747426,8.613840120951213,303.1620272269688
17711820.0,0.002877992425747426,8.613842802213368,303.1633116109128
17711880.0,0.002877992425747426,8.613712567476725,303.1643335273254
17711940.0,0.002877992425747426,8.61345679384462,303.1651076702961
17712000.0,0.002877992425747426,8.613081895048802,303.16564676077525
17712000.0,0.0035296948051725184,8.613081895048802,303.16564676077525
17712060.0,0.0035296948051725184,10.561508997228014,303.16410549880925
17712120.0,0.0035296948051725184,10.560795073842966,303.162253449394
17712180.0,0.0035296948051725184,10.559102566291083,303.1603461340592
17712240.0,0.0035296948051725184,10.55735414258799,303.1583881371469
17712300.0,0.0035296948051725184,10.555506010651708,303.1563695394098
17712360.0,0.0035296948051725184,10.55355385541775,303.1542808871833
17712420.0,0.0035296948051725184,10.551495905427588,303.1521133461269
17712480.0,0.0035296948051725184,10.549330686925193,303.1498588298131
17712540.0,0.0035296948051725184,10.547056994780771,303.14751010166844
17712600.0,0.0035296948051725184,10.544673982493714,303.1450608515121
17712660.0,0.0035296948051725184,10.54218123717717,303.1425057482373
17712720.0,0.0035296948051725184,10.539578833315016,303.13984047028447
17712780.0,0.0035296948051725184,10.53686736710758,303.1370617156199
17712840.0,0.0035296948051725184,10.534047973572175,303.1341671929903
17712900.0,0.0035296948051725184,10.531122328451593,303.13115559627244
17712900.0,0.0002426098330251544,10.531122328451593,303.13115559627244
17712960.0,0.0002426098330251544,0.7254732329786071,303.13740703242166
17713020.0,0.0002426098330251544,0.7232200675359788,303.14401937244367
17713080.0,0.0002426098330251544,0.7234914315731029,303.14964510592694
17713140.0,0.0002426098330251544,0.7231440599812005,303.154075775647
17713200.0,0.0002426098330251544,0.7228338451054364,303.1576221123461
17713260.0,0.0002426098330251544,0.7224847670846334,303.1604625912235
17713320.0,0.0002426098330251544,0.7220974422171275,303.16265283827323
17713380.0,0.0002426098330251544,0.7216741575779986,303.1642440295702
17713440.0,0.0002426098330251544,0.7212171825761869,303.1652833179169
17713500.0,0.0002426098330251544,0.7207286566953599,303.1658142025411
17713560.0,0.0002426098330251544,0.7202105924573651,303.1658768469699
17713620.0,0.0002426098330251544,0.7196648861453065,303.1655083538304
17713680.0,0.0002426098330251544,0.7190933278810462,303.1647430042052
17713740.0,0.0002426098330251544,0.7184976105189796,303.1636124681431
17713800.0,0.0002426098330251544,0.7178793375155216,303.16214599199253
17713800.0,0.0,0.7178793375155216,303.16214599199253
17713860.0,0.0,2.1106914763761302e-05,303.1611986968774
17713920.0,0.0,0.00011351000766793352,303.1599628798686
17713980.0,0.0,7.730660059319102e-06,303.1582604737135
17714040.0,0.0,5.195369275027824e-07,303.1562671306674
17714100.0,0.0,3.45435576659934e-08,303.15400655930966
17714160.0,0.0,2.276657679826448e-09,303.15150051863566
17714220.0,0.0,1.4894760035081632e-10,303.14876897949785
17714280.0,0.0,9.684056466117218e-12,303.14583027721
17714340.0,0.0,6.2625328998616e-13,303.142701258224
17714400.0,0.0,4.031042364663388e-14,303.1393974217159
17714460.0,0.0,2.584095130165659e-15,303.1359330564838
17714520.0,0.0,1.6505518955604106e-16,303.13232137329464
17714580.0,0.0,1.050875642162692e-17,303.12857463260025
17714640.0,0.0,6.671446938603144e-19,303.1247042673768
17714700.0,0.0,4.224340775081208e-20,303.12072100070446
17714700.0,0.0,4.224340775081208e-20,303.12072100070446
17714760.0,0.0,2.6392786376893757e-21,303.11663511582236
17714820.0,0.0,2.8641659655473115e-22,303.1124856201266
17714880.0,0.0,5.918353771913248e-23,303.10825737994384
17714940.0,0.0,5.069725963042229e-24,303.103951427207
17715000.0,0.0,6.633778838723357e-24,303.09957415974867
17715060.0,0.0,6.52902808247081e-25,303.0951336738789
17715120.0,0.0,3.677531641044142e-26,303.09063855890224
17715180.0,0.0,1.0423777387124263e-26,303.0860975272086
17715240.0,0.0,1.4663387204004584e-28,303.0815193229361
17715300.0,0.0,9.96086248089946e-28,303.0769127182386
17715360.0,0.0,1.3542599157239608e-28,303.0722865315893
17715420.0,0.0,4.1490171519276616e-30,303.0676496455963
17715480.0,0.0,1.7327903923170026e-30,303.0630110166494
17715540.0,0.0,8.356540517738498e-32,303.0583798202695
17715600.0,0.0,1.412305648151884e-31,303.0537650818107
17715600.0,0.0,1.412305648151884e-31,303.0537650818107
17715660.0,0.0,8.733569715973289e-33,303.0491916883368
17715720.0,0.0,9.50835071960277e-34,303.04464821521873
17715780.0,0.0,1.9440754863060733e-34,303.0401523851157
17715840.0,0.0,1.743469795422023e-35,303.0357174317744
17715900.0,0.0,2.1692602509897806e-35,303.03135449050797
17715960.0,0.0,2.093758905448056e-36,303.02707333451286
17716020.0,0.0,1.2066614124015093e-37,303.0228825898
17716080.0,0.0,3.351091875467656e-38,303.01878979708204
17716140.0,0.0,3.9957605328565976e-40,303.014801435942
17716200.0,0.0,3.207572262926863e-39,303.01092294638124
17716260.0,0.0,4.262944627754513e-40,303.0071587576521
