env_step,rew,time
130368,-663.5494,34554.0614
131712,-652.157,34974.1195
133056,-638.6657,35408.2629
134400,-626.4566,35824.6592
135744,-637.2772,36234.7555
137088,-641.5384,36654.204
138432,-652.041,37122.8001
139776,-635.1741,37505.2734
141120,-637.9053,37864.9126
142464,-638.282,38230.7192
143808,-628.0529,38600.9592
145152,-634.263,38972.55
146496,-627.157,39338.6648
147840,-645.9187,39713.0162
149184,-619.2739,40063.3413
150528,-622.6331,40425.0874
151872,-673.5945,40799.7181
153216,-639.2938,41178.9507
154560,-682.8758,41552.6427
155904,-652.2236,41918.3033
157248,-626.1315,42270.3447
158592,-650.5591,42629.5994
159936,-686.0063,42995.5907
161280,-645.2122,43371.3468
162624,-638.5418,43764.5842
163968,-629.7745,44144.4708
165312,-634.2034,44551.6757
166656,-643.0425,44985.7243
168000,-643.7213,45429.7258
169344,-656.8606,45855.1164
170688,-654.7739,46293.7919
172032,-646.4348,46740.6005
173376,-622.3386,47103.827
174720,-628.6956,47464.8352
176064,-623.066,47834.9275
177408,-705.3246,48183.152
178752,-645.3239,48537.3532
180096,-621.8793,48900.4856
181440,-637.0499,49265.6919
182784,-646.6887,49636.5787
184128,-621.3517,50008.0125
185472,-626.2837,50388.4727
186816,-633.404,50779.594
188160,-629.1225,51172.9053
189504,-636.738,51552.793
190848,-630.9747,51904.5528
192192,-650.6963,52278.1284
193536,-641.3616,52663.7184
194880,-649.2305,53052.2624
196224,-638.447,53423.9893
197568,-625.3973,53804.1989
198912,-663.727,54204.4106
200256,-632.314,54620.2664
201600,-622.778,55043.9302
202944,-641.8311,55512.0666
204288,-648.5754,55984.6045
205632,-647.3691,56419.3506
206976,-625.6992,56795.1513
208320,-637.6345,57138.0916
209664,-626.144,57488.9977
211008,-646.3226,57848.2805
212352,-638.1906,58209.4338
213696,-632.5413,58553.7038
215040,-630.6098,58902.6721
216384,-627.7933,59249.5701
217728,-634.3063,59604.0511
219072,-636.5744,59956.0933
220416,-620.3622,60321.2267
221760,-633.6719,60691.6927
223104,-648.5229,61063.2264
224448,-651.0613,61420.3106
225792,-628.3982,61781.6816
227136,-638.3604,62163.2091
228480,-641.6624,62543.1081
229824,-746.2139,62928.1045
231168,-630.1583,63306.24
232512,-634.4659,63687.7612
233856,-647.1465,64073.5214
235200,-642.2707,64441.2539
236544,-636.492,64834.761
237888,-631.3369,65251.1567
239232,-637.7181,65664.1342
240576,-622.0881,66081.8579
241920,-635.5487,66489.8476
243264,-626.6801,66861.9271
244608,-655.6926,67231.5298
245952,-631.9847,67589.9531
247296,-650.5245,67947.833
248640,-633.6476,68299.4002
249984,-643.6659,68652.2333
251328,-635.5054,69013.0608
252672,-653.7331,69389.9053
254016,-644.5244,69758.6483
255360,-625.8939,70131.2528
256704,-632.9457,70481.9888
258048,-636.4691,70852.9326
259392,-641.0394,71206.4219
260736,-620.8478,71561.6747
262080,-632.8664,71912.5793
263424,-617.7759,72280.4775
264768,-647.5749,72653.4893
266112,-684.7738,73039.3559
267456,-641.7299,73410.5096
268800,-644.2002,73787.2539
270144,-628.8401,74180.537
271488,-634.0241,74559.643
272832,-636.1107,74942.6091
274176,-630.114,75688.688
275520,-633.903,76278.6134
276864,-636.6798,76747.8207
278208,-635.9845,77106.2463
279552,-635.9268,77463.3101
280896,-645.9185,77958.317
282240,-629.0469,78340.5983
283584,-648.1891,78707.091
284928,-661.6304,79044.5312
286272,-634.665,79389.1628
287616,-631.2122,79747.2364
288960,-622.9769,80118.1899
290304,-615.6904,80517.6004
291648,-615.5989,80939.5788
292992,-625.9126,81374.4757
294336,-654.1584,81767.1745
295680,-629.3563,82144.3434
297024,-617.5022,82494.2057
298368,-627.0385,82864.3249
299712,-624.8715,83242.8996
301056,-617.2226,83619.3578
302400,-625.4358,84000.2372
303744,-643.5422,84400.9075
305088,-641.9598,84801.733
306432,-626.4788,85195.5916
307776,-641.6468,85600.9995
309120,-644.0396,86001.08
310464,-636.843,86396.0142
311808,-630.6962,86778.6639
313152,-644.8713,87175.3752
314496,-625.1964,87555.6148
315840,-620.8513,87920.4638
317184,-624.5817,88328.2209
318528,-648.5536,88710.4993
319872,-625.5453,89073.6606
321216,-619.3867,89438.5342
322560,-622.9354,89812.2672
323904,-637.2303,90179.1299
325248,-628.6366,90544.6055
326592,-661.2191,90922.5263
327936,-625.7654,91271.317
329280,-629.0235,91619.0363
330624,-640.0203,91990.3927
331968,-670.6608,92360.5719
333312,-638.7478,92765.3895
334656,-623.0757,93096.0928
336000,-621.6036,93386.0616
