,P_coo,P_coo_1,P_coo_2,P_coo_3,P_coo_4,T_roo,T_roo_1,T_roo_2,T_roo_3,T_roo_4,T_set,h,T_oa
19066.0,2001.9159009149985,3010.138067409786,3332.2798839462853,3370.771474017464,3378.431406844799,24.19705788052113,24.195745408779146,24.193561498258077,24.20600092264283,24.34525821186105,24.197367626208006,14,33.299999999999955
19067.0,1770.8993803364497,2001.9159009149985,3010.138067409786,3332.2798839462853,3370.771474017464,24.196994298809784,24.19705788052113,24.195745408779146,24.193561498258077,24.20600092264283,24.197367626208006,14,33.300055642318966
19068.0,1617.8534881654932,1770.8993803364497,2001.9159009149985,3010.138067409786,3332.2798839462853,24.19700024958604,24.196994298809784,24.19705788052113,24.195745408779146,24.193561498258077,24.197367626208006,15,33.33360798121117
19069.0,1512.4119128952052,1617.8534881654932,1770.8993803364497,2001.9159009149985,3010.138067409786,24.197015045326907,24.19700024958604,24.196994298809784,24.19705788052113,24.195745408779146,24.197367626208006,15,33.49984839693991
19070.0,1434.25865719658,1512.4119128952052,1617.8534881654932,1770.8993803364497,2001.9159009149985,24.19703443762012,24.197015045326907,24.19700024958604,24.196994298809784,24.19705788052113,24.197367626208006,15,33.72395796456965
19071.0,959.9321132312532,1434.25865719658,1512.4119128952052,1617.8534881654932,1770.8993803364497,24.87778466986424,24.19703443762012,24.197015045326907,24.19700024958604,24.196994298809784,25.05391382561578,15,33.8777879177818
19072.0,428.9036769712089,959.9321132312532,1434.25865719658,1512.4119128952052,1617.8534881654932,26.63869551472584,24.87778466986424,24.19703443762012,24.197015045326907,24.19700024958604,27.639288596995414,16,33.810774595198836
19073.0,451.5151790822031,428.9036769712089,959.9321132312532,1434.25865719658,1512.4119128952052,27.588503192217843,26.63869551472584,24.87778466986424,24.19703443762012,24.197015045326907,27.84985923281937,16,33.41324044586395
19074.0,566.7230635240414,451.5151790822031,428.9036769712089,959.9321132312532,1434.25865719658,27.84899085719843,27.588503192217843,26.63869551472584,24.87778466986424,24.19703443762012,27.84985923281937,16,32.855437425748846
19075.0,577.3696572946845,566.7230635240414,451.5151790822031,428.9036769712089,959.9321132312532,27.84985928524742,27.84899085719843,27.588503192217843,26.63869551472584,24.87778466986424,27.84985923281937,16,32.36971854433216
19076.0,933.1849688906656,577.3696572946845,566.7230635240414,451.5151790822031,428.9036769712089,26.872014768910446,27.84985928524742,27.84899085719843,27.588503192217843,26.63869551472584,26.886203946781336,17,32.13060113117831
19077.0,2497.550728287556,933.1849688906656,577.3696572946845,566.7230635240414,451.5151790822031,23.95545513957819,26.872014768910446,27.84985928524742,27.84899085719843,27.588503192217843,23.991506714700847,17,32.02833377641883
19078.0,1282.3125746512646,2497.550728287556,933.1849688906656,577.3696572946845,566.7230635240414,23.72939563220325,23.95545513957819,26.872014768910446,27.84985928524742,27.84899085719843,23.73003017169924,17,31.947277437684875
19079.0,1034.038551137309,1282.3125746512646,2497.550728287556,933.1849688906656,577.3696572946845,23.7292358148664,23.72939563220325,23.95545513957819,26.872014768910446,27.84985928524742,23.73003017169924,17,31.811953955009812
19080.0,808.7134701624898,1034.038551137309,1282.3125746512646,2497.550728287556,933.1849688906656,23.728671995027128,23.7292358148664,23.72939563220325,23.95545513957819,26.872014768910446,23.73003017169924,18,31.57608430493201
19081.0,698.6478435321909,808.7134701624898,1034.038551137309,1282.3125746512646,2497.550728287556,23.72954608366348,23.728671995027128,23.7292358148664,23.72939563220325,23.95545513957819,23.73003017169924,18,31.30710224082054
19082.0,616.7517353292488,698.6478435321909,808.7134701624898,1034.038551137309,1282.3125746512646,23.729604841769174,23.72954608366348,23.728671995027128,23.7292358148664,23.72939563220325,23.73003017169924,18,31.03229362346667
19083.0,552.1911892136724,616.7517353292488,698.6478435321909,808.7134701624898,1034.038551137309,23.729651903362594,23.729604841769174,23.72954608366348,23.728671995027128,23.7292358148664,23.73003017169924,18,30.751720251449115
19084.0,561.8561236891559,552.1911892136724,616.7517353292488,698.6478435321909,808.7134701624898,23.325360924100096,23.729651903362594,23.729604841769174,23.72954608366348,23.728671995027128,23.32620588157465,19,30.463497781795922
19085.0,687.765406695752,561.8561236891559,552.1911892136724,616.7517353292488,698.6478435321909,22.10162597116232,23.325360924100096,23.729651903362594,23.729604841769174,23.72954608366348,22.10265921951037,19,30.16307054108887
19086.0,595.991751049683,687.765406695752,561.8561236891559,552.1911892136724,616.7517353292488,21.988694648656804,22.10162597116232,23.325360924100096,23.729651903362594,23.729604841769174,21.989241847909852,19,29.857258429602837
19087.0,524.9931677246431,595.991751049683,687.765406695752,561.8561236891559,552.1911892136724,21.98879859933436,21.988694648656804,22.10162597116232,23.325360924100096,23.729651903362594,21.989241847909852,19,29.556203034138605
19088.0,476.635275915378,524.9931677246431,595.991751049683,687.765406695752,561.8561236891559,21.98888881320164,21.98879859933436,21.988694648656804,22.10162597116232,23.325360924100096,21.989241847909852,20,29.29632693512457
19089.0,491.4638067253093,476.635275915378,524.9931677246431,595.991751049683,687.765406695752,21.405483831573804,21.98888881320164,21.98879859933436,21.988694648656804,22.10162597116232,21.41668371971889,20,29.16253922231067
19090.0,793.635321804695,491.4638067253093,476.635275915378,524.9931677246431,595.991751049683,19.59830338415844,21.405483831573804,21.98888881320164,21.98879859933436,21.988694648656804,19.618325276786834,20,29.095845239847108
19091.0,720.0924341843396,793.635321804695,491.4638067253093,476.635275915378,524.9931677246431,19.45202736180795,19.59830338415844,21.405483831573804,21.98888881320164,21.98879859933436,19.45271251915682,20,28.994335130454772
19092.0,634.4474496194817,720.0924341843396,793.635321804695,491.4638067253093,476.635275915378,19.45213166830041,19.45202736180795,19.59830338415844,21.405483831573804,21.98888881320164,19.45271251915682,21,28.74533631368172
19093.0,564.6705559870904,634.4474496194817,720.0924341843396,793.635321804695,491.4638067253093,19.452206340847283,19.45213166830041,19.45202736180795,19.59830338415844,21.405483831573804,19.45271251915682,21,28.290300896625297
19094.0,119.69789945897035,564.6705559870904,634.4474496194817,720.0924341843396,793.635321804695,20.067044610613323,19.452206340847283,19.45213166830041,19.45202736180795,19.59830338415844,22.483323983276534,21,27.763877483820067
19095.0,0.0,119.69789945897035,564.6705559870904,634.4474496194817,720.0924341843396,21.0898249612992,20.067044610613323,19.452206340847283,19.45213166830041,19.45202736180795,31.854203058166433,21,27.340951302613632
19096.0,0.0,0.0,119.69789945897035,564.6705559870904,634.4474496194817,21.69850901028809,21.0898249612992,20.067044610613323,19.452206340847283,19.45213166830041,32.67367125124497,22,27.135874319423465
19097.0,0.0,0.0,0.0,119.69789945897035,564.6705559870904,22.102892020337208,21.69850901028809,21.0898249612992,20.067044610613323,19.452206340847283,32.67367125124497,22,27.011398014533825
19098.0,0.0,0.0,0.0,0.0,119.69789945897035,22.398305923504836,22.102892020337208,21.69850901028809,21.0898249612992,20.067044610613323,32.67367125124497,22,26.896362576014326
19099.0,0.0,0.0,0.0,0.0,0.0,22.631840080361485,22.398305923504836,22.102892020337208,21.69850901028809,21.0898249612992,32.67367125124497,22,26.773243714647208
19100.0,0.0,0.0,0.0,0.0,0.0,22.827750186588446,22.631840080361485,22.398305923504836,22.102892020337208,21.69850901028809,32.67367125124497,23,26.630423997837568
19101.0,0.0,0.0,0.0,0.0,0.0,22.99327521593574,22.827750186588446,22.631840080361485,22.398305923504836,22.102892020337208,32.67367125124497,23,26.480032038866
19102.0,0.0,0.0,0.0,0.0,0.0,23.1323783218304,22.99327521593574,22.827750186588446,22.631840080361485,22.398305923504836,32.67367125124497,23,26.328932715819064
19103.0,44.003810235958575,0.0,0.0,0.0,0.0,23.218386674234978,23.1323783218304,22.99327521593574,22.827750186588446,22.631840080361485,29.072039858135156,23,26.179020851365124
19104.0,2669.514040396189,44.003810235958575,0.0,0.0,0.0,20.30196861983137,23.218386674234978,23.1323783218304,22.99327521593574,22.827750186588446,17.854330159082906,0,26.03543851763601
19105.0,2851.4457300943545,2669.514040396189,44.003810235958575,0.0,0.0,17.658126242629805,20.30196861983137,23.218386674234978,23.1323783218304,22.99327521593574,16.81474880318507,0,25.908827882662308
19106.0,1185.3240809931876,2851.4457300943545,2669.514040396189,44.003810235958575,0.0,16.819018865554938,17.658126242629805,20.30196861983137,23.218386674234978,23.1323783218304,16.81474880318507,0,25.791387947759063
19107.0,804.4440631919199,1185.3240809931876,2851.4457300943545,2669.514040396189,44.003810235958575,16.813534795269902,16.819018865554938,17.658126242629805,20.30196861983137,23.218386674234978,16.81474880318507,0,25.669850025418214
19108.0,695.5584988855883,804.4440631919199,1185.3240809931876,2851.4457300943545,2669.514040396189,16.813753662219256,16.813534795269902,16.819018865554938,17.658126242629805,20.30196861983137,16.81474880318507,1,25.501254672907635
19109.0,257.391128620243,695.5584988855883,804.4440631919199,1185.3240809931876,2851.4457300943545,17.251985298444993,16.813753662219256,16.813534795269902,16.819018865554938,17.658126242629805,18.93297412885778,1,25.192280084434003
19110.0,0.0,257.391128620243,695.5584988855883,804.4440631919199,1185.3240809931876,18.393509936497082,17.251985298444993,16.813753662219256,16.813534795269902,16.819018865554938,25.347344766539095,1,24.81957639076427
19111.0,0.0,0.0,257.391128620243,695.5584988855883,804.4440631919199,19.090313596777207,18.393509936497082,17.251985298444993,16.813753662219256,16.813534795269902,25.94140573580961,1,24.508966797615358
19112.0,0.0,0.0,0.0,257.391128620243,695.5584988855883,19.539843441533947,19.090313596777207,18.393509936497082,17.251985298444993,16.813753662219256,25.94140573580961,2,24.366966788672528
19113.0,0.0,0.0,0.0,0.0,257.391128620243,19.86041985899965,19.539843441533947,19.090313596777207,18.393509936497082,17.251985298444993,25.94140573580961,2,24.368229253382538
19114.0,0.0,0.0,0.0,0.0,0.0,20.110372570526692,19.86041985899965,19.539843441533947,19.090313596777207,18.393509936497082,25.94140573580961,2,24.420046252914858
19115.0,0.0,0.0,0.0,0.0,0.0,20.320735745955403,20.110372570526692,19.86041985899965,19.539843441533947,19.090313596777207,25.94140573580961,2,24.432149743349783
19116.0,0.0,0.0,0.0,0.0,0.0,20.503049430671865,20.320735745955403,20.110372570526692,19.86041985899965,19.539843441533947,25.94140573580961,3,24.345079680952097
19117.0,0.0,0.0,0.0,0.0,0.0,20.658045952875796,20.503049430671865,20.320735745955403,20.110372570526692,19.86041985899965,25.94140573580961,3,24.22403344261761
19118.0,0.0,0.0,0.0,0.0,0.0,20.788388468318146,20.658045952875796,20.503049430671865,20.320735745955403,20.110372570526692,25.94140573580961,3,24.0983105398426
19119.0,0.0,0.0,0.0,0.0,0.0,20.89671642773311,20.788388468318146,20.658045952875796,20.503049430671865,20.320735745955403,25.94140573580961,3,23.9694548490952
19120.0,0.0,0.0,0.0,0.0,0.0,20.986329556788803,20.89671642773311,20.788388468318146,20.658045952875796,20.503049430671865,25.94140573580961,4,23.83474792504188
19121.0,0.0,0.0,0.0,0.0,0.0,21.06083603911162,20.986329556788803,20.89671642773311,20.788388468318146,20.658045952875796,25.94140573580961,4,23.682955106504608
19122.0,1.6122701965517243,0.0,0.0,0.0,0.0,21.119576896752505,21.06083603911162,20.986329556788803,20.89671642773311,20.788388468318146,24.524181489007844,4,23.523650995074036
19123.0,298.4470789365671,1.6122701965517243,0.0,0.0,0.0,19.870412478377716,21.119576896752505,21.06083603911162,20.986329556788803,20.89671642773311,20.07974627823802,4,23.373000809909854
19124.0,317.43298693629936,298.4470789365671,1.6122701965517243,0.0,0.0,19.442039831330078,19.870412478377716,21.119576896752505,21.06083603911162,20.986329556788803,19.68045532523979,5,23.284632626086704
19125.0,311.4570439873329,317.43298693629936,298.4470789365671,1.6122701965517243,0.0,19.377559881916227,19.442039831330078,19.870412478377716,21.119576896752505,21.06083603911162,19.68045532523979,5,23.404086181495813
19126.0,309.90713299811745,311.4570439873329,317.43298693629936,298.4470789365671,1.6122701965517243,19.365190600862604,19.377559881916227,19.442039831330078,19.870412478377716,21.119576896752505,19.68045532523979,5,23.71486931901245
19127.0,311.3667157008634,309.90713299811745,311.4570439873329,317.43298693629936,298.4470789365671,19.405497769139743,19.365190600862604,19.377559881916227,19.442039831330078,19.870412478377716,19.68045532523979,5,24.14588553065505
19128.0,315.0149315429568,311.3667157008634,309.90713299811745,311.4570439873329,317.43298693629936,19.49992783953411,19.405497769139743,19.365190600862604,19.377559881916227,19.442039831330078,19.68045532523979,6,24.67370512869809
19129.0,335.14885885512683,315.0149315429568,311.3667157008634,309.90713299811745,311.4570439873329,19.640180836090224,19.49992783953411,19.405497769139743,19.365190600862604,19.377559881916227,19.68045532523979,6,25.390604803370195
19130.0,385.3920832457609,335.14885885512683,315.0149315429568,311.3667157008634,309.90713299811745,19.680916620494372,19.640180836090224,19.49992783953411,19.405497769139743,19.365190600862604,19.68045532523979,6,26.190548126216584
19131.0,425.3654234317912,385.3920832457609,335.14885885512683,315.0149315429568,311.3667157008634,19.680901209922865,19.680916620494372,19.640180836090224,19.49992783953411,19.405497769139743,19.68045532523979,6,26.900526266793236
19132.0,462.48503639632406,425.3654234317912,385.3920832457609,335.14885885512683,315.0149315429568,19.68087058110376,19.680901209922865,19.680916620494372,19.640180836090224,19.49992783953411,19.68045532523979,7,27.373950391570702
19133.0,363.1113869225565,462.48503639632406,425.3654234317912,385.3920832457609,335.14885885512683,19.99863530803617,19.68087058110376,19.680901209922865,19.680916620494372,19.640180836090224,22.260807171198053,7,27.643484563777577
19134.0,337.1256160721921,363.1113869225565,462.48503639632406,425.3654234317912,385.3920832457609,20.588805948218578,19.99863530803617,19.68087058110376,19.680901209922865,19.680916620494372,30.30497418780965,7,27.8425490436112
19135.0,345.7507800156018,337.1256160721921,363.1113869225565,462.48503639632406,425.3654234317912,21.053112745138776,20.588805948218578,19.99863530803617,19.68087058110376,19.680901209922865,31.020959131181144,7,28.103231590432074
19136.0,356.05552530311724,345.7507800156018,337.1256160721921,363.1113869225565,462.48503639632406,21.574659236556727,21.053112745138776,20.588805948218578,19.99863530803617,19.68087058110376,31.020959131181144,8,28.547224809041893
19137.0,369.3107949825826,356.05552530311724,345.7507800156018,337.1256160721921,363.1113869225565,22.173570695933847,21.574659236556727,21.053112745138776,20.588805948218578,19.99863530803617,31.020959131181144,8,29.17449232757815
19138.0,383.5044899585895,369.3107949825826,356.05552530311724,345.7507800156018,337.1256160721921,22.749088997818035,22.173570695933847,21.574659236556727,21.053112745138776,20.588805948218578,31.020959131181144,8,29.842474567258648
19139.0,396.4553876410688,383.5044899585895,369.3107949825826,356.05552530311724,345.7507800156018,23.329799556430828,22.749088997818035,22.173570695933847,21.574659236556727,21.053112745138776,31.020959131181144,8,30.392470534339793
19140.0,406.6546711921486,396.4553876410688,383.5044899585895,369.3107949825826,356.05552530311724,23.927482616700445,23.329799556430828,22.749088997818035,22.173570695933847,21.574659236556727,31.020959131181144,9,30.72813589589117
19141.0,415.26657166130224,406.6546711921486,396.4553876410688,383.5044899585895,369.3107949825826,24.546199419502898,23.927482616700445,23.329799556430828,22.749088997818035,22.173570695933847,31.020959131181144,9,31.00333333333333
19142.0,423.3498061356173,415.26657166130224,406.6546711921486,396.4553876410688,383.5044899585895,25.19010928739391,24.546199419502898,23.927482616700445,23.329799556430828,22.749088997818035,31.020959131181144,9,31.278333333333308
19143.0,431.6498376686523,423.3498061356173,415.26657166130224,406.6546711921486,396.4553876410688,25.858247836175167,25.19010928739391,24.546199419502898,23.927482616700445,23.329799556430828,30.0692782832935,9,31.55333333333334
19144.0,441.02463272861775,431.6498376686523,423.3498061356173,415.26657166130224,406.6546711921486,26.549225527687668,25.858247836175167,25.19010928739391,24.546199419502898,23.927482616700445,27.209563184871286,10,31.82833333333332
19145.0,638.4958336157174,441.02463272861775,431.6498376686523,423.3498061356173,415.26657166130224,26.957484481982192,26.549225527687668,25.858247836175167,25.19010928739391,24.546199419502898,26.96734352511703,10,32.103333333333296
19146.0,789.1644931574525,638.4958336157174,441.02463272861775,431.6498376686523,423.3498061356173,26.967850391581067,26.957484481982192,26.549225527687668,25.858247836175167,25.19010928739391,26.96734352511703,10,32.37833333333333
19147.0,907.0035286765302,789.1644931574525,638.4958336157174,441.02463272861775,431.6498376686523,26.967754000903312,26.967850391581067,26.957484481982192,26.549225527687668,25.858247836175167,26.96734352511703,10,32.653299305979886
19148.0,1007.5410116730476,907.0035286765302,789.1644931574525,638.4958336157174,441.02463272861775,26.967643478659113,26.967754000903312,26.967850391581067,26.957484481982192,26.549225527687668,26.96734352511703,11,32.88393775610422
19149.0,784.3342975338777,1007.5410116730476,907.0035286765302,789.1644931574525,638.4958336157174,27.5272597546749,26.967643478659113,26.967754000903312,26.967850391581067,26.957484481982192,27.83999150500881,11,32.92837686413475
19150.0,466.4933892664802,784.3342975338777,1007.5410116730476,907.0035286765302,789.1644931574525,28.919360290574843,27.5272597546749,26.967643478659113,26.967754000903312,26.967850391581067,30.49797621003694,11,32.853187142111835
19151.0,485.9981487528418,466.4933892664802,784.3342975338777,1007.5410116730476,907.0035286765302,29.860913159570714,28.919360290574843,27.5272597546749,26.967643478659113,26.967754000903312,30.706022955439664,11,32.79175976263849
19152.0,586.7578914440143,485.9981487528418,466.4933892664802,784.3342975338777,1007.5410116730476,30.559657137989802,29.860913159570714,28.919360290574843,27.5272597546749,26.967643478659113,30.706022955439664,12,32.839344313744334
19153.0,2173.0824946191537,586.7578914440143,485.9981487528418,466.4933892664802,784.3342975338777,29.29175744349891,30.559657137989802,29.860913159570714,28.919360290574843,27.5272597546749,29.170332413088943,12,32.93298112469989
19154.0,3375.759027717318,2173.0824946191537,586.7578914440143,485.9981487528418,466.4933892664802,26.129201247677145,29.29175744349891,30.559657137989802,29.860913159570714,28.919360290574843,24.395998106867296,12,33.05034408999103
19155.0,3379.0193044723046,3375.759027717318,2173.0824946191537,586.7578914440143,485.9981487528418,25.205498629491387,26.129201247677145,29.29175744349891,30.559657137989802,29.860913159570714,23.952867157652292,12,33.20283969247572
19156.0,3387.8009664588144,3379.0193044723046,3375.759027717318,2173.0824946191537,586.7578914440143,24.711928240635473,25.205498629491387,26.129201247677145,29.29175744349891,30.559657137989802,23.952867157652292,13,33.406136047895814
19157.0,3402.759707176238,3387.8009664588144,3379.0193044723046,3375.759027717318,2173.0824946191537,24.311430928748962,24.711928240635473,25.205498629491387,26.129201247677145,29.29175744349891,23.952867157652292,13,33.67189100667571
19158.0,1956.7915031087616,3402.759707176238,3387.8009664588144,3379.0193044723046,3375.759027717318,25.072157585927698,24.311430928748962,24.711928240635473,25.205498629491387,26.129201247677145,26.126761143613805,13,33.96976442644308
19159.0,474.0576586449131,1956.7915031087616,3402.759707176238,3387.8009664588144,3379.0193044723046,27.922698086935668,25.072157585927698,24.311430928748962,24.711928240635473,25.205498629491387,32.908868393719445,13,34.25943418530812
19160.0,495.70325127463457,474.0576586449131,1956.7915031087616,3402.759707176238,3387.8009664588144,29.52117369285577,27.922698086935668,25.072157585927698,24.311430928748962,24.711928240635473,33.513485068712725,14,34.52699537893801
19161.0,515.3027769859966,495.70325127463457,474.0576586449131,1956.7915031087616,3402.759707176238,30.517579880110816,29.52117369285577,27.922698086935668,25.072157585927698,24.311430928748962,33.513485068712725,14,34.816061764175345
19162.0,1518.5111772842097,515.3027769859966,495.70325127463457,474.0576586449131,1956.7915031087616,30.278916006856207,30.517579880110816,29.52117369285577,27.922698086935668,25.072157585927698,30.965603444535247,14,35.042088993339064
19163.0,3546.3197742211914,1518.5111772842097,515.3027769859966,495.70325127463457,474.0576586449131,26.504482219646547,30.278916006856207,30.517579880110816,29.52117369285577,27.922698086935668,23.300215351922816,14,35.0806630306638
19164.0,3512.131956916324,3546.3197742211914,1518.5111772842097,515.3027769859966,495.70325127463457,25.071948000072723,26.504482219646547,30.278916006856207,30.517579880110816,29.52117369285577,22.60381500700322,15,34.87165534566884
19165.0,3481.3031942263706,3512.131956916324,3546.3197742211914,1518.5111772842097,515.3027769859966,24.342667916906464,25.071948000072723,26.504482219646547,30.278916006856207,30.517579880110816,22.60381500700322,15,34.596666666666636
19166.0,3454.7895182444386,3481.3031942263706,3512.131956916324,3546.3197742211914,1518.5111772842097,23.798874766608435,24.342667916906464,25.071948000072723,26.504482219646547,30.278916006856207,22.60381500700322,15,34.32166666666666
19167.0,3430.198673928374,3454.7895182444386,3481.3031942263706,3512.131956916324,3546.3197742211914,23.343837071369535,23.798874766608435,24.342667916906464,25.071948000072723,26.504482219646547,22.60381500700322,15,34.04666666666668
19168.0,3406.2431346133462,3430.198673928374,3454.7895182444386,3481.3031942263706,3512.131956916324,22.943420000025355,23.343837071369535,23.798874766608435,24.342667916906464,25.071948000072723,22.60381500700322,16,33.77166666666659
19169.0,3367.6714264530265,3406.2431346133462,3430.198673928374,3454.7895182444386,3481.3031942263706,22.632299034974892,22.943420000025355,23.343837071369535,23.798874766608435,24.342667916906464,22.60381500700322,16,33.49666666666667
19170.0,2552.1614079607857,3367.6714264530265,3406.2431346133462,3430.198673928374,3454.7895182444386,22.601224543120395,22.632299034974892,22.943420000025355,23.343837071369535,23.798874766608435,22.60381500700322,16,33.221666666666636
19171.0,2431.197657199354,2552.1614079607857,3367.6714264530265,3406.2431346133462,3430.198673928374,22.14502615775376,22.601224543120395,22.632299034974892,22.943420000025355,23.343837071369535,22.099343802256442,16,32.94666666666666
19172.0,3303.869257449823,2431.197657199354,2552.1614079607857,3367.6714264530265,3406.2431346133462,21.32851459357539,22.14502615775376,22.601224543120395,22.632299034974892,22.943420000025355,20.574219567426553,17,32.67166666666674
19173.0,3286.125345577673,3303.869257449823,2431.197657199354,2552.1614079607857,3367.6714264530265,21.082913814722417,21.32851459357539,22.14502615775376,22.601224543120395,22.632299034974892,20.451732383620993,17,32.39666666666659
19174.0,3263.605706611291,3286.125345577673,3303.869257449823,2431.197657199354,2552.1614079607857,20.774181773564408,21.082913814722417,21.32851459357539,22.14502615775376,22.601224543120395,20.451732383620993,17,32.12166666666667
19175.0,2519.0155353715536,3263.605706611291,3286.125345577673,3303.869257449823,2431.197657199354,20.621480839774733,20.774181773564408,21.082913814722417,21.32851459357539,22.14502615775376,20.596615506617354,17,31.846666666666636
19176.0,1171.4322881783598,2519.0155353715536,3263.605706611291,3286.125345577673,3303.869257449823,21.05289568459756,20.621480839774733,20.774181773564408,21.082913814722417,21.32851459357539,21.053930691615335,18,31.57166666666666
19177.0,917.5344862158832,1171.4322881783598,2519.0155353715536,3263.605706611291,3286.125345577673,21.09524774014392,21.05289568459756,20.621480839774733,20.774181773564408,21.082913814722417,21.095871489188312,18,31.296666666666738
19178.0,795.4248292383144,917.5344862158832,1171.4322881783598,2519.0155353715536,3263.605706611291,21.095359963452097,21.09524774014392,21.05289568459756,20.621480839774733,20.774181773564408,21.095871489188312,18,31.02166666666659
19179.0,713.5879403975453,795.4248292383144,917.5344862158832,1171.4322881783598,2519.0155353715536,21.09545660023491,21.095359963452097,21.09524774014392,21.05289568459756,20.621480839774733,21.095871489188312,18,30.746516105509897
19180.0,644.7293670088854,713.5879403975453,795.4248292383144,917.5344862158832,1171.4322881783598,21.095486878653844,21.09545660023491,21.095359963452097,21.09524774014392,21.05289568459756,21.095871489188312,19,30.2629469281776
19181.0,554.8121545708756,644.7293670088854,713.5879403975453,795.4248292383144,917.5344862158832,21.09544817642609,21.095486878653844,21.09545660023491,21.095359963452097,21.09524774014392,21.095871489188312,19,28.946765224523006
19182.0,463.69397385654975,554.8121545708756,644.7293670088854,713.5879403975453,795.4248292383144,21.095443739665427,21.09544817642609,21.095486878653844,21.09545660023491,21.095359963452097,21.095871489188312,19,27.24804957814274
19183.0,398.8878575144337,463.69397385654975,554.8121545708756,644.7293670088854,713.5879403975453,21.09550591003938,21.095443739665427,21.09544817642609,21.095486878653844,21.09545660023491,21.095871489188312,19,25.94279623237088
19184.0,365.85593836332185,398.8878575144337,463.69397385654975,554.8121545708756,644.7293670088854,21.095599230800815,21.09550591003938,21.095443739665427,21.09544817642609,21.095486878653844,21.095871489188312,20,25.530528314838705
19185.0,347.3707136444243,365.85593836332185,398.8878575144337,463.69397385654975,554.8121545708756,21.095641824669542,21.095599230800815,21.09550591003938,21.095443739665427,21.09544817642609,21.095871489188312,20,25.37999999999994
19186.0,162.20235821905035,347.3707136444243,365.85593836332185,398.8878575144337,463.69397385654975,21.29491452805263,21.095641824669542,21.095599230800815,21.09550591003938,21.095443739665427,21.58020338629177,20,25.230000000000018
19187.0,0.0,162.20235821905035,347.3707136444243,365.85593836332185,398.8878575144337,21.939535595093105,21.29491452805263,21.095641824669542,21.095599230800815,21.09550591003938,23.115817540855744,20,25.079999999999927
19188.0,0.0,0.0,162.20235821905035,347.3707136444243,365.85593836332185,22.360988006174523,21.939535595093105,21.29491452805263,21.095641824669542,21.095599230800815,23.255262719151347,21,24.92999999999995
19189.0,0.0,0.0,0.0,162.20235821905035,347.3707136444243,22.63375005582884,22.360988006174523,21.939535595093105,21.29491452805263,21.095641824669542,23.255262719151347,21,24.78000000000003
19190.0,0.0,0.0,0.0,0.0,162.20235821905035,22.820315506217014,22.63375005582884,22.360988006174523,21.939535595093105,21.29491452805263,23.255262719151347,21,24.62999999999994
19191.0,0.0,0.0,0.0,0.0,0.0,22.95320320977612,22.820315506217014,22.63375005582884,22.360988006174523,21.939535595093105,23.255262719151347,21,24.480000000000018
19192.0,0.0,0.0,0.0,0.0,0.0,23.050914929868554,22.95320320977612,22.820315506217014,22.63375005582884,22.360988006174523,23.255262719151347,22,24.34821559022066
19193.0,0.0,0.0,0.0,0.0,0.0,23.127227106952432,23.050914929868554,22.95320320977612,22.820315506217014,22.63375005582884,23.255262719151347,22,24.298167848577748
19194.0,0.0,0.0,0.0,0.0,0.0,23.19180844646661,23.127227106952432,23.050914929868554,22.95320320977612,22.820315506217014,23.255262719151347,22,24.318050099623235
19195.0,0.0,0.0,0.0,0.0,0.0,23.247496349220228,23.19180844646661,23.127227106952432,23.050914929868554,22.95320320977612,23.255262719151347,22,24.370545584520016
19196.0,0.0,0.0,0.0,0.0,0.0,23.295372764510205,23.247496349220228,23.19180844646661,23.127227106952432,23.050914929868554,23.255262719151347,23,24.45394580269891
19197.0,0.0,0.0,0.0,0.0,0.0,23.338946354536915,23.295372764510205,23.247496349220228,23.19180844646661,23.127227106952432,23.255262719151347,23,24.650307332924854
19198.0,1703.264832648449,0.0,0.0,0.0,0.0,21.769396384773017,23.338946354536915,23.295372764510205,23.247496349220228,23.19180844646661,21.046502277901595,23,24.878708960524193
19199.0,2800.1519208803006,1703.264832648449,0.0,0.0,0.0,18.331073810242913,21.769396384773017,23.338946354536915,23.295372764510205,23.247496349220228,14.386395445193443,23,25.00529227800382
19200.0,2047.4656461928,2800.1519208803006,1703.264832648449,0.0,0.0,16.612428758925716,18.331073810242913,21.769396384773017,23.338946354536915,23.295372764510205,13.777507295771272,0,24.94241505375743
19201.0,1557.4765993800322,2047.4656461928,2800.1519208803006,1703.264832648449,0.0,15.98495694770827,16.612428758925716,18.331073810242913,21.769396384773017,23.338946354536915,13.777507295771272,0,24.796459218471398
19202.0,813.0240143481446,1557.4765993800322,2047.4656461928,2800.1519208803006,1703.264832648449,16.12353973395102,15.98495694770827,16.612428758925716,18.331073810242913,21.769396384773017,17.033925290063564,0,24.63239966267645
19203.0,0.0,813.0240143481446,1557.4765993800322,2047.4656461928,2800.1519208803006,17.66062135745375,16.12353973395102,15.98495694770827,16.612428758925716,18.331073810242913,26.990267210959473,0,24.474911683610458
19204.0,0.0,0.0,813.0240143481446,1557.4765993800322,2047.4656461928,18.621862483465577,17.66062135745375,16.12353973395102,15.98495694770827,16.612428758925716,27.81534168171129,1,24.34186681403503
19205.0,0.0,0.0,0.0,813.0240143481446,1557.4765993800322,19.2094364531398,18.621862483465577,17.66062135745375,16.12353973395102,15.98495694770827,27.81534168171129,1,24.21980454373744
