,P_coo,P_fan,P_hea,P_pum,P_tot,T_oa,T_roo,T_set
18974.0,563.1655811259458,1.0499128175691754,0.0,5.60152564407184,569.8170195875867,306.68834972882513,305.2590375013069,305.27075936899104
18975.0,592.6599660808687,1.2411902653513383,0.0,5.60152564407184,599.5026819902918,306.52873788424614,305.1538918277855,305.1540119350287
18976.0,626.1047549613827,1.5529741468920155,0.0,5.60152564407184,633.2592547523466,306.3886952610485,304.78412698903816,304.7842962209566
18977.0,600.8555299079993,1.4579430494255945,0.0,5.60152564407184,607.9149986014964,306.2652234656597,304.7506898036758,304.7507689270756
18978.0,575.8384122051211,1.3192872380179081,0.0,5.60152564407184,582.7592250872109,306.14655579755606,304.75068445004604,304.7507689270756
18979.0,552.7431353324727,1.1788328260915941,0.0,5.60152564407184,559.5234938026363,306.0216840893402,304.7506756477633,304.7507689270756
18980.0,528.5923474442562,1.03374655176351,0.0,5.60152564407184,535.2276196400915,305.83240158016355,304.75066171394815,304.7507689270756
18981.0,502.608936167349,0.8974899913208417,0.0,5.60152564407184,509.10795180274164,305.42764634675365,304.7478734305247,304.7507689270756
18982.0,493.1823434725028,0.8739606953892678,0.0,5.60152564407184,499.6578298119638,304.9044559392955,304.68585069234217,304.7507689270756
18983.0,486.94307864181593,0.8739606953892678,0.0,5.60152564407184,493.418564981277,304.43458680075145,304.53206290679105,304.7507689270756
18984.0,481.4086874085801,0.8739606953892678,0.0,5.60152564407184,487.88417374804123,304.18297207825583,304.2116965364558,304.7507689270756
18985.0,475.8305485286235,0.8739606953892678,0.0,5.60152564407184,482.3060348680846,304.18078397821444,303.77851743545204,304.7507689270756
18986.0,470.8224743316805,0.8739606953892678,0.0,5.60152564407184,477.29796067114154,304.28012981246263,303.36322459490333,304.7507689270756
18987.0,445.0811506730678,0.8354312453780448,0.0,5.354576664067974,451.2711585825139,304.3077876615624,302.9655206683913,304.72495611240754
18988.0,13.672501767978561,0.02579071586208007,0.0,0.16530189176993276,13.863594375610573,304.1099394339453,303.26514237728065,304.6470997640693
18989.0,0.0,0.0,0.0,0.0,0.0,303.69151769027854,303.9687915237254,304.63997620220346
18990.0,0.0,0.0,0.0,0.0,0.0,303.1855949558661,304.3178258161315,304.63997620220346
18991.0,0.0,0.0,0.0,0.0,0.0,302.7334886074199,304.47327042951815,304.63997620220346
18992.0,0.0,0.0,0.0,0.0,0.0,302.4847879932718,304.51727079347955,304.63997620220346
18993.0,0.0,0.0,0.0,0.0,0.0,302.50446163564203,304.50289721406,304.63997620220346
18994.0,0.0,0.0,0.0,0.0,0.0,302.6262755870686,304.45985854787074,304.63997620220346
18995.0,0.0,0.0,0.0,0.0,0.0,302.63920644172134,304.3944145096735,304.63997620220346
18996.0,0.0,0.0,0.0,0.0,0.0,302.3283609453705,304.3071859999787,304.63997620220346
18997.0,0.0,0.0,0.0,0.0,0.0,301.6260507472817,304.1916596967784,304.63997620220346
18998.0,0.0,0.0,0.0,0.0,0.0,300.7773199243992,304.04232259624274,304.63997620220346
18999.0,460.4068686317044,0.35731105132951957,0.0,2.290133901320468,463.05431358435436,300.0832971435671,302.9044957124317,303.1802884448381
19000.0,1643.1154521137673,94.70272448709105,0.0,5.60152564407184,1743.41970224493,299.74133785701287,298.71792385876586,298.74488593268944
19001.0,476.09963788437295,1.6204359852587975,0.0,5.60152564407184,483.32159951370346,299.53498989877977,298.39977806209976,298.40030457736606
19002.0,394.4894287215071,0.9604426222106545,0.0,5.60152564407184,401.05139698778964,299.37762584842955,298.39495259958505,298.40030457736606
19003.0,378.45528471649106,0.8739606953892678,0.0,5.60152564407184,384.9307710559521,299.27890096651925,298.29121363533307,298.40030457736606
19004.0,131.30613685136677,0.3058340354599576,0.0,1.9601993562146247,133.57217024304137,299.2475283129946,298.4183714100557,299.5667401398301
19005.0,0.0,0.0,0.0,0.0,0.0,299.2698907751773,299.01183085662484,303.06717479765945
19006.0,0.0,0.0,0.0,0.0,0.0,299.2999001725088,299.3346803522679,303.37559577381484
19007.0,0.0,0.0,0.0,0.0,0.0,299.28650743302325,299.5073613794894,303.37559577381484
19008.0,0.0,0.0,0.0,0.0,0.0,299.1981510749812,299.596826410931,303.37559577381484
19009.0,0.0,0.0,0.0,0.0,0.0,299.0806199015823,299.63693249149253,303.37559577381484
19010.0,0.0,0.0,0.0,0.0,0.0,298.95446234804126,299.6412854743769,303.37559577381484
19011.0,0.0,0.0,0.0,0.0,0.0,298.82213584618717,299.61791997390566,303.37559577381484
19012.0,0.0,0.0,0.0,0.0,0.0,298.68304988134764,299.57461472562676,303.37559577381484
19013.0,0.0,0.0,0.0,0.0,0.0,298.53047638860204,299.5167886840146,303.37559577381484
19014.0,0.0,0.0,0.0,0.0,0.0,298.3728403914034,299.44761483235135,303.37559577381484
19015.0,0.0,0.0,0.0,0.0,0.0,298.2233290903001,299.36934310230475,303.37559577381484
19016.0,0.0,0.0,0.0,0.0,0.0,298.1164790121749,299.2844241409159,303.37559577381484
19017.0,713.312904946932,164.12478970001908,0.0,1.4415395743454447,878.8792342212967,298.12065807156955,298.62263289933594,299.6909410811099
19018.0,2788.748277538165,637.7551020408166,0.0,5.60152564407184,3432.1049052230537,298.17614842573965,294.5272374141307,288.26556139119515
19019.0,2801.6486118280427,637.7551020408166,0.0,5.60152564407184,3445.005239512931,298.18672272574173,291.9039344150055,287.20360284047223
19020.0,2588.5132501249664,637.7551020408166,0.0,5.60152564407184,3231.869877809854,298.0865585594755,290.41541888379936,287.20360284047223
19021.0,1780.6172099653763,637.7551020408166,0.0,5.60152564407184,2423.973837650265,297.9403225906652,289.65551875646486,287.20360284047223
19022.0,1628.287919715332,637.7551020408166,0.0,5.60152564407184,2271.6445474002203,297.78467568099654,289.2631776042745,287.20360284047223
19023.0,1520.321588408288,637.7551020408166,0.0,5.60152564407184,2163.6782160931766,297.6296695611336,288.9618845279348,287.20360284047223
19024.0,1238.7900799823758,542.0766794632856,0.0,4.952364368709656,1785.819123814371,297.4677874625499,288.87779821924073,288.15168608528654
19025.0,0.46898442677756974,0.20208167864022925,0.0,0.0020077152864566017,0.6730738207042729,297.2625460118798,290.2018539058963,291.03486243123825
19026.0,0.0,0.0,0.0,0.0,0.0,297.08001581309037,291.2614611334211,291.2578123744316
19027.0,258.3508778573285,2.5915041569239374,0.0,4.106446995461693,265.0488290097141,297.0157624062559,291.3640786083467,291.2578123744316
19028.0,326.0766864663554,2.0570598157095037,0.0,5.60152564407184,333.7352719261368,297.16074465395224,291.25786742478897,291.2578123744316
19029.0,333.5424305617281,2.244914801504544,0.0,5.60152564407184,341.38887100730454,297.5257302301495,291.25792346807845,291.2578123744316
19030.0,347.1869559215096,2.6585410755217307,0.0,5.60152564407184,355.44702264110316,298.0131052726261,291.25801163837934,291.2578123744316
19031.0,366.83083643489357,3.378736892786229,0.0,5.60152564407184,375.8110989717518,298.51103931128654,291.25808422071873,291.2578123744316
19032.0,124.60648829896606,1.3070444914675485,0.0,1.8310363395655582,127.74456912999916,298.93669597452174,291.56538167410497,292.48942771676127
19033.0,0.0,0.0,0.0,0.0,0.0,299.33607461709363,292.3340093424675,296.1944015061762
19034.0,0.0,0.0,0.0,0.0,0.0,299.7350485888225,292.97842796102066,296.50448073457716
19035.0,22.672696491630063,0.09251244637007079,0.0,0.5929452473911972,23.35815418539133,300.1354597128306,293.566758968132,296.50448073457716
19036.0,313.15489736581736,0.8714547149007923,0.0,5.585463921795546,319.6118160025136,300.5427515145654,293.7975847496683,296.50448073457716
19037.0,354.7992536043686,0.8739606953892678,0.0,5.60152564407184,361.27473994382973,300.96844659754896,293.8041364752447,298.7564292260687
19038.0,361.2435256510241,0.8739606953892678,0.0,5.60152564407184,367.71901199048534,301.40269291125514,293.9936501900885,305.54501323118546
19039.0,364.2890931254546,0.8739606953892678,0.0,5.60152564407184,370.7645794649158,301.8294309185649,294.29052629156183,306.1650988778075
19040.0,368.0326529515098,0.8739606953892678,0.0,5.60152564407184,374.508139290971,302.21678365733857,294.7623308247696,306.1650988778075
19041.0,374.1174387524699,0.8739606953892678,0.0,5.60152564407184,380.5929250919311,302.50925293202283,295.3649788832415,306.1650988778075
19042.0,381.3006059481519,0.8739606953892678,0.0,5.60152564407184,387.7760922876129,302.74634431442894,295.97089895536084,306.1650988778075
19043.0,389.1711846040977,0.8739606953892678,0.0,5.60152564407184,395.6466709435588,302.995104455282,296.59131676247097,306.1650988778075
19044.0,398.2009025154184,0.8739606953892678,0.0,5.60152564407184,404.6763888548796,303.3254773696701,297.234723699676,306.33924008475276
19045.0,408.8387416284801,0.8739606953892678,0.0,5.60152564407184,415.3142279679411,303.7674349484714,297.9104043680024,306.87671109320087
19046.0,420.5891026159566,0.8739606953892678,0.0,5.60152564407184,427.06458895541783,304.24678533558614,298.627381263828,306.92351383140397
19047.0,432.56175782845287,0.8739606953892678,0.0,5.60152564407184,439.037244167914,304.66999022901376,299.386508408754,306.92351383140397
19048.0,443.7567006810333,0.8739606953892678,0.0,5.60152564407184,450.23218702049445,304.95185333461654,300.1788219656717,306.78717384287927
19049.0,454.29991997337584,0.8739606953892678,0.0,5.60152564407184,460.77540631283694,305.0918083848889,300.99007079920074,306.37526619849524
19050.0,465.3150984016776,0.8739606953892678,0.0,5.60152564407184,471.7905847411386,305.1681397625863,301.8082634264838,306.3373445025051
19051.0,477.49409113886367,0.8739606953892678,0.0,5.60152564407184,483.9695774783247,305.26653008740954,302.62063622998704,306.3373445025051
19052.0,491.31829455694583,0.8739606953892678,0.0,5.60152564407184,497.793780896407,305.4726528551883,303.42109643312494,306.3373445025051
19053.0,506.7605106472137,0.8739606953892678,0.0,5.60152564407184,513.2359969866749,305.80569708004003,304.2107091781797,306.3373445025051
19054.0,1589.6857750209886,198.77197308582606,0.0,5.60152564407184,1794.0592737508864,306.15718989110206,303.8670753863034,304.332951274059
19055.0,3401.116308380836,636.4914985304582,0.0,5.60152564407184,4043.209332555366,306.39734388176663,300.2247634299751,298.31843848940946
19056.0,3395.4250204702157,637.7551020408166,0.0,5.60152564407184,4038.781648155105,306.44995231498945,299.0874423408931,297.7910506797504
19057.0,3389.858523795775,637.7551020408166,0.0,5.60152564407184,4033.2151514806633,306.44999999999993,298.62377385591003,297.7910506797504
19058.0,3386.023736386013,637.7551020408166,0.0,5.60152564407184,4029.3803640709016,306.44999999999993,298.318445045983,297.6899047682189
19059.0,3383.216799025983,637.7551020408166,0.0,5.60152564407184,4026.573426710872,306.44999999999993,298.07559787667816,297.37522748700485
19060.0,3381.0318173519045,637.7551020408166,0.0,5.60152564407184,4024.3884450367927,306.44999999999993,297.8643606754245,297.347367626208
19061.0,3379.4669128183727,637.7551020408166,0.0,5.60152564407184,4022.8235405032606,306.44999999999993,297.6726965880958,297.347367626208
19062.0,3378.431406844799,637.7551020408166,0.0,5.60152564407184,4021.788034529687,306.44999999999993,297.495258211861,297.347367626208
19063.0,3370.7714740174633,506.63247990333207,0.0,5.60152564407184,3883.005479564867,306.44999999999993,297.3560009226428,297.347367626208
19064.0,3332.2798839462853,207.50201457589375,0.0,5.60152564407184,3545.3834241662507,306.44999999999993,297.34356149825805,297.347367626208
19065.0,3010.138067409786,86.14211113458573,0.0,5.60152564407184,3101.8817041884427,306.44999999999993,297.3457454087791,297.347367626208
19066.0,2001.9159009149985,68.427446034916,0.0,5.60152564407184,2075.9448725939865,306.44999999999993,297.3470578805211,297.347367626208
19067.0,1770.8993803364497,59.54269503989592,0.0,5.60152564407184,1836.0436010204178,306.45005564231894,297.34699429880976,297.347367626208
19068.0,1617.8534881654932,51.19257085347964,0.0,5.60152564407184,1674.6475846630444,306.48360798121115,297.34700024958596,297.347367626208
19069.0,1512.4119128952052,43.892507306256405,0.0,5.60152564407184,1561.9059458455336,306.6498483969399,297.3470150453269,297.347367626208
19070.0,1434.2586571965799,37.62262152991281,0.0,5.60152564407184,1477.4828043705645,306.87395796456957,297.3470344376201,297.347367626208
19071.0,959.9321132312531,18.437296279772205,0.0,5.60152564407184,983.9709351550973,307.0277879177818,298.0277846698642,298.20391382561576
19072.0,428.9036769712089,0.8739606953892678,0.0,5.60152564407184,435.37916331067004,306.9607745951988,299.7886955147258,300.7892885969954
19073.0,451.5151790822031,0.9127483125222796,0.0,5.60152564407184,458.02945303879716,306.5632404458639,300.7385031922178,300.99985923281935
19074.0,566.7230635240414,1.8192595619400302,0.0,5.60152564407184,574.1438487300533,306.0054374257488,300.9989908571984,300.99985923281935
19075.0,577.3696572946845,1.8873844475237704,0.0,5.60152564407184,584.85856738628,305.51971854433214,300.9998592852474,300.99985923281935
19076.0,933.1849688906655,4.815640324430309,0.0,5.60152564407184,943.6021348591676,305.2806011311783,300.02201476891037,300.0362039467813
19077.0,2497.5507282875556,61.84399893347562,0.0,5.60152564407184,2564.9962528651026,305.1783337764188,297.10545513957817,297.1415067147008
19078.0,1282.3125746512646,27.625389127091758,0.0,5.60152564407184,1315.539489422428,305.09727743768485,296.87939563220317,296.88003017169916
19079.0,1034.038551137309,19.948438183679684,0.0,5.60152564407184,1059.5885149650605,304.9619539550098,296.8792358148664,296.88003017169916
19080.0,808.7134701624898,11.391706823502913,0.0,5.60152564407184,825.7067026300646,304.72608430493193,296.8786719950271,296.88003017169916
19081.0,698.6478435321909,7.842860353984856,0.0,5.60152564407184,712.0922295302477,304.4571022408205,296.87954608366346,296.88003017169916
19082.0,616.7517353292488,5.475067158637203,0.0,5.60152564407184,627.8283281319578,304.18229362346665,296.87960484176915,296.88003017169916
19083.0,552.1911892136724,3.8564108658362444,0.0,5.60152564407184,561.6491257235801,303.9017202514491,296.87965190336257,296.88003017169916
19084.0,561.8561236891559,4.161198597843715,0.0,5.60152564407184,571.6188479310714,303.6134977817959,296.4753609241001,296.47620588157463
19085.0,687.765406695752,9.642042105982892,0.0,5.60152564407184,703.0089744458066,303.31307054108885,295.2516259711623,295.25265921951035
19086.0,595.991751049683,7.417485520751976,0.0,5.60152564407184,609.0107622145067,303.00725842960276,295.1386946486568,295.13924184790983
19087.0,524.9931677246431,4.97845231755925,0.0,5.60152564407184,535.5731456862741,302.7062030341386,295.13879859933434,295.13924184790983
19088.0,476.63527591537803,3.491053275055369,0.0,5.60152564407184,485.7278548345052,302.44632693512455,295.1388888132016,295.13924184790983
19089.0,491.4638067253093,3.4326512056595897,0.0,5.60152564407184,500.49798357504085,302.31253922231065,294.5554838315738,294.56668371971887
19090.0,793.635321804695,23.522876883096284,0.0,5.60152564407184,822.759724331863,302.2458452398471,292.7483033841584,292.7683252767868
19091.0,720.0924341843396,25.45579089814591,0.0,5.60152564407184,751.1497507265573,302.14433513045475,292.6020273618079,292.6027125191568
19092.0,634.4474496194817,17.930310494604424,0.0,5.60152564407184,657.979285758158,301.8953363136817,292.60213166830033,292.6027125191568
19093.0,564.6705559870904,12.822265612060407,0.0,5.60152564407184,583.0943472432228,301.4403008966253,292.60220634084726,292.6027125191568
19094.0,119.69789945897037,2.3943515024729902,0.0,1.2668683445926936,123.35911930603604,300.91387748382004,293.2170446106133,295.6333239832765
19095.0,0.0,0.0,0.0,0.0,0.0,300.4909513026136,294.2398249612992,305.0042030581664
19096.0,0.0,0.0,0.0,0.0,0.0,300.28587431942344,294.84850901028807,305.82367125124495
19097.0,0.0,0.0,0.0,0.0,0.0,300.1613980145338,295.25289202033713,305.82367125124495
19098.0,0.0,0.0,0.0,0.0,0.0,300.0463625760143,295.54830592350476,305.82367125124495
19099.0,0.0,0.0,0.0,0.0,0.0,299.9232437146472,295.78184008036146,305.82367125124495
19100.0,0.0,0.0,0.0,0.0,0.0,299.78042399783754,295.9777501865884,305.82367125124495
19101.0,0.0,0.0,0.0,0.0,0.0,299.630032038866,296.1432752159357,305.82367125124495
19102.0,0.0,0.0,0.0,0.0,0.0,299.47893271581904,296.2823783218304,305.82367125124495
19103.0,44.003810235958575,9.829200497692586,0.0,0.0863317572409243,53.91934249089209,299.3290208513651,296.36838667423496,302.22203985813513
19104.0,2669.514040396189,596.3810255289649,0.0,5.238129177560946,3271.133195102715,299.18543851763593,293.45196861983135,291.0043301590829
19105.0,2851.4457300943545,637.7551020408166,0.0,5.60152564407184,3494.8023577792433,299.0588278826623,290.8081262426298,289.96474880318505
19106.0,1185.3240809931876,215.2373329450261,0.0,5.60152564407184,1406.1629395822858,298.94138794775904,289.9690188655549,289.96474880318505
19107.0,804.4440631919199,114.82274871474037,0.0,5.60152564407184,924.8683375507319,298.8198500254182,289.9635347952699,289.96474880318505
19108.0,695.5584988855883,79.18275517602777,0.0,5.60152564407184,780.3427797056879,298.6512546729076,289.96375366221923,289.96474880318505
19109.0,257.391128620243,25.183657216792554,0.0,2.2633643641881167,284.8381502012237,298.342280084434,290.40198529844497,292.08297412885776
19110.0,0.0,0.0,0.0,0.0,0.0,297.96957639076425,291.54350993649706,298.4973447665391
19111.0,0.0,0.0,0.0,0.0,0.0,297.65896679761534,292.2403135967772,299.0914057358096
19112.0,0.0,0.0,0.0,0.0,0.0,297.5169667886725,292.6898434415339,299.0914057358096
19113.0,0.0,0.0,0.0,0.0,0.0,297.5182292533825,293.0104198589996,299.0914057358096
19114.0,0.0,0.0,0.0,0.0,0.0,297.57004625291484,293.26037257052667,299.0914057358096
19115.0,0.0,0.0,0.0,0.0,0.0,297.58214974334976,293.4707357459554,299.0914057358096
19116.0,0.0,0.0,0.0,0.0,0.0,297.4950796809521,293.65304943067184,299.0914057358096
19117.0,0.0,0.0,0.0,0.0,0.0,297.37403344261753,293.8080459528758,299.0914057358096
19118.0,0.0,0.0,0.0,0.0,0.0,297.2483105398426,293.9383884683181,299.0914057358096
19119.0,0.0,0.0,0.0,0.0,0.0,297.1194548490952,294.0467164277331,299.0914057358096
19120.0,0.0,0.0,0.0,0.0,0.0,296.98474792504186,294.1363295567888,299.0914057358096
19121.0,0.0,0.0,0.0,0.0,0.0,296.8329551065046,294.2108360391116,299.0914057358096
19122.0,1.6122701965517245,0.004176634147459211,0.0,0.026769537127156923,1.6432163678263407,296.673650995074,294.2695768967525,297.6741814890078
19123.0,298.4470789365671,0.7881308636551317,0.0,5.051411656084094,304.2866214563063,296.52300080990983,293.02041247837775,293.229746278238
19124.0,317.43298693629936,0.8739606953892678,0.0,5.60152564407184,323.9084732757604,296.4346326260867,292.59203983133006,292.83045532523977
19125.0,311.4570439873329,0.8739606953892678,0.0,5.60152564407184,317.93253032679405,296.5540861814958,292.5275598819162,292.83045532523977
19126.0,309.90713299811745,0.8739606953892678,0.0,5.60152564407184,316.38261933757855,296.86486931901237,292.5151906008626,292.83045532523977
19127.0,311.3667157008634,0.8739606953892678,0.0,5.60152564407184,317.8422020403244,297.295885530655,292.5554977691397,292.83045532523977
19128.0,315.01493154295673,0.8739606953892678,0.0,5.60152564407184,321.49041788241783,297.82370512869807,292.6499278395341,292.83045532523977
19129.0,335.14885885512683,1.2163095249526117,0.0,5.60152564407184,341.9666940241513,298.5406048033702,292.7901808360902,292.83045532523977
19130.0,385.3920832457609,2.379030692446595,0.0,5.60152564407184,393.37263958227936,299.34054812621656,292.83091662049435,292.83045532523977
19131.0,425.36542343179116,3.70080290684191,0.0,5.60152564407184,434.667751982705,300.05052626679316,292.83090120992284,292.83045532523977
19132.0,462.48503639632406,5.407990267520585,0.0,5.60152564407184,473.4945523079164,300.5239503915707,292.83087058110374,292.83045532523977
19133.0,363.1113869225565,2.057698827396706,0.0,5.60152564407184,370.77061139402525,300.79348456377755,293.14863530803615,295.41080717119803
19134.0,337.1256160721921,0.8739606953892678,0.0,5.60152564407184,343.60110241165313,300.9925490436112,293.73880594821856,303.4549741878096
19135.0,345.7507800156018,0.8739606953892678,0.0,5.60152564407184,352.2262663550629,301.25323159043205,294.20311274513875,304.1709591311811
19136.0,356.05552530311724,0.8739606953892678,0.0,5.60152564407184,362.5310116425783,301.69722480904187,294.7246592365567,304.1709591311811
19137.0,369.3107949825826,0.8739606953892678,0.0,5.60152564407184,375.78628132204375,302.3244923275781,295.3235706959338,304.1709591311811
19138.0,383.5044899585895,0.8739606953892678,0.0,5.60152564407184,389.97997629805064,302.9924745672586,295.899088997818,304.1709591311811
19139.0,396.4553876410688,0.8739606953892678,0.0,5.60152564407184,402.93087398052984,303.54247053433977,296.4797995564308,304.1709591311811
19140.0,406.6546711921486,0.8739606953892678,0.0,5.60152564407184,413.1301575316096,303.87813589589115,297.07748261670037,304.1709591311811
19141.0,415.26657166130224,0.8739606953892678,0.0,5.60152564407184,421.7420580007633,304.1533333333333,297.6961994195029,304.1709591311811
19142.0,423.3498061356173,0.8739606953892678,0.0,5.60152564407184,429.82529247507847,304.4283333333333,298.3401092873939,304.1709591311811
19143.0,431.6498376686523,0.8739606953892678,0.0,5.60152564407184,438.1253240081136,304.7033333333333,299.00824783617514,303.2192782832935
19144.0,441.02463272861775,0.8739606953892678,0.0,5.60152564407184,447.5001190680789,304.9783333333333,299.69922552768764,300.35956318487126
19145.0,638.4958336157174,2.8063357380391865,0.0,5.60152564407184,646.9036949978284,305.2533333333333,300.10748448198217,300.117343525117
19146.0,789.1644931574525,4.827620705124155,0.0,5.60152564407184,799.5936395066485,305.5283333333333,300.11785039158104,300.117343525117
19147.0,907.0035286765302,7.002808757114094,0.0,5.60152564407184,919.6078630777159,305.80329930597986,300.1177540009033,300.117343525117
19148.0,1007.5410116730476,9.098482756379614,0.0,5.60152564407184,1022.2410200734992,306.0339377561042,300.1176434786591,300.117343525117
19149.0,784.3342975338777,5.847262498442307,0.0,5.60152564407184,795.7830856763918,306.0783768641347,300.6772597546749,300.98999150500873
19150.0,466.4933892664802,0.8739606953892678,0.0,5.60152564407184,472.9688756059413,306.0031871421118,302.06936029057476,303.6479762100369
19151.0,485.9981487528418,0.8739606953892678,0.0,5.60152564407184,492.47363509230286,305.94175976263847,303.0109131595707,303.85602295543964
19152.0,586.7578914440143,1.4296839485029826,0.0,5.60152564407184,593.7891010365892,305.9893443137443,303.7096571379898,303.85602295543964
19153.0,2173.0824946191537,165.8628846711617,0.0,5.60152564407184,2344.546904934388,306.08298112469987,302.4417574434989,302.3203324130889
19154.0,3375.759027717318,637.7551020408166,0.0,5.60152564407184,4019.115655402206,306.200344089991,299.2792012476771,297.5459981068673
19155.0,3379.0193044723046,637.7551020408166,0.0,5.60152564407184,4022.3759321571924,306.3528396924757,298.35549862949136,297.10286715765227
19156.0,3387.8009664588144,637.7551020408166,0.0,5.60152564407184,4031.1575941437036,306.5561360478958,297.86192824063545,297.10286715765227
19157.0,3402.759707176238,637.7551020408166,0.0,5.60152564407184,4046.116334861127,306.8218910066757,297.46143092874894,297.10286715765227
19158.0,1956.7915031087618,205.61685047915844,0.0,5.60152564407184,2168.0098792319927,307.11976442644306,298.2221575859277,299.2767611436138
19159.0,474.0576586449131,0.8739606953892678,0.0,5.60152564407184,480.53314498437413,307.4094341853081,301.07269808693565,306.0588683937194
19160.0,495.70325127463457,0.8739606953892678,0.0,5.60152564407184,502.17873761409567,307.676995378938,302.67117369285575,306.6634850687127
19161.0,515.3027769859966,0.8739606953892678,0.0,5.60152564407184,521.7782633254576,307.9660617641753,303.6675798801108,306.6634850687127
19162.0,1518.5111772842095,208.45003639348627,0.0,5.60152564407184,1732.5627393217676,308.19208899333904,303.4289160068562,304.11560344453517
19163.0,3546.3197742211914,637.7551020408166,0.0,5.60152564407184,4189.676401906078,308.2306630306638,299.6544822196465,296.4502153519228
19164.0,3512.131956916324,637.7551020408166,0.0,5.60152564407184,4155.488584601211,308.0216553456688,298.2219480000727,295.7538150070032
19165.0,3481.3031942263706,637.7551020408166,0.0,5.60152564407184,4124.6598219112575,307.7466666666666,297.49266791690644,295.7538150070032
19166.0,3454.7895182444386,637.7551020408166,0.0,5.60152564407184,4098.146145929327,307.47166666666664,296.94887476660836,295.7538150070032
19167.0,3430.198673928374,637.7551020408166,0.0,5.60152564407184,4073.555301613262,307.19666666666666,296.4938370713695,295.7538150070032
19168.0,3406.2431346133462,637.7551020408166,0.0,5.60152564407184,4049.5997622982345,306.92166666666657,296.09342000002533,295.7538150070032
19169.0,3367.6714264530265,428.8352348639924,0.0,5.60152564407184,3802.108186961091,306.64666666666665,295.78229903497487,295.7538150070032
19170.0,2552.1614079607857,68.45992115914189,0.0,5.60152564407184,2626.2228547639997,306.3716666666666,295.7512245431204,295.7538150070032
19171.0,2431.197657199354,287.39933420657286,0.0,5.60152564407184,2724.198517049999,306.09666666666664,295.29502615775374,295.24934380225636
19172.0,3303.869257449823,637.7551020408166,0.0,5.60152564407184,3947.225885134712,305.8216666666667,294.47851459357537,293.72421956742653
19173.0,3286.125345577673,637.7551020408166,0.0,5.60152564407184,3929.4819732625624,305.54666666666657,294.2329138147224,293.60173238362097
19174.0,3263.605706611291,637.7551020408166,0.0,5.60152564407184,3906.962334296179,305.27166666666665,293.9241817735644,293.60173238362097
19175.0,2519.0155353715536,336.110720152444,0.0,5.60152564407184,2860.72778116807,304.9966666666666,293.7714808397747,293.74661550661733
19176.0,1171.4322881783598,31.985326681696517,0.0,5.60152564407184,1209.0191405041285,304.72166666666664,294.20289568459754,294.2039306916153
19177.0,917.5344862158831,20.55574396904929,0.0,5.60152564407184,943.6917558290044,304.4466666666667,294.2452477401439,294.2458714891883
19178.0,795.4248292383144,14.6872079046921,0.0,5.60152564407184,815.7135627870783,304.17166666666657,294.2453599634521,294.2458714891883
19179.0,713.5879403975453,10.862620089799483,0.0,5.60152564407184,730.0520861314166,303.8965161055099,294.2454566002349,294.2458714891883
19180.0,644.7293670088854,8.211002238206783,0.0,5.60152564407184,658.541894891164,303.4129469281776,294.2454868786538,294.2458714891883
19181.0,554.8121545708756,5.972016003265385,0.0,5.60152564407184,566.3856962182127,302.096765224523,294.24544817642607,294.2458714891883
19182.0,463.69397385654975,4.125781928310166,0.0,5.60152564407184,473.4212814289318,300.3980495781427,294.2454437396654,294.2458714891883
19183.0,398.8878575144337,2.8184060945935565,0.0,5.60152564407184,407.30778925309903,299.09279623237086,294.24550591003936,294.2458714891883
19184.0,365.85593836332185,2.0370906954559413,0.0,5.60152564407184,373.4945547028497,298.6805283148387,294.2455992308008,294.2458714891883
19185.0,347.3707136444243,1.5373550502750604,0.0,5.60152564407184,354.50959433877125,298.5299999999999,294.2456418246695,294.2458714891883
19186.0,162.20235821905035,0.607120502023008,0.0,2.695692388800791,165.5051711098742,298.38,294.4449145280526,294.73020338629175
19187.0,0.0,0.0,0.0,0.0,0.0,298.2299999999999,295.0895355950931,296.2658175408557
19188.0,0.0,0.0,0.0,0.0,0.0,298.0799999999999,295.5109880061745,296.4052627191513
19189.0,0.0,0.0,0.0,0.0,0.0,297.93,295.7837500558288,296.4052627191513
19190.0,0.0,0.0,0.0,0.0,0.0,297.7799999999999,295.970315506217,296.4052627191513
19191.0,0.0,0.0,0.0,0.0,0.0,297.63,296.10320320977615,296.4052627191513
19192.0,0.0,0.0,0.0,0.0,0.0,297.49821559022064,296.20091492986853,296.4052627191513
19193.0,0.0,0.0,0.0,0.0,0.0,297.4481678485777,296.2772271069524,296.4052627191513
19194.0,0.0,0.0,0.0,0.0,0.0,297.46805009962316,296.3418084464666,296.4052627191513
19195.0,0.0,0.0,0.0,0.0,0.0,297.52054558452,296.3974963492202,296.4052627191513
19196.0,0.0,0.0,0.0,0.0,0.0,297.6039458026989,296.4453727645102,296.4052627191513
19197.0,0.0,0.0,0.0,0.0,0.0,297.80030733292483,296.4889463545369,296.4052627191513
19198.0,1703.264832648449,390.1202057882709,0.0,3.426500752405936,2096.8115391891256,298.02870896052417,294.919396384773,294.1965022779016
19199.0,2800.1519208803006,637.7551020408166,0.0,5.60152564407184,3443.50854856519,298.1552922780038,291.4810738102429,287.5363954451934
19200.0,2047.4656461927998,637.7551020408166,0.0,5.60152564407184,2690.822273877688,298.0924150537574,289.76242875892575,286.92750729577125
