,T_oa,T_roo,mass_flow
21493,294.5571147,292.3353468,0.075
21494,294.3030379,292.1357296,0.075
21495,294.1737803,291.9433137,0.075
21496,294.1500294,291.7626287,0.075
21497,294.15,291.5948896,0.075
21498,294.15,291.4384627,0.075
21499,294.15,291.2925756,0.075
21500,294.15,291.1569668,0.075
21501,294.15,291.0311751,0.075
21502,294.15,290.9146073,0.075
21503,294.15,290.8065162,0.075
21504,294.1184586,290.7054747,0.075
21505,293.9460569,290.6043429,0.075
21506,293.658217,290.4969704,0.075
21507,293.3249771,290.3831186,0.075
21508,292.953727,290.2640091,0.075
21509,292.3960509,290.1314481,0.075
21510,291.7729451,289.9817933,0.075
21511,291.2953673,289.8252533,0.075
21512,291.1608683,289.6791213,0.075
21513,291.3888186,289.5596478,0.075
21514,291.7727736,289.4691624,0.075
21515,292.0786087,289.3987068,0.075
21516,292.1497741,289.3320909,0.075
21517,292.15,289.2640166,0.075
21518,292.15,289.1985545,0.075
21519,292.15,289.136484,0.075
21520,292.15,289.0778318,0.075
21521,292.15,289.0225135,0.075
21522,292.15,288.9703647,0.075
21523,292.1499782,288.9217949,0.075
21524,292.1340815,288.8791233,0.075
21525,292.0654515,288.8448108,0.075
21526,292.0094076,288.8267742,0.075
21527,292.0594579,288.8407035,0.075605822
21528,292.3023574,288.5606706,0.186261868
21529,292.7416644,287.7084015,0.593847827
21530,293.2936306,287.4520179,0.669138329
21531,293.8643315,287.5614005,0.612956495
21532,294.3833044,288.5749212,0.184711752
21533,294.8833333,289.4244314,0.124398363
21534,295.3833333,289.2278184,0.306724184
21535,295.8833333,289.6362347,0.170213218
21536,296.4757696,290.1166914,0.250112722
21537,297.4461631,289.9870235,0.395258884
21538,298.6247518,291.45306,0.163551724
21539,299.6991005,291.2928377,0.409772101
21540,300.4268224,292.0215468,0.244406541
21541,300.9213651,291.732679,0.414015167
21542,301.3493654,293.4194886,0.141960493
21543,301.8357769,296.5651595,0.067453399
21544,302.4809438,293.8864124,0.516386286
21545,303.245073,293.0873727,0.454521078
21546,304.0404309,294.2258195,0.31969915
21547,304.788859,293.3183175,0.563143121
21548,305.4318259,293.2390323,0.567388589
21549,305.9964,293.3052774,0.579320927
21550,306.4985184,296.9748051,0.140843974
21551,306.9380856,299.4641961,0.125631577
21552,307.3231173,300.1121411,0.147552971
21553,307.6720207,296.3546305,0.512473385
21554,307.9521474,294.4149751,0.705020068
21555,308.1167131,296.5662382,0.383311508
21556,308.1498962,296.4662592,0.441052047
21557,308.15,301.5075756,0.094455798
21558,308.15,298.3480502,0.426839517
21559,308.15,297.9764762,0.304571374
21560,308.15,298.727087,0.309176703
21561,308.15,295.9955649,0.621897933
21562,308.15,295.4022941,0.530107697
21563,308.1499844,296.3219342,0.376329659
21564,308.1303413,298.1624263,0.222385347
21565,308.009552,300.1848015,0.11747466
21566,307.7636288,296.2039193,0.493864926
21567,307.3928864,298.2168577,0.149503142
21568,306.9166373,297.7714472,0.278031088
21569,306.4166667,296.1633564,0.37666537
21570,305.9166667,294.0036678,0.595068499
21571,305.4166667,293.1431978,0.633724051
21572,304.9166667,294.893779,0.318967159
21573,304.4166667,294.8479217,0.333484377
21574,303.9166667,293.2956025,0.497751257
21575,303.4166667,294.8486176,0.204564308
21576,302.8731903,292.8257681,0.513447768
21577,302.149318,294.5565219,0.157910196
21578,301.3193823,292.7706539,0.483575743
21579,300.5238576,292.7398114,0.239769821
21580,299.8602371,293.8380328,0.10109754
21581,299.2613355,294.436535,0.077064151
21582,298.7311371,294.4328172,0.075
21583,298.3167092,294.2508828,0.075
21584,298.0334017,294.0548976,0.075
21585,297.7833333,293.8613912,0.075
21586,297.5333333,293.6704515,0.075
21587,297.2833333,293.4821735,0.075
21588,297.0333333,293.2965606,0.075
21589,296.7833333,293.1135085,0.075
21590,296.5333333,292.9328426,0.075
21591,296.2833333,292.7544223,0.075
21592,296.0333333,292.5781388,0.075
21593,295.7833333,292.4039238,0.075
21594,295.5333333,292.2321791,0.075
21595,295.2833997,292.0640248,0.075
21596,295.0848086,291.900464,0.075
21597,295.0928741,291.7494061,0.075
21598,295.2008914,291.6154375,0.075
21599,295.2215787,291.4919586,0.075
21600,295.0331853,291.3668112,0.075
21601,294.7833333,291.2369177,0.075
21602,294.5333333,291.106294,0.075
21603,294.2833333,290.9758475,0.075
21604,294.0333333,290.8457295,0.075
21605,293.7833333,290.7159985,0.075
21606,293.5333333,290.5867081,0.075
21607,293.2833333,290.4581162,0.075
21608,293.0768947,290.332644,0.075
21609,293.0506581,290.2193035,0.075
21610,293.1306019,290.1223176,0.075
21611,293.1761478,290.0356307,0.075
21612,293.0659501,289.9486843,0.075
21613,292.8118571,289.8541459,0.075
21614,292.5078573,289.7522684,0.075
21615,292.2476649,289.6474059,0.075
21616,292.1041527,289.5463438,0.075
21617,292.0510272,289.4533061,0.075
21618,292.0582517,289.3690486,0.075
21619,292.1103368,289.2946662,0.075
21620,292.1966464,289.2329703,0.075
21621,292.3377309,289.1912743,0.075
21622,292.5661983,289.180562,0.075
21623,292.9135678,289.2097071,0.079047458
21624,293.429482,288.9135745,0.1672703
21625,294.1647335,287.9255224,0.540588252
21626,295.0040454,288.0114332,0.398135348
21627,295.7913236,288.607267,0.250015304
21628,296.4022766,289.7407604,0.061681473
21629,296.8882866,290.1584662,0.14310573
21630,297.3429368,290.1976354,0.206146223
21631,297.8443674,289.4452194,0.528563441
21632,298.4436132,289.0018092,0.679498832
21633,299.0946143,289.6838324,0.441947079
21634,299.8145571,291.1598492,0.241043932
21635,300.6499304,290.8352834,0.510737467
21636,301.6167413,292.7901674,0.142011338
21637,302.6166667,293.4760858,0.226307263
21638,303.6166667,293.7557081,0.233095272
21639,304.6166667,292.6041208,0.525326396
21640,305.6166667,295.8811992,0.117297232
21641,306.6166667,297.7692113,0.124356463
21642,307.6166667,295.7145873,0.339970713
21643,308.6166667,298.5112654,0.090573023
21644,309.5003291,298.3887362,0.24276979
21645,309.8907786,296.3826871,0.43829289
21646,309.9514403,296.5575986,0.400991488
21647,310.0195964,295.3702121,0.589512035
21648,310.3667879,295.7439935,0.503890579
21649,310.9112387,300.1308449,0.170679819
21650,311.4881152,297.581556,0.540848019
21651,311.9661075,295.9856872,0.537776649
21652,312.2470098,299.8164683,0.156586832
21653,312.3761248,300.1640282,0.277310397
21654,312.3803872,298.5481678,0.402010178
21655,312.2594817,296.4111373,0.585751304
21656,312.0332869,296.3777176,0.510570498
21657,311.7833333,295.5175927,0.604876324
21658,311.5333333,297.033195,0.35046521
21659,311.2833333,299.9920978,0.1695734
21660,311.0333333,300.7934647,0.172981585
21661,310.7833333,303.3568027,0.068221911
21662,310.5333333,298.7370223,0.434634031
21663,310.2831847,298.7453151,0.265509677
21664,309.9411084,298.3366649,0.305887132
21665,309.2206185,295.6255559,0.532509244
21666,308.2919455,294.7291173,0.512916225
21667,307.4672269,296.0352634,0.289917077
21668,306.9875219,294.7040898,0.47363017
21669,306.731158,295.4962378,0.274776827
21670,306.5438289,297.1538286,0.187886474
21671,306.3159566,294.5018197,0.509910227
21672,305.973055,294.4676388,0.296221243
21673,305.5720509,295.7311407,0.14755019
21674,305.1021107,292.5158086,0.616363498
21675,304.5167188,291.1249011,0.72771527
21676,303.7678948,293.4314136,0.18541637
21677,302.8437646,294.9778382,0.076066278
21678,301.8042875,295.176948,0.075
21679,300.7224721,295.0252758,0.075
21680,299.6074137,294.8112087,0.075
21681,298.3084528,294.5576433,0.075
21682,296.9395476,294.2674012,0.075
21683,295.7049103,293.9527659,0.075
21684,294.9784185,293.6359613,0.075
21685,295.3534542,293.3668208,0.075
21686,296.3185561,293.17005,0.075
21687,297.0578397,293.0239026,0.075
21688,296.9672963,292.8781594,0.075
21689,296.4298053,292.7061702,0.075
21690,295.8088509,292.5164526,0.075
21691,295.3130584,292.3202521,0.075
21692,295.1118831,292.1331716,0.075
21693,295.1401457,291.9658207,0.075
21694,295.2308614,291.8168054,0.075
21695,295.227716,291.6787076,0.075
21696,294.9765093,291.538763,0.075
21697,294.4455728,291.3835037,0.075
21698,293.8188696,291.2116622,0.075
21699,293.3150133,291.0332879,0.075
21700,293.1120462,290.8643449,0.075
21701,293.1400934,290.7152341,0.075
21702,293.2307931,290.5844249,0.075
21703,293.2279328,290.464179,0.075
21704,293.0331599,290.3427842,0.075
21705,292.7833333,290.2170933,0.075
21706,292.5333333,290.0904052,0.075
21707,292.2833333,289.9631764,0.075
21708,292.0333333,289.8353047,0.075
21709,291.7833333,289.7068657,0.075
21710,291.5333333,289.5780076,0.075
21711,291.2833333,289.4488465,0.075
21712,291.0333333,289.3194757,0.075
21713,290.7833333,289.1901389,0.075
21714,290.5333333,289.0612989,0.075
21715,290.2833333,288.9338668,0.075
21716,290.0726343,288.811447,0.075
21717,290.0643616,288.7074868,0.075
21718,290.3059392,288.6399136,0.075
21719,290.7977184,288.6287433,0.075
21720,291.551433,287.8912097,0.33781519
21721,292.559619,287.6472447,0.386178095
21722,293.6676186,287.6029311,0.493079702
21723,294.6880108,287.9499912,0.332508704
21724,295.4999129,288.1504589,0.423310169
21725,296.25,288.4373125,0.363727968
21726,297,288.9665795,0.248732972
21727,297.75,289.6222371,0.215122426
21728,298.5,289.3273572,0.561493918
21729,299.25,289.7795903,0.377844831
21730,300,290.1193568,0.433753412
21731,300.7500605,289.8317974,0.635016951
21732,301.543413,290.0607377,0.622817904
21733,302.5173101,290.3162539,0.648033135
21734,303.5972741,292.2674913,0.255039857
21735,304.6429179,291.7396436,0.557923574
21736,305.5483886,291.5056153,0.644548891
21737,306.363104,293.720167,0.314546422
21738,307.1151488,292.9317481,0.56509407
21739,307.8047776,293.5378433,0.437012314
21740,308.4318144,293.2176278,0.569285077
21741,308.9964448,295.9618681,0.212421964
21742,309.49848,294.3870854,0.569676794
21743,309.9381088,296.7128801,0.228456463
21744,310.3151456,296.5843783,0.373978891
21745,310.629776,299.4373417,0.131818323
21746,310.8818144,297.3658617,0.433289311
21747,311.0714432,297.390783,0.361929503
21748,311.2064631,300.4705717,0.185885355
21749,311.3053744,297.0904523,0.587562584
21750,311.3354703,297.0921865,0.435222919
21751,311.2499868,299.5312621,0.222310267
21752,311.0333195,303.4988326,0.084056807
21753,310.7833333,298.2298107,0.546933302
21754,310.5333333,300.1861573,0.222380749
21755,310.2833333,303.0738308,0.100543237
21756,310.04129,306.1530799,0.027070887
21757,309.8256037,306.0016234,0.08842677
21758,309.6036676,304.4752574,0.125730579
21759,309.3285296,298.896399,0.449813594
21760,308.9572299,298.7015185,0.297071701
21761,308.4874603,302.5298583,0.081575776
21762,307.9615243,302.0327036,0.174691909
21763,307.426191,298.0366701,0.381680413
21764,306.9166886,296.6762783,0.397903934
21765,306.4166667,296.8723769,0.325044507
21766,305.9166667,295.2912347,0.474885666
21767,305.4166062,293.4090819,0.636210964
21768,304.8732537,293.0712366,0.536951311
21769,304.1493566,294.2368156,0.298052975
21770,303.3193925,293.1261011,0.436466109
21771,302.5237488,292.1186948,0.493471838
21772,301.868278,293.5530918,0.16161117
21773,301.3035627,294.8706761,0.086956564
21774,300.8015179,295.1824047,0.075
21775,300.3619218,295.0582367,0.075
21776,300.0087301,294.8890434,0.075
21777,299.7970447,294.715687,0.075
21778,299.6290752,294.5440342,0.075
21779,299.364409,294.3694042,0.075
21780,298.9165431,294.1842701,0.075
21781,298.4166667,293.9886247,0.075
21782,297.9166667,293.7858142,0.075
21783,297.4166667,293.5767571,0.075
21784,296.9166667,293.3625628,0.075
21785,296.4166667,293.1446433,0.075
21786,295.9166667,292.923836,0.075
21787,295.4166667,292.7006791,0.075
21788,294.9984759,292.4775222,0.075
21789,294.9231361,292.2701448,0.075
21790,295.0643226,292.0887941,0.075
21791,295.1721574,291.9272324,0.075
21792,295.0656868,291.7711283,0.075
21793,294.8587097,291.6142428,0.075
21794,294.6101284,291.4582025,0.075
21795,294.31981,291.3021922,0.075
21796,293.9601834,291.1440358,0.075
21797,293.4546998,290.9770315,0.075
21798,292.8826955,290.7983571,0.075
21799,292.3691323,290.6130642,0.075
21800,292.0544856,290.4316404,0.075
21801,292.0288425,290.2670137,0.075
21802,292.1429249,290.1217384,0.075
21803,292.1968869,289.9894915,0.075
21804,291.966256,289.8571258,0.075
21805,291.3329972,289.7052532,0.075
21806,290.6024316,289.5328567,0.075
21807,290.1678442,289.35948,0.075
21808,290.2671598,289.2094838,0.075
21809,290.5166667,289.0866691,0.075
21810,290.7666667,288.9810192,0.075
21811,291.0166667,288.8916778,0.075
21812,291.2666667,288.8198376,0.075
21813,291.5166667,288.767564,0.075
21814,291.7666667,288.7417074,0.075
21815,292.0167352,288.7468566,0.078362113
21816,292.3458166,287.6768295,0.533297668
21817,293.008937,287.3100625,0.66017021
21818,293.8908908,287.3333193,0.6733353
21819,294.7572719,287.4248564,0.669155855
21820,295.40783,288.1811864,0.296882609
21821,295.8696005,289.2490383,0.08887109
21822,296.2875689,288.9524504,0.536546316
21823,296.8023809,288.4822267,0.541373919
21824,297.5462411,289.1346839,0.417602693
21825,298.5314149,290.5875021,0.157907088
21826,299.6207092,290.3378921,0.435716882
21827,300.6578836,290.1985432,0.488705601
21828,301.5350056,292.9769141,0.12096435
21829,302.3394665,292.8203232,0.313606617
21830,303.1002398,293.1126936,0.24457939
21831,303.8015475,292.6896026,0.425436741
21832,304.4186077,292.9881348,0.404755645
21833,304.9259478,294.1193163,0.312149923
21834,305.3813003,293.8287899,0.450511971
21835,305.8627504,293.2850555,0.551894835
21836,306.4617758,293.0910356,0.631575534
21837,307.2401457,292.8726607,0.728366727
21838,308.0808614,293.0327744,0.708403556
21839,308.8277718,293.5845305,0.610833001
21840,309.3635761,295.4359929,0.364028048
21841,309.7428341,295.4947502,0.445835563
21842,309.9970005,297.7302236,0.228755585
21843,310.1262162,296.931531,0.400974761
21844,310.1499299,295.2532222,0.59753638
21845,310.15,295.6517887,0.503804127
21846,310.15,296.6401369,0.386705885
21847,310.15,297.3920799,0.333888614
21848,310.15,300.0930713,0.173619138
21849,310.15,298.3282441,0.391541639
21850,310.15,301.1158726,0.131717394
21851,310.1499769,298.9050391,0.388288096
21852,310.1223748,300.106025,0.183925837
21853,309.9672771,299.5322563,0.275145965
21854,309.6933325,299.0125145,0.260601082
21855,309.3476108,298.5771692,0.280706826
21856,308.9518815,298.8250526,0.237123779
21857,308.4593029,297.6846587,0.325768053
21858,307.9146471,300.9131309,0.08560169
21859,307.3960273,297.5646139,0.410380731
21860,307.0111748,296.9786523,0.287283518
21861,306.8580062,295.9698986,0.376983128
21862,306.7548076,293.4532254,0.652352352
21863,306.4514562,293.0189343,0.588972216
21864,305.8,294.9701731,0.251787317
21865,305.05,294.8875581,0.276802833
21866,304.3,292.7010191,0.524962118
21867,303.55,291.671136,0.52892069
21868,302.8,292.8488292,0.199395511
21869,302.05,294.4098783,0.085002152
21870,301.3,294.9013003,0.075
21871,300.5500798,294.7969492,0.075
21872,299.8867524,294.6201688,0.075
21873,299.5846889,294.4380183,0.075
21874,299.4945877,294.2691922,0.075
21875,299.3357627,294.1080154,0.075
21876,298.9164089,293.9387788,0.075
21877,298.4166667,293.7571455,0.075
21878,297.9166667,293.5685195,0.075
21879,297.4166667,293.3743713,0.075
21880,296.9166667,293.1753036,0.075
21881,296.4166667,292.9717899,0.075
21882,295.9166667,292.7642519,0.075
21883,295.4167775,292.5530925,0.075
21884,295.0036986,292.3408592,0.075
21885,294.9511998,292.1449716,0.075
21886,295.1111904,291.9774803,0.075
21887,295.2025847,291.8312508,0.075
21888,295.0331364,291.6892909,0.075
21889,294.7833333,291.5461714,0.075
21890,294.5333333,291.4076228,0.075
21891,294.2833333,291.274263,0.075
21892,294.0333333,291.1441552,0.075
21893,293.7833333,291.0147145,0.075
21894,293.5333333,290.8832721,0.075
21895,293.2833333,290.7487938,0.075
21896,293.0333333,290.6125935,0.075
21897,292.7833333,290.4766116,0.075
21898,292.5333333,290.3411778,0.075
21899,292.2833333,290.2063988,0.075
21900,292.0333333,290.073025,0.075
21901,291.7833333,289.9409521,0.075
21902,291.5333333,289.808952,0.075
21903,291.2833428,289.6761537,0.075
21904,291.0648412,289.5438718,0.075
21905,290.9872783,289.4191028,0.075
21906,291.0251168,289.307425,0.075
21907,291.1083513,289.2091701,0.075
21908,291.1898479,289.1241319,0.075
21909,291.3259315,289.0586498,0.075
21910,291.5587229,289.0247367,0.075
21911,291.9120354,289.0339139,0.07769137
21912,292.4679727,288.8499157,0.136355438
21913,293.4058762,287.8876875,0.507652172
21914,294.557792,287.5350742,0.69205714
21915,295.6561674,288.6540292,0.186716949
21916,296.4576582,289.0993703,0.233973839
21917,296.9486242,288.5997253,0.499769481
21918,297.3251708,288.8568201,0.3779063
21919,297.8017004,289.0336917,0.446299041
21920,298.6715417,289.0776255,0.561364902
21921,300.2270445,290.230724,0.261149881
21922,302.0623527,290.6221626,0.398637316
21923,303.5975596,290.481833,0.539098326
21924,304.3694555,291.0079608,0.470458736
21925,304.5836821,291.0281686,0.599442347
21926,304.6349859,292.7403681,0.299298424
21927,304.8672341,292.6952283,0.457310687
21928,305.5001648,292.8022126,0.464131564
21929,306.25,294.1625753,0.300500128
21930,307,294.9956682,0.312042561
21931,307.75,293.6779902,0.58568117
21932,308.5,293.4019817,0.608766827
21933,309.25,294.9492591,0.39424119
21934,310,293.9705896,0.640677026
21935,310.75,293.6415759,0.692283873
21936,311.4125368,294.2070535,0.612299385
21937,311.6762139,295.8490185,0.3904132
21938,311.5879519,298.0659395,0.234920806
21939,311.3156421,297.8586309,0.350259213
21940,310.9498398,297.1826816,0.417296724
21941,310.3608615,295.1545793,0.657560598
21942,309.7070949,296.2152043,0.42690355
21943,309.2510393,299.8344393,0.184452572
21944,309.1502157,297.3434416,0.501593945
21945,309.15,296.6136474,0.444555587
21946,309.15,295.4599822,0.585313538
21947,309.1500239,297.859322,0.266928171
21948,309.1658858,300.056185,0.149288294
21949,309.2345406,298.132944,0.327642828
21950,309.2906276,295.9328101,0.491816114
21951,309.2404873,296.2025071,0.385760618
21952,308.9976815,296.5334013,0.333059681
21953,308.5583354,297.1138265,0.272206304
21954,308.0063694,294.5837769,0.543219166
21955,307.4356537,295.2346289,0.32047722
21956,306.9167309,293.7548298,0.550587584
21957,306.4166667,294.389493,0.335712589
21958,305.9166667,293.3242949,0.523270554
21959,305.4166212,293.0258211,0.476087314
21960,304.8651419,293.2370791,0.360586629
21961,304.1071192,293.2034217,0.312243063
21962,303.2491101,291.5257182,0.597953999
21963,302.4784507,291.3291953,0.473359486
21964,301.9603326,293.1791337,0.1386526
21965,301.6839685,294.3042827,0.075551051
21966,301.5139362,294.4455557,0.075
21967,301.3095337,294.3856269,0.075
21968,300.9508098,294.2895004,0.075
21969,300.4536565,294.1690551,0.075
21970,299.9052691,294.0276676,0.075
21971,299.3900306,293.8716587,0.075
21972,299.0413826,293.7120879,0.075
21973,299.0361796,293.5684908,0.075
21974,299.1940115,293.4486755,0.075
21975,299.2400017,293.3429245,0.075
21976,298.8633722,293.2295625,0.075
21977,297.8676708,293.0774991,0.075
21978,296.601038,292.8785386,0.075
21979,295.5275039,292.6518937,0.075
21980,295.0348886,292.4307113,0.075
21981,295.034081,292.2387886,0.075
21982,295.2072168,292.0762304,0.075
21983,295.2529366,291.9308979,0.075
21984,294.857947,291.7794581,0.075
21985,293.9242781,291.5943424,0.075
21986,292.8720492,291.374847,0.075
21987,292.2163361,291.1474311,0.075
21988,292.2673174,290.9488588,0.075
21989,292.5166667,290.7849125,0.075
21990,292.7666667,290.6429111,0.075
21991,293.0166885,290.5196535,0.075
21992,293.2825852,290.4140514,0.075
21993,293.6012152,290.327348,0.075
21994,293.907259,290.2579889,0.075
21995,294.1072087,290.1988767,0.075
21996,294.1143092,290.1397911,0.075
21997,293.9250023,290.0713818,0.075
21998,293.6230361,289.9914318,0.075
21999,293.3023352,289.9033827,0.075
22000,293.0333623,289.8130485,0.075
22001,292.7833333,289.7228117,0.075
22002,292.5333333,289.6311176,0.075
22003,292.2833333,289.5376699,0.075
22004,292.0370432,289.4428757,0.075
22005,291.839307,289.3503514,0.075
22006,291.7789925,289.2740149,0.075
22007,291.9501112,289.2373534,0.075
22008,292.4671034,288.4813048,0.271836097
22009,293.4011226,287.7769495,0.52122725
22010,294.5497684,287.9654582,0.369062091
22011,295.6508715,288.1172213,0.394181005
22012,296.5240806,288.7515031,0.217515995
22013,297.3205862,288.6586242,0.482497468
22014,298.088279,289.0363272,0.304052892
22015,298.7989944,288.965626,0.506870061
22016,299.4080351,290.4169192,0.140529425
22017,299.8695889,290.3866897,0.42904401
22018,300.2875211,289.7955086,0.617277447
22019,300.8023661,291.2973726,0.273864694
22020,301.5001623,290.9738171,0.542488277
22021,302.25,290.4504443,0.663698673
22022,303,292.0795304,0.292585235
22023,303.75,292.9759048,0.302476816
22024,304.5,291.9103996,0.591556858
22025,305.25,292.9392519,0.388227892
22026,306,292.1171124,0.619517135
22027,306.7499664,293.8949472,0.272173309
22028,307.4724026,293.5254671,0.460777073
22029,308.067282,295.1984394,0.23449044
22030,308.5433305,294.708526,0.425044221
22031,308.9476132,294.3011254,0.472697955
22032,309.3231366,294.8451799,0.423495563
22033,309.6720509,293.8861676,0.623414055
22034,309.9521107,295.0798459,0.407176945
22035,310.1167188,294.8994965,0.490928308
22036,310.1499561,296.8884759,0.2577281
22037,310.15,300.8453204,0.049336793
22038,310.15,300.4108665,0.182521831
22039,310.15,299.052253,0.251770977
22040,310.15,300.9463639,0.138618855
22041,310.15,298.3802881,0.384065847
22042,310.15,295.498161,0.589399408
22043,310.15,298.8478356,0.170850625
22044,310.1303936,301.0944861,0.12751525
22045,310.0094624,300.7040687,0.196741904
22046,309.7637184,297.8168932,0.405844574
22047,309.3927959,296.0298931,0.448094466
22048,308.9166363,298.6810451,0.141468893
22049,308.4166667,301.4344544,0.101257523
22050,307.9166667,296.7269232,0.518785052
22051,307.4166667,298.5699697,0.168252823
22052,306.9166667,295.4424003,0.560127352
22053,306.4166667,294.2598077,0.479345672
22054,305.9166667,293.8890753,0.471088862
22055,305.4165942,293.037141,0.546168492
22056,304.8653108,292.4902242,0.542651805
22057,304.1070863,292.4138227,0.454579216
22058,303.2490787,291.9173576,0.479255781
22059,302.4785464,292.1192583,0.346447828
22060,301.9682829,293.3999635,0.124466772
22061,301.7262038,294.3056584,0.081802457
22062,301.5842256,294.5063648,0.075
22063,301.3549371,294.4412331,0.075
22064,300.9164718,294.3346826,0.075
22065,300.4166667,294.2060872,0.075
22066,299.9166667,294.0629491,0.075
22067,299.4166667,293.9076517,0.075
22068,298.9166667,293.742973,0.075
22069,298.4166667,293.571563,0.075
22070,297.9166667,293.3944414,0.075
22071,297.4166667,293.2123312,0.075
22072,297.0091397,293.0288029,0.075
22073,296.9794549,292.8620969,0.075
22074,297.1580782,292.7212317,0.075
22075,297.2325573,292.5955511,0.075
22076,296.9600471,292.4648392,0.075
22077,296.4547144,292.3173295,0.075
22078,295.8827175,292.1557781,0.075
22079,295.3690966,291.9863976,0.075
22080,294.9983277,291.8177965,0.075
22081,294.6938669,291.6528725,0.075
22082,294.4330936,291.4908492,0.075
22083,294.2317894,291.3333608,0.075
22084,294.1253222,291.1833015,0.075
22085,294.1637439,291.0465973,0.075
22086,294.2458143,290.9244134,0.075
22087,294.2309088,290.8107943,0.075
22088,294.0332211,290.6951527,0.075
22089,293.7833333,290.5739404,0.075
22090,293.5333333,290.4510723,0.075
22091,293.2833214,290.3287555,0.075
22092,293.0253905,290.2074905,0.075
22093,292.741063,290.0841432,0.075
22094,292.4630196,289.9579474,0.075
22095,292.2380897,289.832308,0.075
22096,292.1094926,289.7128557,0.075
22097,292.0791656,289.6042596,0.075
22098,292.1051487,289.5062038,0.075
22099,292.1405065,289.4170372,0.075
22100,292.1499679,289.3358646,0.075
22101,292.15,289.2650792,0.075
22102,292.15,289.2112465,0.075
22103,292.1501519,289.1816809,0.076294191
22104,292.324233,288.5082227,0.262496602
22105,293.2190904,287.8988277,0.458983639
22106,294.5390409,288.4233056,0.195106978
22107,295.7217616,289.3204319,0.076303489
22108,296.383101,288.6535891,0.456173046
22109,296.8833333,288.9974679,0.250664863
22110,297.3833333,289.1972102,0.347695244
22111,297.8833333,289.0173109,0.491214188
22112,298.3833333,290.2544928,0.233119953
22113,298.8833333,290.0645196,0.515625879
22114,299.3833333,289.6239527,0.653695524
22115,299.8833333,290.2219427,0.507745475
22116,300.3833333,290.6223148,0.520724613
22117,300.8833333,291.2565578,0.457987317
22118,301.3833333,291.2977032,0.570765495
22119,301.8833333,291.6260666,0.536432072
22120,302.3833333,291.977584,0.543332501
22121,302.8833333,292.1990868,0.554200544
22122,303.3833333,293.9646337,0.285940286
22123,303.8833706,296.1857379,0.181845776
22124,304.4240635,296.9272549,0.217766681
22125,305.1365877,294.0369624,0.620680436
22126,305.957183,293.4647206,0.656111039
22127,306.7611264,293.7992197,0.610540867
22128,307.453243,295.7746437,0.346492865
22129,308.0622918,295.405439,0.483717197
22130,308.5837651,297.1707519,0.285153164
22131,308.986519,295.2326345,0.606438388
22132,309.2469568,294.9634801,0.580210527
22133,309.376208,299.9851016,0.160061774
22134,309.3802976,301.3603266,0.21130229
22135,309.2595779,297.3103298,0.552044653
22136,309.033267,297.3993114,0.379303189
22137,308.7833333,297.5801617,0.376086775
22138,308.5333333,299.4627699,0.210906941
22139,308.2833333,299.9405391,0.220740846
22140,308.0333333,302.6441824,0.075897334
22141,307.7833333,302.8499436,0.131665142
22142,307.5333333,299.5662059,0.291843012
22143,307.2833333,299.8221706,0.193938237
22144,307.0333333,303.0782392,0.055125901
22145,306.7833333,302.0817417,0.16224073
22146,306.5333333,299.7365748,0.234060688
22147,306.2833333,296.5648702,0.465856313
22148,306.0136828,297.8796821,0.232759369
22149,305.6428192,298.3601265,0.205122054
22150,305.1470304,299.1903172,0.131249672
22151,304.5261408,300.5284748,0.065956945
22152,303.8,295.4578562,0.465403584
22153,303.05,292.6401354,0.637865094
22154,302.3,292.9411521,0.408040806
22155,301.5499946,292.9479757,0.357584845
22156,300.7841052,293.9802452,0.154988241
22157,299.9654625,295.1420588,0.081440484
22158,299.159328,295.3892644,0.075
22159,298.4595989,295.1864584,0.075
22160,297.9521951,294.9385342,0.075
22161,297.6417408,294.6910274,0.075
22162,297.4436281,294.4522804,0.075
22163,297.2643081,294.2219898,0.075
22164,297.0332697,293.9959706,0.075
22165,296.7833333,293.7722055,0.075
22166,296.5333333,293.5514093,0.075
22167,296.2834031,293.3338666,0.075
22168,296.0767963,293.1212429,0.075
22169,296.0506009,292.9233081,0.075
22170,296.1305948,292.7470482,0.075
22171,296.1763079,292.5885042,0.075
22172,296.0896773,292.4378916,0.075
22173,295.9387191,292.291152,0.075
22174,295.7187762,292.1483637,0.075
22175,295.3834029,292.0039473,0.075
22176,294.9165921,291.8503022,0.075
22177,294.4166667,291.686405,0.075
22178,293.9166667,291.5154505,0.075
22179,293.4166667,291.3381482,0.075
22180,292.9166667,291.153811,0.075
22181,292.4166667,290.9621825,0.075
22182,291.9166667,290.7646337,0.075
22183,291.4166667,290.5626805,0.075
22184,291.0553211,290.3607417,0.075
22185,291.2609113,290.1849533,0.075
22186,291.7787943,290.0510067,0.075
22187,292.1403174,289.946258,0.075
22188,292.0333333,289.8407982,0.075
22189,291.7833333,289.7240301,0.075
22190,291.5333333,289.6043195,0.075
22191,291.2833333,289.4835433,0.075
22192,291.0333333,289.3619931,0.075
22193,290.7833333,289.2401142,0.075
22194,290.5333333,289.1189792,0.075
22195,290.2833761,288.9986857,0.075
22196,290.0830415,288.8818212,0.075
22197,290.1207605,288.7823618,0.075
22198,290.399703,288.7188683,0.075
22199,290.8580247,288.7019591,0.079474507
22200,291.4565062,288.3995764,0.177005779
